Index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county ,
3214,3820,-97.9101,29.1874,-97.9101.29.1874,3820,11.3676,82,WILSON,1
3215,3821,-97.9001,29.1874,-97.9001.29.1874,3821,11.3676,52,WILSON,1
3216,3822,-97.8901,29.1874,-97.8901.29.1874,3822,11.3676,81,WILSON,1
3217,3823,-97.8801,29.1874,-97.8801.29.1874,3823,11.644,52,WILSON,1
3218,3824,-97.8701,29.1874,-97.8701.29.1874,3824,11.644,81,WILSON,1
3219,3825,-97.8601,29.1874,-97.8601.29.1874,3825,11.644,52,WILSON,1
3220,3826,-97.8501,29.1874,-97.8501.29.1874,3826,11.3676,52,WILSON,1
3221,3827,-97.8401,29.1874,-97.8401.29.1874,3827,11.32,52,WILSON,1
3222,3828,-97.8301,29.1874,-97.8301.29.1874,3828,11.32,52,WILSON,1
3223,3829,-97.8201,29.1874,-97.8201.29.1874,3829,10.5788,81,WILSON,1
3224,3830,-97.8101,29.1874,-97.8101.29.1874,3830,11.32,52,WILSON,1
3225,3831,-97.8001,29.1874,-97.8001.29.1874,3831,11.644,52,WILSON,1
3226,3832,-97.7901,29.1874,-97.7901.29.1874,3832,11.67,52,WILSON,1
3227,3833,-97.7801,29.1874,-97.7801.29.1874,3833,11.67,52,WILSON,1
3228,3834,-98.3501,29.1774,-98.3501.29.1774,3834,12.1974,81,WILSON,1
3229,3835,-98.3401,29.1774,-98.3401.29.1774,3835,11.7356,81,WILSON,1
3230,3836,-98.3301,29.1774,-98.3301.29.1774,3836,10.73,81,WILSON,1
3231,3837,-98.3201,29.1774,-98.3201.29.1774,3837,10.73,71,WILSON,1
3232,3838,-98.3101,29.1774,-98.3101.29.1774,3838,11.2462,52,WILSON,1
3233,3839,-98.3001,29.1774,-98.3001.29.1774,3839,11.2216,52,WILSON,1
3234,3840,-98.2901,29.1774,-98.2901.29.1774,3840,11.4488,52,WILSON,1
3235,3841,-98.2801,29.1774,-98.2801.29.1774,3841,6.8442,52,WILSON,1
3236,3842,-98.2701,29.1774,-98.2701.29.1774,3842,11.0604,81,WILSON,1
3237,3843,-98.2601,29.1774,-98.2601.29.1774,3843,11.166,81,WILSON,1
3238,3844,-98.2501,29.1774,-98.2501.29.1774,3844,11.0604,52,WILSON,1
3239,3845,-98.2401,29.1774,-98.2401.29.1774,3845,11.4074,81,WILSON,1
3240,3846,-98.2301,29.1774,-98.2301.29.1774,3846,12.402,81,WILSON,1
3241,3847,-98.2201,29.1774,-98.2201.29.1774,3847,11.731,81,WILSON,1
3242,3849,-98.2001,29.1774,-98.2001.29.1774,3849,11.4074,81,WILSON,1
3243,3850,-98.1901,29.1774,-98.1901.29.1774,3850,13.0354,52,WILSON,1
3244,3851,-98.1801,29.1774,-98.1801.29.1774,3851,13.0354,52,WILSON,1
3245,3852,-98.1701,29.1774,-98.1701.29.1774,3852,11.4074,52,WILSON,1
3246,3853,-98.1601,29.1774,-98.1601.29.1774,3853,11.4074,52,WILSON,1
3247,3855,-98.1401,29.1774,-98.1401.29.1774,3855,11.4074,71,WILSON,1
3248,3856,-98.1301,29.1774,-98.1301.29.1774,3856,12.402,81,WILSON,1
3249,3857,-98.1201,29.1774,-98.1201.29.1774,3857,12.1792,81,WILSON,1
3250,3858,-98.1101,29.1774,-98.1101.29.1774,3858,11.4732,52,WILSON,1
3251,3859,-98.1001,29.1774,-98.1001.29.1774,3859,12.2904,52,WILSON,1
3252,3860,-98.0901,29.1774,-98.0901.29.1774,3860,11.6206,81,WILSON,1
3253,3861,-98.0801,29.1774,-98.0801.29.1774,3861,11.6206,81,WILSON,1
3254,3862,-98.0701,29.1774,-98.0701.29.1774,3862,11.6206,52,WILSON,1
3255,3863,-98.0601,29.1774,-98.0601.29.1774,3863,11.6206,52,WILSON,1
3256,3864,-98.0501,29.1774,-98.0501.29.1774,3864,12.421,81,WILSON,1
3257,3865,-98.0401,29.1774,-98.0401.29.1774,3865,11.4732,82,WILSON,1
3258,3866,-98.0301,29.1774,-98.0301.29.1774,3866,7.2344,81,WILSON,1
3259,3867,-98.0201,29.1774,-98.0201.29.1774,3867,11.8682,52,WILSON,1
3260,3868,-98.0101,29.1774,-98.0101.29.1774,3868,10.9206,52,WILSON,1
3261,3869,-98.0001,29.1774,-98.0001.29.1774,3869,10.647,52,WILSON,1
3262,3871,-97.9701,29.1774,-97.9701.29.1774,3871,11.1402,52,WILSON,1
3263,3872,-97.9601,29.1774,-97.9601.29.1774,3872,10.8706,52,WILSON,1
3264,3873,-97.9501,29.1774,-97.9501.29.1774,3873,11.9976,52,WILSON,1
3265,3874,-97.9401,29.1774,-97.9401.29.1774,3874,11.9454,81,WILSON,1
3266,3875,-97.9301,29.1774,-97.9301.29.1774,3875,11.9454,81,WILSON,1
3267,3876,-97.9201,29.1774,-97.9201.29.1774,3876,11.6806,81,WILSON,1
3268,3877,-97.9101,29.1774,-97.9101.29.1774,3877,11.6806,81,WILSON,1
3269,3878,-97.9001,29.1774,-97.9001.29.1774,3878,11.7562,82,WILSON,1
3270,3879,-97.8901,29.1774,-97.8901.29.1774,3879,11.3672,82,WILSON,1
3271,3880,-97.8801,29.1774,-97.8801.29.1774,3880,11.0808,52,WILSON,1
3272,3881,-97.8701,29.1774,-97.8701.29.1774,3881,7.7868,52,WILSON,1
3273,3882,-97.8601,29.1774,-97.8601.29.1774,3882,7.7868,52,WILSON,1
3274,3883,-97.8501,29.1774,-97.8501.29.1774,3883,11.3196,52,WILSON,1
3275,3884,-97.8401,29.1774,-97.8401.29.1774,3884,11.3196,90,WILSON,1
3276,3885,-97.8301,29.1774,-97.8301.29.1774,3885,11.3196,52,WILSON,1
3277,3886,-97.8201,29.1774,-97.8201.29.1774,3886,11.8092,52,WILSON,1
3278,3887,-97.8101,29.1774,-97.8101.29.1774,3887,11.8092,52,WILSON,1
3279,3888,-97.8001,29.1774,-97.8001.29.1774,3888,11.3196,71,WILSON,1
3280,3889,-97.7901,29.1774,-97.7901.29.1774,3889,11.3196,52,WILSON,1
3281,3890,-98.3601,29.1674,-98.3601.29.1674,3890,11.8782,81,WILSON,1
3282,3891,-98.3501,29.1674,-98.3501.29.1674,3891,10.848,81,WILSON,1
3283,3892,-98.3401,29.1674,-98.3401.29.1674,3892,11.2214,52,WILSON,1
3284,3893,-98.3201,29.1674,-98.3201.29.1674,3893,11.2546,81,WILSON,1
3285,3894,-98.3101,29.1674,-98.3101.29.1674,3894,11.2546,52,WILSON,1
3286,3895,-98.3001,29.1674,-98.3001.29.1674,3895,10.7302,81,WILSON,1
3287,3896,-98.2901,29.1674,-98.2901.29.1674,3896,10.7302,52,WILSON,1
3288,3897,-98.2801,29.1674,-98.2801.29.1674,3897,10.9284,52,WILSON,1
3289,3898,-98.2701,29.1674,-98.2701.29.1674,3898,11.7134,81,WILSON,1
3290,3899,-98.2601,29.1674,-98.2601.29.1674,3899,11.7134,52,WILSON,1
3291,3900,-98.2501,29.1674,-98.2501.29.1674,3900,11.7134,52,WILSON,1
3292,3901,-98.2401,29.1674,-98.2401.29.1674,3901,11.7134,81,WILSON,1
3293,3902,-98.2301,29.1674,-98.2301.29.1674,3902,11.7134,81,WILSON,1
3294,3904,-98.2101,29.1674,-98.2101.29.1674,3904,11.867,71,WILSON,1
3295,3905,-98.2001,29.1674,-98.2001.29.1674,3905,13.2208,52,WILSON,1
3296,3906,-98.1901,29.1674,-98.1901.29.1674,3906,11.731,81,WILSON,1
3297,3907,-98.1801,29.1674,-98.1801.29.1674,3907,11.4072,81,WILSON,1
3298,3908,-98.1701,29.1674,-98.1701.29.1674,3908,11.7124,81,WILSON,1
3299,3909,-98.1601,29.1674,-98.1601.29.1674,3909,12.4026,52,WILSON,1
3300,3910,-98.1501,29.1674,-98.1501.29.1674,3910,11.4072,52,WILSON,1
3301,3911,-98.1401,29.1674,-98.1401.29.1674,3911,11.9484,81,WILSON,1
3302,3912,-98.1301,29.1674,-98.1301.29.1674,3912,11.7882,81,WILSON,1
3303,3913,-98.1201,29.1674,-98.1201.29.1674,3913,11.4072,52,WILSON,1
3304,3914,-98.1101,29.1674,-98.1101.29.1674,3914,11.4072,81,WILSON,1
3305,3915,-98.1001,29.1674,-98.1001.29.1674,3915,11.4072,52,WILSON,1
3306,3916,-98.0901,29.1674,-98.0901.29.1674,3916,7.1322,52,WILSON,1
3307,3917,-98.0801,29.1674,-98.0801.29.1674,3917,11.6206,52,WILSON,1
3308,3918,-98.0701,29.1674,-98.0701.29.1674,3918,11.6206,81,WILSON,1
3309,3919,-98.0601,29.1674,-98.0601.29.1674,3919,11.6206,81,WILSON,1
3310,3920,-98.0501,29.1674,-98.0501.29.1674,3920,11.6206,81,WILSON,1
3311,3921,-98.0401,29.1674,-98.0401.29.1674,3921,12.2896,81,WILSON,1
3312,3922,-98.0301,29.1674,-98.0301.29.1674,3922,11.6206,82,WILSON,1
3313,3923,-98.0201,29.1674,-98.0201.29.1674,3923,11.6206,81,WILSON,1
3314,3924,-98.0101,29.1674,-98.0101.29.1674,3924,11.982,52,WILSON,1
3315,3925,-98.0001,29.1674,-98.0001.29.1674,3925,12.7546,82,WILSON,1
3316,3926,-97.9901,29.1674,-97.9901.29.1674,3926,11.3658,82,WILSON,1
3317,3927,-97.9801,29.1674,-97.9801.29.1674,3927,10.9536,82,WILSON,1
3318,3928,-97.9701,29.1674,-97.9701.29.1674,3928,11.3062,82,WILSON,1
3319,3929,-97.9601,29.1674,-97.9601.29.1674,3929,10.8704,52,WILSON,1
3320,3930,-97.9501,29.1674,-97.9501.29.1674,3930,11.1368,81,WILSON,1
3321,3931,-97.9401,29.1674,-97.9401.29.1674,3931,11.3754,82,WILSON,1
3322,3932,-97.9301,29.1674,-97.9301.29.1674,3932,11.3754,82,WILSON,1
3323,3933,-97.9201,29.1674,-97.9201.29.1674,3933,11.3754,81,WILSON,1
3324,3934,-97.9101,29.1674,-97.9101.29.1674,3934,11.9454,82,WILSON,1
3325,3935,-97.9001,29.1674,-97.9001.29.1674,3935,12.2448,81,WILSON,1
3326,3936,-97.8901,29.1674,-97.8901.29.1674,3936,11.6804,81,WILSON,1
3327,3938,-97.8701,29.1674,-97.8701.29.1674,3938,11.3672,52,WILSON,1
3328,3939,-97.8601,29.1674,-97.8601.29.1674,3939,11.3196,52,WILSON,1
3329,3940,-97.8501,29.1674,-97.8501.29.1674,3940,11.5254,52,WILSON,1
3330,3941,-97.8401,29.1674,-97.8401.29.1674,3941,11.372,52,WILSON,1
3331,3942,-97.8301,29.1674,-97.8301.29.1674,3942,11.3196,52,WILSON,1
3332,3943,-97.8201,29.1674,-97.8201.29.1674,3943,11.8092,52,WILSON,1
3333,3944,-97.8101,29.1674,-97.8101.29.1674,3944,11.3196,81,WILSON,1
3334,3945,-98.3601,29.1574,-98.3601.29.1574,3945,10.336,52,WILSON,1
3335,3946,-98.3501,29.1574,-98.3501.29.1574,3946,10.0918,52,WILSON,1
3336,3947,-98.3401,29.1574,-98.3401.29.1574,3947,10.336,52,WILSON,1
3337,3948,-98.3301,29.1574,-98.3301.29.1574,3948,11.3568,81,WILSON,1
3338,3949,-98.3201,29.1574,-98.3201.29.1574,3949,10.8866,81,WILSON,1
3339,3950,-98.3101,29.1574,-98.3101.29.1574,3950,10.73,81,WILSON,1
3340,3951,-98.3001,29.1574,-98.3001.29.1574,3951,10.73,52,WILSON,1
3341,3952,-98.2901,29.1574,-98.2901.29.1574,3952,11.7354,71,WILSON,1
3342,3954,-98.2701,29.1574,-98.2701.29.1574,3954,11.7134,81,WILSON,1
3343,3955,-98.2601,29.1574,-98.2601.29.1574,3955,11.7134,52,WILSON,1
3344,3956,-98.2501,29.1574,-98.2501.29.1574,3956,11.7134,82,WILSON,1
3345,3957,-98.2401,29.1574,-98.2401.29.1574,3957,11.7354,52,WILSON,1
3346,3958,-98.2301,29.1574,-98.2301.29.1574,3958,11.2542,71,WILSON,1
3347,3959,-98.2201,29.1574,-98.2201.29.1574,3959,10.9554,52,WILSON,1
3348,3961,-98.1901,29.1574,-98.1901.29.1574,3961,10.9554,52,WILSON,1
3349,3962,-98.1801,29.1574,-98.1801.29.1574,3962,10.5448,52,WILSON,1
3350,3963,-98.1701,29.1574,-98.1701.29.1574,3963,11.4072,81,WILSON,1
3351,3964,-98.1601,29.1574,-98.1601.29.1574,3964,11.4072,52,WILSON,1
3352,3965,-98.1501,29.1574,-98.1501.29.1574,3965,11.4072,81,WILSON,1
3353,3967,-98.1301,29.1574,-98.1301.29.1574,3967,11.4072,52,WILSON,1
3354,3968,-98.1201,29.1574,-98.1201.29.1574,3968,11.4072,81,WILSON,1
3355,3969,-98.1101,29.1574,-98.1101.29.1574,3969,11.948,81,WILSON,1
3356,3970,-98.1001,29.1574,-98.1001.29.1574,3970,7.1322,81,WILSON,1
3357,3971,-98.0901,29.1574,-98.0901.29.1574,3971,11.4072,81,WILSON,1
3358,3972,-98.0801,29.1574,-98.0801.29.1574,3972,11.4072,81,WILSON,1
3359,3973,-98.0701,29.1574,-98.0701.29.1574,3973,11.4072,81,WILSON,1
3360,3974,-98.0601,29.1574,-98.0601.29.1574,3974,12.3506,81,WILSON,1
3361,3975,-98.0501,29.1574,-98.0501.29.1574,3975,12.1796,81,WILSON,1
3362,3976,-98.0401,29.1574,-98.0401.29.1574,3976,12.1606,81,WILSON,1
3363,3977,-98.0301,29.1574,-98.0301.29.1574,3977,13.0174,81,WILSON,1
3364,3978,-98.0201,29.1574,-98.0201.29.1574,3978,12.483,81,WILSON,1
3365,3979,-98.0101,29.1574,-98.0101.29.1574,3979,12.483,81,WILSON,1
3366,3980,-98.0001,29.1574,-98.0001.29.1574,3980,12.2882,81,WILSON,1
3367,3981,-97.9901,29.1574,-97.9901.29.1574,3981,13.7552,52,WILSON,1
3368,3982,-97.9801,29.1574,-97.9801.29.1574,3982,13.16,90,WILSON,1
3369,3983,-97.9701,29.1574,-97.9701.29.1574,3983,11.5124,52,WILSON,1
3370,3985,-97.9501,29.1574,-97.9501.29.1574,3985,11.404,82,WILSON,1
3371,3986,-97.9401,29.1574,-97.9401.29.1574,3986,11.9456,82,WILSON,1
3372,3987,-97.9301,29.1574,-97.9301.29.1574,3987,12.0592,81,WILSON,1
3373,3988,-97.9201,29.1574,-97.9201.29.1574,3988,10.903,81,WILSON,1
3374,3989,-97.9101,29.1574,-97.9101.29.1574,3989,11.589,52,WILSON,1
3375,3990,-97.9001,29.1574,-97.9001.29.1574,3990,11.8076,52,WILSON,1
3376,3991,-97.8901,29.1574,-97.8901.29.1574,3991,11.9456,52,WILSON,1
3377,3992,-97.8801,29.1574,-97.8801.29.1574,3992,11.8076,52,WILSON,1
3378,3993,-97.8701,29.1574,-97.8701.29.1574,3993,11.589,52,WILSON,1
3379,3994,-97.8601,29.1574,-97.8601.29.1574,3994,11.8076,52,WILSON,1
3380,3995,-97.8501,29.1574,-97.8501.29.1574,3995,11.877,52,WILSON,1
3381,3996,-97.8401,29.1574,-97.8401.29.1574,3996,11.3718,52,WILSON,1
3382,3997,-97.8301,29.1574,-97.8301.29.1574,3997,12.0754,52,WILSON,1
3383,3998,-97.8201,29.1574,-97.8201.29.1574,3998,11.3198,81,WILSON,1
3384,3999,-98.3701,29.1474,-98.3701.29.1474,3999,10.0912,71,WILSON,1
3385,4000,-98.3601,29.1474,-98.3601.29.1474,4000,10.3364,71,WILSON,1
3386,4001,-98.3501,29.1474,-98.3501.29.1474,4001,11.3568,81,WILSON,1
3387,4002,-98.3401,29.1474,-98.3401.29.1474,4002,11.3568,52,WILSON,1
3388,4003,-98.3301,29.1474,-98.3301.29.1474,4003,11.3568,52,WILSON,1
3389,4004,-98.3201,29.1474,-98.3201.29.1474,4004,10.6752,71,WILSON,1
3390,4005,-98.3101,29.1474,-98.3101.29.1474,4005,10.3364,81,WILSON,1
3391,4006,-98.3001,29.1474,-98.3001.29.1474,4006,10.3364,52,WILSON,1
3392,4007,-98.2901,29.1474,-98.2901.29.1474,4007,10.928,81,WILSON,1
3393,4008,-98.2801,29.1474,-98.2801.29.1474,4008,10.7302,71,WILSON,1
3394,4009,-98.2701,29.1474,-98.2701.29.1474,4009,11.254,52,WILSON,1
3395,4010,-98.2601,29.1474,-98.2601.29.1474,4010,11.1142,52,WILSON,1
3396,4011,-98.2501,29.1474,-98.2501.29.1474,4011,10.7302,52,WILSON,1
3397,4012,-98.2401,29.1474,-98.2401.29.1474,4012,6.8446,81,WILSON,1
3398,4013,-98.2301,29.1474,-98.2301.29.1474,4013,11.254,82,WILSON,1
3399,4014,-98.2201,29.1474,-98.2201.29.1474,4014,10.7302,82,WILSON,1
3400,4015,-98.2101,29.1474,-98.2101.29.1474,4015,10.7302,82,WILSON,1
3401,4016,-98.2001,29.1474,-98.2001.29.1474,4016,11.126,90,WILSON,1
3402,4017,-98.1901,29.1474,-98.1901.29.1474,4017,10.9552,90,WILSON,1
3403,4021,-98.1401,29.1474,-98.1401.29.1474,4021,11.7878,52,WILSON,1
3404,4022,-98.1301,29.1474,-98.1301.29.1474,4022,11.9396,71,WILSON,1
3405,4023,-98.1201,29.1474,-98.1201.29.1474,4023,11.9478,81,WILSON,1
3406,4024,-98.1101,29.1474,-98.1101.29.1474,4024,11.5,52,WILSON,1
3407,4025,-98.1001,29.1474,-98.1001.29.1474,4025,11.989,81,WILSON,1
3408,4026,-98.0901,29.1474,-98.0901.29.1474,4026,12.3806,82,WILSON,1
3409,4027,-98.0801,29.1474,-98.0801.29.1474,4027,12.4022,81,WILSON,1
3410,4028,-98.0701,29.1474,-98.0701.29.1474,4028,12.3806,81,WILSON,1
3411,4029,-98.0601,29.1474,-98.0601.29.1474,4029,12.3806,81,WILSON,1
3412,4030,-98.0501,29.1474,-98.0501.29.1474,4030,11.7878,81,WILSON,1
3413,4031,-98.0401,29.1474,-98.0401.29.1474,4031,12.1792,81,WILSON,1
3414,4032,-98.0301,29.1474,-98.0301.29.1474,4032,11.4048,81,WILSON,1
3415,4033,-98.0201,29.1474,-98.0201.29.1474,4033,11.6194,81,WILSON,1
3416,4034,-98.0101,29.1474,-98.0101.29.1474,4034,12.4208,81,WILSON,1
3417,4035,-98.0001,29.1474,-98.0001.29.1474,4035,11.9818,81,WILSON,1
3418,4036,-97.9901,29.1474,-97.9901.29.1474,4036,12.8018,81,WILSON,1
3419,4037,-97.9801,29.1474,-97.9801.29.1474,4037,12.7746,52,WILSON,1
3420,4038,-97.9701,29.1474,-97.9701.29.1474,4038,11.1688,52,WILSON,1
3421,4039,-97.9601,29.1474,-97.9601.29.1474,4039,11.178,81,WILSON,1
3422,4040,-97.9501,29.1474,-97.9501.29.1474,4040,11.2778,82,WILSON,1
3423,4041,-97.9401,29.1474,-97.9401.29.1474,4041,11.8076,81,WILSON,1
3424,4042,-97.9301,29.1474,-97.9301.29.1474,4042,11.8076,82,WILSON,1
3425,4043,-97.9201,29.1474,-97.9201.29.1474,4043,10.903,52,WILSON,1
3426,4044,-97.9101,29.1474,-97.9101.29.1474,4044,10.903,52,WILSON,1
3427,4045,-97.9001,29.1474,-97.9001.29.1474,4045,10.903,81,WILSON,1
3428,4046,-97.8901,29.1474,-97.8901.29.1474,4046,11.6236,81,WILSON,1
3429,4047,-97.8801,29.1474,-97.8801.29.1474,4047,11.7556,81,WILSON,1
3430,4048,-97.8701,29.1474,-97.8701.29.1474,4048,11.9454,81,WILSON,1
3431,4049,-97.8601,29.1474,-97.8601.29.1474,4049,11.589,81,WILSON,1
3432,4050,-97.8501,29.1474,-97.8501.29.1474,4050,11.6236,52,WILSON,1
3433,4051,-97.8401,29.1474,-97.8401.29.1474,4051,11.6236,52,WILSON,1
3434,4052,-97.8301,29.1474,-97.8301.29.1474,4052,11.3716,52,WILSON,1
3435,4053,-98.3801,29.1374,-98.3801.29.1374,4053,11.8782,81,WILSON,1
3436,4054,-98.3701,29.1374,-98.3701.29.1374,4054,11.084,81,WILSON,1
3437,4055,-98.3601,29.1374,-98.3601.29.1374,4055,11.3568,82,WILSON,1
3438,4056,-98.3501,29.1374,-98.3501.29.1374,4056,10.3358,81,WILSON,1
3439,4057,-98.3401,29.1374,-98.3401.29.1374,4057,10.6752,52,WILSON,1
3440,4058,-98.3301,29.1374,-98.3301.29.1374,4058,10.545,81,WILSON,1
3441,4060,-98.3101,29.1374,-98.3101.29.1374,4060,10.3358,52,WILSON,1
3442,4061,-98.3001,29.1374,-98.3001.29.1374,4061,10.0912,81,WILSON,1
3443,4063,-98.2801,29.1374,-98.2801.29.1374,4063,10.3358,81,WILSON,1
3444,4064,-98.2701,29.1374,-98.2701.29.1374,4064,11.1628,81,WILSON,1
3445,4065,-98.2601,29.1374,-98.2601.29.1374,4065,11.8898,52,WILSON,1
3446,4066,-98.2501,29.1374,-98.2501.29.1374,4066,11.254,71,WILSON,1
3447,4067,-98.2401,29.1374,-98.2401.29.1374,4067,11.448,52,WILSON,1
3448,4068,-98.2301,29.1374,-98.2301.29.1374,4068,11.1628,81,WILSON,1
3449,4069,-98.2201,29.1374,-98.2201.29.1374,4069,11.254,52,WILSON,1
3450,4070,-98.2101,29.1374,-98.2101.29.1374,4070,11.1258,82,WILSON,1
3451,4071,-98.2001,29.1374,-98.2001.29.1374,4071,11.1142,82,WILSON,1
3452,4072,-98.1801,29.1374,-98.1801.29.1374,4072,11.2148,81,WILSON,1
3453,4076,-98.1401,29.1374,-98.1401.29.1374,4076,11.254,81,WILSON,1
3454,4077,-98.1301,29.1374,-98.1301.29.1374,4077,11.7458,81,WILSON,1
3455,4078,-98.1201,29.1374,-98.1201.29.1374,4078,11.9892,52,WILSON,1
3456,4079,-98.1101,29.1374,-98.1101.29.1374,4079,11.405,81,WILSON,1
3457,4080,-98.1001,29.1374,-98.1001.29.1374,4080,12.3806,82,WILSON,1
3458,4081,-98.0901,29.1374,-98.0901.29.1374,4081,12.3806,81,WILSON,1
3459,4082,-98.0801,29.1374,-98.0801.29.1374,4082,11.788,81,WILSON,1
3460,4083,-98.0701,29.1374,-98.0701.29.1374,4083,11.9892,52,WILSON,1
3461,4084,-98.0601,29.1374,-98.0601.29.1374,4084,11.405,81,WILSON,1
3462,4085,-98.0501,29.1374,-98.0501.29.1374,4085,11.405,81,WILSON,1
3463,4086,-98.0401,29.1374,-98.0401.29.1374,4086,11.405,52,WILSON,1
3464,4087,-98.0301,29.1374,-98.0301.29.1374,4087,11.405,81,WILSON,1
3465,4088,-98.0201,29.1374,-98.0201.29.1374,4088,11.8152,81,WILSON,1
3466,4089,-98.0101,29.1374,-98.0101.29.1374,4089,12.4662,52,WILSON,1
3467,4091,-97.9901,29.1374,-97.9901.29.1374,4091,12.8018,81,WILSON,1
3468,4092,-97.9801,29.1374,-97.9801.29.1374,4092,12.7546,81,WILSON,1
3469,4093,-97.9701,29.1374,-97.9701.29.1374,4093,13.0928,52,WILSON,1
3470,4094,-97.9601,29.1374,-97.9601.29.1374,4094,12.3718,81,WILSON,1
3471,4095,-97.9501,29.1374,-97.9501.29.1374,4095,11.1586,81,WILSON,1
3472,4096,-97.9401,29.1374,-97.9401.29.1374,4096,11.076,81,WILSON,1
3473,4097,-97.9301,29.1374,-97.9301.29.1374,4097,11.5888,81,WILSON,1
3474,4098,-97.9201,29.1374,-97.9201.29.1374,4098,8.0256,52,WILSON,1
3475,4099,-97.9101,29.1374,-97.9101.29.1374,4099,11.9452,81,WILSON,1
3476,4100,-97.9001,29.1374,-97.9001.29.1374,4100,11.9452,52,WILSON,1
3477,4101,-97.8901,29.1374,-97.8901.29.1374,4101,12.32,52,WILSON,1
3478,4102,-97.8801,29.1374,-97.8801.29.1374,4102,11.5888,52,WILSON,1
3479,4103,-97.8701,29.1374,-97.8701.29.1374,4103,10.903,81,WILSON,1
3480,4104,-97.8601,29.1374,-97.8601.29.1374,4104,11.8074,52,WILSON,1
3481,4105,-97.8501,29.1374,-97.8501.29.1374,4105,12.32,52,WILSON,1
3482,4106,-98.3901,29.1274,-98.3901.29.1274,4106,12.1528,81,WILSON,1
3483,4108,-98.3701,29.1274,-98.3701.29.1274,4108,10.822,81,WILSON,1
3484,4109,-98.3601,29.1274,-98.3601.29.1274,4109,10.336,82,WILSON,1
3485,4110,-98.3501,29.1274,-98.3501.29.1274,4110,10.336,81,WILSON,1
3486,4111,-98.3401,29.1274,-98.3401.29.1274,4111,10.9234,81,WILSON,1
3487,4112,-98.3301,29.1274,-98.3301.29.1274,4112,11.3962,81,WILSON,1
3488,4114,-98.3101,29.1274,-98.3101.29.1274,4114,10.9234,81,WILSON,1
3489,4115,-98.3001,29.1274,-98.3001.29.1274,4115,9.9822,52,WILSON,1
3490,4117,-98.2701,29.1274,-98.2701.29.1274,4117,10.8474,81,WILSON,1
3491,4118,-98.2601,29.1274,-98.2601.29.1274,4118,10.785,90,WILSON,1
3492,4119,-98.2501,29.1274,-98.2501.29.1274,4119,10.8868,52,WILSON,1
3493,4120,-98.2401,29.1274,-98.2401.29.1274,4120,10.8868,71,WILSON,1
3494,4121,-98.2201,29.1274,-98.2201.29.1274,4121,11.2208,81,WILSON,1
3495,4122,-98.2101,29.1274,-98.2101.29.1274,4122,11.4562,81,WILSON,1
3496,4123,-98.2001,29.1274,-98.2001.29.1274,4123,11.1614,52,WILSON,1
3497,4124,-98.1901,29.1274,-98.1901.29.1274,4124,10.9864,52,WILSON,1
3498,4125,-98.1701,29.1274,-98.1701.29.1274,4125,10.9894,81,WILSON,1
3499,4126,-98.1601,29.1274,-98.1601.29.1274,4126,11.0604,81,WILSON,1
3500,4128,-98.1401,29.1274,-98.1401.29.1274,4128,10.73,81,WILSON,1
3501,4129,-98.1301,29.1274,-98.1301.29.1274,4129,11.254,52,WILSON,1
3502,4130,-98.1201,29.1274,-98.1201.29.1274,4130,11.2326,52,WILSON,1
3503,4131,-98.1101,29.1274,-98.1101.29.1274,4131,11.2326,82,WILSON,1
3504,4132,-98.1001,29.1274,-98.1001.29.1274,4132,10.73,81,WILSON,1
3505,4133,-98.0901,29.1274,-98.0901.29.1274,4133,10.73,52,WILSON,1
3506,4134,-98.0801,29.1274,-98.0801.29.1274,4134,12.3504,81,WILSON,1
3507,4135,-98.0701,29.1274,-98.0701.29.1274,4135,12.3504,81,WILSON,1
3508,4136,-98.0601,29.1274,-98.0601.29.1274,4136,11.989,81,WILSON,1
3509,4137,-98.0501,29.1274,-98.0501.29.1274,4137,11.405,81,WILSON,1
3510,4138,-98.0401,29.1274,-98.0401.29.1274,4138,11.9392,81,WILSON,1
3511,4139,-98.0301,29.1274,-98.0301.29.1274,4139,12.381,52,WILSON,1
3512,4140,-98.0201,29.1274,-98.0201.29.1274,4140,12.381,52,WILSON,1
3513,4141,-98.0101,29.1274,-98.0101.29.1274,4141,12.716,82,WILSON,1
3514,4142,-98.0001,29.1274,-98.0001.29.1274,4142,12.4022,52,WILSON,1
3515,4143,-97.9901,29.1274,-97.9901.29.1274,4143,12.4022,52,WILSON,1
3516,4146,-97.9601,29.1274,-97.9601.29.1274,4146,11.3514,81,WILSON,1
3517,4147,-97.9501,29.1274,-97.9501.29.1274,4147,11.5774,82,WILSON,1
3518,4148,-97.9401,29.1274,-97.9401.29.1274,4148,12.6984,81,WILSON,1
3519,4149,-97.9301,29.1274,-97.9301.29.1274,4149,12.45,81,WILSON,1
3520,4150,-97.9201,29.1274,-97.9201.29.1274,4150,11.581,52,WILSON,1
3521,4151,-97.9101,29.1274,-97.9101.29.1274,4151,11.581,52,WILSON,1
3522,4152,-97.9001,29.1274,-97.9001.29.1274,4152,11.5886,52,WILSON,1
3523,4153,-97.8901,29.1274,-97.8901.29.1274,4153,11.5886,52,WILSON,1
3524,4154,-97.8801,29.1274,-97.8801.29.1274,4154,11.5886,81,WILSON,1
3525,4155,-97.8701,29.1274,-97.8701.29.1274,4155,11.5886,52,WILSON,1
