Index,RunID, LON, LAT,tag,coord_id,YIELD,land cover,check,check T3,county
3212,3818,-97.9301,29.1874,-97.9301.29.1874,3818,12.1512,71,1,1,WILSON
3213,3819,-97.9201,29.1874,-97.9201.29.1874,3819,8.487,81,1,1,WILSON
3214,3820,-97.9101,29.1874,-97.9101.29.1874,3820,11.8626,82,1,1,WILSON
3215,3821,-97.9001,29.1874,-97.9001.29.1874,3821,11.8626,52,1,1,WILSON
3216,3822,-97.8901,29.1874,-97.8901.29.1874,3822,11.8626,81,1,1,WILSON
3217,3823,-97.8801,29.1874,-97.8801.29.1874,3823,12.0734,52,1,1,WILSON
3218,3824,-97.8701,29.1874,-97.8701.29.1874,3824,12.0734,81,1,1,WILSON
3219,3825,-97.8601,29.1874,-97.8601.29.1874,3825,12.0734,52,1,1,WILSON
3220,3826,-97.8501,29.1874,-97.8501.29.1874,3826,11.8626,52,1,1,WILSON
3221,3827,-97.8401,29.1874,-97.8401.29.1874,3827,11.8768,52,1,1,WILSON
3222,3828,-97.8301,29.1874,-97.8301.29.1874,3828,11.8768,52,1,1,WILSON
3223,3829,-97.8201,29.1874,-97.8201.29.1874,3829,11.2622,81,1,1,WILSON
3224,3830,-97.8101,29.1874,-97.8101.29.1874,3830,11.8768,52,1,1,WILSON
3225,3831,-97.8001,29.1874,-97.8001.29.1874,3831,12.0734,52,1,1,WILSON
3226,3832,-97.7901,29.1874,-97.7901.29.1874,3832,12.0992,52,1,1,WILSON
3227,3833,-97.7801,29.1874,-97.7801.29.1874,3833,12.0992,52,1,1,WILSON
3228,3834,-98.3501,29.1774,-98.3501.29.1774,3834,12.354,81,1,1,WILSON
3229,3835,-98.3401,29.1774,-98.3401.29.1774,3835,12.023,81,1,1,WILSON
3230,3836,-98.3301,29.1774,-98.3301.29.1774,3836,11.2524,81,1,1,WILSON
3231,3837,-98.3201,29.1774,-98.3201.29.1774,3837,11.2524,71,1,1,WILSON
3232,3838,-98.3101,29.1774,-98.3101.29.1774,3838,11.7246,52,1,1,WILSON
3233,3839,-98.3001,29.1774,-98.3001.29.1774,3839,11.4966,52,1,1,WILSON
3234,3840,-98.2901,29.1774,-98.2901.29.1774,3840,11.6054,52,1,1,WILSON
3235,3841,-98.2801,29.1774,-98.2801.29.1774,3841,7.3808,52,1,1,WILSON
3236,3842,-98.2701,29.1774,-98.2701.29.1774,3842,11.4674,81,1,1,WILSON
3237,3843,-98.2601,29.1774,-98.2601.29.1774,3843,11.592,81,1,1,WILSON
3238,3844,-98.2501,29.1774,-98.2501.29.1774,3844,11.4674,52,1,1,WILSON
3239,3845,-98.2401,29.1774,-98.2401.29.1774,3845,12.0248,81,1,1,WILSON
3240,3846,-98.2301,29.1774,-98.2301.29.1774,3846,12.7462,81,1,1,WILSON
3241,3847,-98.2201,29.1774,-98.2201.29.1774,3847,12.3412,81,1,1,WILSON
3242,3849,-98.2001,29.1774,-98.2001.29.1774,3849,12.0248,81,1,1,WILSON
3243,3850,-98.1901,29.1774,-98.1901.29.1774,3850,13.2664,52,1,1,WILSON
3244,3851,-98.1801,29.1774,-98.1801.29.1774,3851,13.2664,52,1,1,WILSON
3245,3852,-98.1701,29.1774,-98.1701.29.1774,3852,12.0248,52,1,1,WILSON
3246,3853,-98.1601,29.1774,-98.1601.29.1774,3853,12.0248,52,1,1,WILSON
3247,3855,-98.1401,29.1774,-98.1401.29.1774,3855,12.0248,71,1,1,WILSON
3248,3856,-98.1301,29.1774,-98.1301.29.1774,3856,12.7462,81,1,1,WILSON
3249,3857,-98.1201,29.1774,-98.1201.29.1774,3857,12.3968,81,1,1,WILSON
3250,3858,-98.1101,29.1774,-98.1101.29.1774,3858,11.9312,52,1,1,WILSON
3251,3859,-98.1001,29.1774,-98.1001.29.1774,3859,13.0172,52,1,1,WILSON
3252,3860,-98.0901,29.1774,-98.0901.29.1774,3860,12.3564,81,1,1,WILSON
3253,3861,-98.0801,29.1774,-98.0801.29.1774,3861,12.3564,81,1,1,WILSON
3254,3862,-98.0701,29.1774,-98.0701.29.1774,3862,12.3564,52,1,1,WILSON
3255,3863,-98.0601,29.1774,-98.0601.29.1774,3863,12.3564,52,1,1,WILSON
3256,3864,-98.0501,29.1774,-98.0501.29.1774,3864,12.6902,81,1,1,WILSON
3257,3865,-98.0401,29.1774,-98.0401.29.1774,3865,11.9312,82,1,1,WILSON
3258,3866,-98.0301,29.1774,-98.0301.29.1774,3866,8.0368,81,1,1,WILSON
3259,3867,-98.0201,29.1774,-98.0201.29.1774,3867,12.2258,52,1,1,WILSON
3260,3868,-98.0101,29.1774,-98.0101.29.1774,3868,11.2458,52,1,1,WILSON
3261,3869,-98.0001,29.1774,-98.0001.29.1774,3869,11.0358,52,1,1,WILSON
3262,3871,-97.9701,29.1774,-97.9701.29.1774,3871,11.4142,52,1,1,WILSON
3263,3872,-97.9601,29.1774,-97.9601.29.1774,3872,11.1786,52,1,1,WILSON
3264,3873,-97.9501,29.1774,-97.9501.29.1774,3873,12.2472,52,1,1,WILSON
3265,3874,-97.9401,29.1774,-97.9401.29.1774,3874,12.1512,81,1,1,WILSON
3266,3875,-97.9301,29.1774,-97.9301.29.1774,3875,12.1512,81,1,1,WILSON
3267,3876,-97.9201,29.1774,-97.9201.29.1774,3876,11.9438,81,1,1,WILSON
3268,3877,-97.9101,29.1774,-97.9101.29.1774,3877,11.9438,81,1,1,WILSON
3269,3878,-97.9001,29.1774,-97.9001.29.1774,3878,11.9492,82,1,1,WILSON
3270,3879,-97.8901,29.1774,-97.8901.29.1774,3879,11.8626,82,1,1,WILSON
3271,3880,-97.8801,29.1774,-97.8801.29.1774,3880,11.6254,52,1,1,WILSON
3272,3881,-97.8701,29.1774,-97.8701.29.1774,3881,8.345,52,1,1,WILSON
3273,3882,-97.8601,29.1774,-97.8601.29.1774,3882,8.345,52,1,1,WILSON
3274,3883,-97.8501,29.1774,-97.8501.29.1774,3883,11.8762,52,1,1,WILSON
3275,3884,-97.8401,29.1774,-97.8401.29.1774,3884,11.8762,90,1,1,WILSON
3276,3885,-97.8301,29.1774,-97.8301.29.1774,3885,11.8762,52,1,1,WILSON
3277,3886,-97.8201,29.1774,-97.8201.29.1774,3886,12.183,52,1,1,WILSON
3278,3887,-97.8101,29.1774,-97.8101.29.1774,3887,12.183,52,1,1,WILSON
3279,3888,-97.8001,29.1774,-97.8001.29.1774,3888,11.8762,71,1,1,WILSON
3280,3889,-97.7901,29.1774,-97.7901.29.1774,3889,11.8762,52,1,1,WILSON
3281,3890,-98.3601,29.1674,-98.3601.29.1674,3890,12.237,81,1,1,WILSON
3282,3891,-98.3501,29.1674,-98.3501.29.1674,3891,11.3144,81,1,1,WILSON
3283,3892,-98.3401,29.1674,-98.3401.29.1674,3892,11.4964,52,1,1,WILSON
3284,3893,-98.3201,29.1674,-98.3201.29.1674,3893,11.5924,81,1,1,WILSON
3285,3894,-98.3101,29.1674,-98.3101.29.1674,3894,11.5924,52,1,1,WILSON
3286,3895,-98.3001,29.1674,-98.3001.29.1674,3895,11.2524,81,1,1,WILSON
3287,3896,-98.2901,29.1674,-98.2901.29.1674,3896,11.2524,52,1,1,WILSON
3288,3897,-98.2801,29.1674,-98.2801.29.1674,3897,11.3178,52,1,1,WILSON
3289,3898,-98.2701,29.1674,-98.2701.29.1674,3898,12.0098,81,1,1,WILSON
3290,3899,-98.2601,29.1674,-98.2601.29.1674,3899,12.0098,52,1,1,WILSON
3291,3900,-98.2501,29.1674,-98.2501.29.1674,3900,12.0098,52,1,1,WILSON
3292,3901,-98.2401,29.1674,-98.2401.29.1674,3901,12.0098,81,1,1,WILSON
3293,3902,-98.2301,29.1674,-98.2301.29.1674,3902,12.0098,81,1,1,WILSON
3294,3904,-98.2101,29.1674,-98.2101.29.1674,3904,11.909,71,1,1,WILSON
3295,3905,-98.2001,29.1674,-98.2001.29.1674,3905,13.2082,52,1,1,WILSON
3296,3906,-98.1901,29.1674,-98.1901.29.1674,3906,12.3412,81,1,1,WILSON
3297,3907,-98.1801,29.1674,-98.1801.29.1674,3907,12.024,81,1,1,WILSON
3298,3908,-98.1701,29.1674,-98.1701.29.1674,3908,12.113,81,1,1,WILSON
3299,3909,-98.1601,29.1674,-98.1601.29.1674,3909,12.7462,52,1,1,WILSON
3300,3910,-98.1501,29.1674,-98.1501.29.1674,3910,12.024,52,1,1,WILSON
3301,3911,-98.1401,29.1674,-98.1401.29.1674,3911,12.5212,81,1,1,WILSON
3302,3912,-98.1301,29.1674,-98.1301.29.1674,3912,12.122,81,1,1,WILSON
3303,3913,-98.1201,29.1674,-98.1201.29.1674,3913,12.024,52,1,1,WILSON
3304,3914,-98.1101,29.1674,-98.1101.29.1674,3914,12.024,81,1,1,WILSON
3305,3915,-98.1001,29.1674,-98.1001.29.1674,3915,12.024,52,1,1,WILSON
3306,3916,-98.0901,29.1674,-98.0901.29.1674,3916,7.9078,52,1,1,WILSON
3307,3917,-98.0801,29.1674,-98.0801.29.1674,3917,12.3562,52,1,1,WILSON
3308,3918,-98.0701,29.1674,-98.0701.29.1674,3918,12.3562,81,1,1,WILSON
3309,3919,-98.0601,29.1674,-98.0601.29.1674,3919,12.3562,81,1,1,WILSON
3310,3920,-98.0501,29.1674,-98.0501.29.1674,3920,12.3562,81,1,1,WILSON
3311,3921,-98.0401,29.1674,-98.0401.29.1674,3921,13.0166,81,1,1,WILSON
3312,3922,-98.0301,29.1674,-98.0301.29.1674,3922,12.3562,82,1,1,WILSON
3313,3923,-98.0201,29.1674,-98.0201.29.1674,3923,12.3562,81,1,1,WILSON
3314,3924,-98.0101,29.1674,-98.0101.29.1674,3924,12.4684,52,1,1,WILSON
3315,3925,-98.0001,29.1674,-98.0001.29.1674,3925,13.2878,82,1,1,WILSON
3316,3926,-97.9901,29.1674,-97.9901.29.1674,3926,11.5956,82,1,1,WILSON
3317,3927,-97.9801,29.1674,-97.9801.29.1674,3927,11.267,82,1,1,WILSON
3318,3928,-97.9701,29.1674,-97.9701.29.1674,3928,11.5418,82,1,1,WILSON
3319,3929,-97.9601,29.1674,-97.9601.29.1674,3929,11.1784,52,1,1,WILSON
3320,3930,-97.9501,29.1674,-97.9501.29.1674,3930,11.2984,81,1,1,WILSON
3321,3931,-97.9401,29.1674,-97.9401.29.1674,3931,11.6628,82,1,1,WILSON
3322,3932,-97.9301,29.1674,-97.9301.29.1674,3932,11.6628,82,1,1,WILSON
3323,3933,-97.9201,29.1674,-97.9201.29.1674,3933,11.6628,81,1,1,WILSON
3324,3934,-97.9101,29.1674,-97.9101.29.1674,3934,12.1512,82,1,1,WILSON
3325,3935,-97.9001,29.1674,-97.9001.29.1674,3935,12.379,81,1,1,WILSON
3326,3936,-97.8901,29.1674,-97.8901.29.1674,3936,11.9436,81,1,1,WILSON
3327,3938,-97.8701,29.1674,-97.8701.29.1674,3938,11.8626,52,1,1,WILSON
3328,3939,-97.8601,29.1674,-97.8601.29.1674,3939,11.8762,52,1,1,WILSON
3329,3940,-97.8501,29.1674,-97.8501.29.1674,3940,12.0828,52,1,1,WILSON
3330,3941,-97.8401,29.1674,-97.8401.29.1674,3941,11.9428,52,1,1,WILSON
3331,3942,-97.8301,29.1674,-97.8301.29.1674,3942,11.8762,52,1,1,WILSON
3332,3943,-97.8201,29.1674,-97.8201.29.1674,3943,12.1828,52,1,1,WILSON
3333,3944,-97.8101,29.1674,-97.8101.29.1674,3944,11.8762,81,1,1,WILSON
3334,3945,-98.3601,29.1574,-98.3601.29.1574,3945,10.9472,52,1,1,WILSON
3335,3946,-98.3501,29.1574,-98.3501.29.1574,3946,10.716,52,1,1,WILSON
3336,3947,-98.3401,29.1574,-98.3401.29.1574,3947,10.9472,52,1,1,WILSON
3337,3948,-98.3301,29.1574,-98.3301.29.1574,3948,11.942,81,1,1,WILSON
3338,3949,-98.3201,29.1574,-98.3201.29.1574,3949,11.4282,81,1,1,WILSON
3339,3950,-98.3101,29.1574,-98.3101.29.1574,3950,11.2522,81,1,1,WILSON
3340,3951,-98.3001,29.1574,-98.3001.29.1574,3951,11.2522,52,1,1,WILSON
3341,3952,-98.2901,29.1574,-98.2901.29.1574,3952,12.0226,71,1,1,WILSON
3342,3954,-98.2701,29.1574,-98.2701.29.1574,3954,12.0098,81,1,1,WILSON
3343,3955,-98.2601,29.1574,-98.2601.29.1574,3955,12.0098,52,1,1,WILSON
3344,3956,-98.2501,29.1574,-98.2501.29.1574,3956,12.0098,82,1,1,WILSON
3345,3957,-98.2401,29.1574,-98.2401.29.1574,3957,12.0226,52,1,1,WILSON
3346,3958,-98.2301,29.1574,-98.2301.29.1574,3958,11.5922,71,1,1,WILSON
3347,3959,-98.2201,29.1574,-98.2201.29.1574,3959,11.4656,52,1,1,WILSON
3348,3961,-98.1901,29.1574,-98.1901.29.1574,3961,11.4656,52,1,1,WILSON
3349,3962,-98.1801,29.1574,-98.1801.29.1574,3962,11.0424,52,1,1,WILSON
3350,3963,-98.1701,29.1574,-98.1701.29.1574,3963,12.024,81,1,1,WILSON
3351,3964,-98.1601,29.1574,-98.1601.29.1574,3964,12.024,52,1,1,WILSON
3352,3965,-98.1501,29.1574,-98.1501.29.1574,3965,12.024,81,1,1,WILSON
3353,3967,-98.1301,29.1574,-98.1301.29.1574,3967,12.024,52,1,1,WILSON
3354,3968,-98.1201,29.1574,-98.1201.29.1574,3968,12.024,81,1,1,WILSON
3355,3969,-98.1101,29.1574,-98.1101.29.1574,3969,12.521,81,1,1,WILSON
3356,3970,-98.1001,29.1574,-98.1001.29.1574,3970,7.9104,81,1,1,WILSON
3357,3971,-98.0901,29.1574,-98.0901.29.1574,3971,12.024,81,1,1,WILSON
3358,3972,-98.0801,29.1574,-98.0801.29.1574,3972,12.024,81,1,1,WILSON
3359,3973,-98.0701,29.1574,-98.0701.29.1574,3973,12.024,81,1,1,WILSON
3360,3974,-98.0601,29.1574,-98.0601.29.1574,3974,12.7388,81,1,1,WILSON
3361,3975,-98.0501,29.1574,-98.0501.29.1574,3975,12.3968,81,1,1,WILSON
3362,3976,-98.0401,29.1574,-98.0401.29.1574,3976,12.4538,81,1,1,WILSON
3363,3977,-98.0301,29.1574,-98.0301.29.1574,3977,13.4098,81,1,1,WILSON
3364,3978,-98.0201,29.1574,-98.0201.29.1574,3978,13.0074,81,1,1,WILSON
3365,3979,-98.0101,29.1574,-98.0101.29.1574,3979,13.0074,81,1,1,WILSON
3366,3980,-98.0001,29.1574,-98.0001.29.1574,3980,13.0164,81,1,1,WILSON
3367,3981,-97.9901,29.1574,-97.9901.29.1574,3981,13.814,52,1,1,WILSON
3368,3982,-97.9801,29.1574,-97.9801.29.1574,3982,13.4674,90,1,1,WILSON
3369,3983,-97.9701,29.1574,-97.9701.29.1574,3983,11.8018,52,1,1,WILSON
3370,3985,-97.9501,29.1574,-97.9501.29.1574,3985,11.5356,82,1,1,WILSON
3371,3986,-97.9401,29.1574,-97.9401.29.1574,3986,12.151,82,1,1,WILSON
3372,3987,-97.9301,29.1574,-97.9301.29.1574,3987,12.2426,81,1,1,WILSON
3373,3988,-97.9201,29.1574,-97.9201.29.1574,3988,11.3322,81,1,1,WILSON
3374,3989,-97.9101,29.1574,-97.9101.29.1574,3989,11.8956,52,1,1,WILSON
3375,3990,-97.9001,29.1574,-97.9001.29.1574,3990,12.077,52,1,1,WILSON
3376,3991,-97.8901,29.1574,-97.8901.29.1574,3991,12.151,52,1,1,WILSON
3377,3992,-97.8801,29.1574,-97.8801.29.1574,3992,12.077,52,1,1,WILSON
3378,3993,-97.8701,29.1574,-97.8701.29.1574,3993,11.8956,52,1,1,WILSON
3379,3994,-97.8601,29.1574,-97.8601.29.1574,3994,12.077,52,1,1,WILSON
3380,3995,-97.8501,29.1574,-97.8501.29.1574,3995,12.2776,52,1,1,WILSON
3381,3996,-97.8401,29.1574,-97.8401.29.1574,3996,11.9428,52,1,1,WILSON
3382,3997,-97.8301,29.1574,-97.8301.29.1574,3997,12.636,52,1,1,WILSON
3383,3998,-97.8201,29.1574,-97.8201.29.1574,3998,11.8758,81,1,1,WILSON
3384,3999,-98.3701,29.1474,-98.3701.29.1474,3999,10.716,71,1,1,WILSON
3385,4000,-98.3601,29.1474,-98.3601.29.1474,4000,10.9468,71,1,1,WILSON
3386,4001,-98.3501,29.1474,-98.3501.29.1474,4001,11.9418,81,1,1,WILSON
3387,4002,-98.3401,29.1474,-98.3401.29.1474,4002,11.9418,52,1,1,WILSON
3388,4003,-98.3301,29.1474,-98.3301.29.1474,4003,11.9418,52,1,1,WILSON
3389,4004,-98.3201,29.1474,-98.3201.29.1474,4004,11.2402,71,1,1,WILSON
3390,4005,-98.3101,29.1474,-98.3101.29.1474,4005,10.9468,81,1,1,WILSON
3391,4006,-98.3001,29.1474,-98.3001.29.1474,4006,10.9468,52,1,1,WILSON
3392,4007,-98.2901,29.1474,-98.2901.29.1474,4007,11.3176,81,1,1,WILSON
3393,4008,-98.2801,29.1474,-98.2801.29.1474,4008,11.2522,71,1,1,WILSON
3394,4009,-98.2701,29.1474,-98.2701.29.1474,4009,11.592,52,1,1,WILSON
3395,4010,-98.2601,29.1474,-98.2601.29.1474,4010,11.5224,52,1,1,WILSON
3396,4011,-98.2501,29.1474,-98.2501.29.1474,4011,11.2522,52,1,1,WILSON
3397,4012,-98.2401,29.1474,-98.2401.29.1474,4012,7.3802,81,1,1,WILSON
3398,4013,-98.2301,29.1474,-98.2301.29.1474,4013,11.592,82,1,1,WILSON
3399,4014,-98.2201,29.1474,-98.2201.29.1474,4014,11.2522,82,1,1,WILSON
3400,4015,-98.2101,29.1474,-98.2101.29.1474,4015,11.2522,82,1,1,WILSON
3401,4016,-98.2001,29.1474,-98.2001.29.1474,4016,11.5152,90,1,1,WILSON
3402,4017,-98.1901,29.1474,-98.1901.29.1474,4017,11.465,90,1,1,WILSON
3403,4021,-98.1401,29.1474,-98.1401.29.1474,4021,12.122,52,1,1,WILSON
3404,4022,-98.1301,29.1474,-98.1301.29.1474,4022,12.144,71,1,1,WILSON
3405,4023,-98.1201,29.1474,-98.1201.29.1474,4023,12.521,81,1,1,WILSON
3406,4024,-98.1101,29.1474,-98.1101.29.1474,4024,12.1888,52,1,1,WILSON
3407,4025,-98.1001,29.1474,-98.1001.29.1474,4025,12.3018,81,1,1,WILSON
3408,4026,-98.0901,29.1474,-98.0901.29.1474,4026,12.6556,82,1,1,WILSON
3409,4027,-98.0801,29.1474,-98.0801.29.1474,4027,12.6882,81,1,1,WILSON
3410,4028,-98.0701,29.1474,-98.0701.29.1474,4028,12.6556,81,1,1,WILSON
3411,4029,-98.0601,29.1474,-98.0601.29.1474,4029,12.6556,81,1,1,WILSON
3412,4030,-98.0501,29.1474,-98.0501.29.1474,4030,12.122,81,1,1,WILSON
3413,4031,-98.0401,29.1474,-98.0401.29.1474,4031,12.3968,81,1,1,WILSON
3414,4032,-98.0301,29.1474,-98.0301.29.1474,4032,12.024,81,1,1,WILSON
3415,4033,-98.0201,29.1474,-98.0201.29.1474,4033,12.3558,81,1,1,WILSON
3416,4034,-98.0101,29.1474,-98.0101.29.1474,4034,12.6902,81,1,1,WILSON
3417,4035,-98.0001,29.1474,-98.0001.29.1474,4035,12.4684,81,1,1,WILSON
3418,4036,-97.9901,29.1474,-97.9901.29.1474,4036,13.35,81,1,1,WILSON
3419,4037,-97.9801,29.1474,-97.9801.29.1474,4037,13.2078,52,1,1,WILSON
3420,4038,-97.9701,29.1474,-97.9701.29.1474,4038,11.8036,52,1,1,WILSON
3421,4039,-97.9601,29.1474,-97.9601.29.1474,4039,11.5042,81,1,1,WILSON
3422,4040,-97.9501,29.1474,-97.9501.29.1474,4040,11.4294,82,1,1,WILSON
3423,4041,-97.9401,29.1474,-97.9401.29.1474,4041,12.0772,81,1,1,WILSON
3424,4042,-97.9301,29.1474,-97.9301.29.1474,4042,12.0772,82,1,1,WILSON
3425,4043,-97.9201,29.1474,-97.9201.29.1474,4043,11.332,52,1,1,WILSON
3426,4044,-97.9101,29.1474,-97.9101.29.1474,4044,11.332,52,1,1,WILSON
3427,4045,-97.9001,29.1474,-97.9001.29.1474,4045,11.332,81,1,1,WILSON
3428,4046,-97.8901,29.1474,-97.8901.29.1474,4046,11.9384,81,1,1,WILSON
3429,4047,-97.8801,29.1474,-97.8801.29.1474,4047,11.949,81,1,1,WILSON
3430,4048,-97.8701,29.1474,-97.8701.29.1474,4048,12.151,81,1,1,WILSON
3431,4049,-97.8601,29.1474,-97.8601.29.1474,4049,11.8954,81,1,1,WILSON
3432,4050,-97.8501,29.1474,-97.8501.29.1474,4050,11.9384,52,1,1,WILSON
3433,4051,-97.8401,29.1474,-97.8401.29.1474,4051,11.9384,52,1,1,WILSON
3434,4052,-97.8301,29.1474,-97.8301.29.1474,4052,11.9428,52,1,1,WILSON
3435,4053,-98.3801,29.1374,-98.3801.29.1374,4053,12.2368,81,1,1,WILSON
3436,4054,-98.3701,29.1374,-98.3701.29.1374,4054,11.6152,81,1,1,WILSON
3437,4055,-98.3601,29.1374,-98.3601.29.1374,4055,11.9418,82,1,1,WILSON
3438,4056,-98.3501,29.1374,-98.3501.29.1374,4056,10.9468,81,1,1,WILSON
3439,4057,-98.3401,29.1374,-98.3401.29.1374,4057,11.2386,52,1,1,WILSON
3440,4058,-98.3301,29.1374,-98.3301.29.1374,4058,11.085,81,1,1,WILSON
3441,4060,-98.3101,29.1374,-98.3101.29.1374,4060,10.9468,52,1,1,WILSON
3442,4061,-98.3001,29.1374,-98.3001.29.1374,4061,10.7152,81,1,1,WILSON
3443,4063,-98.2801,29.1374,-98.2801.29.1374,4063,10.9468,81,1,1,WILSON
3444,4064,-98.2701,29.1374,-98.2701.29.1374,4064,11.4898,81,1,1,WILSON
3445,4065,-98.2601,29.1374,-98.2601.29.1374,4065,11.8124,52,1,1,WILSON
3446,4066,-98.2501,29.1374,-98.2501.29.1374,4066,11.5922,71,1,1,WILSON
3447,4067,-98.2401,29.1374,-98.2401.29.1374,4067,11.6082,52,1,1,WILSON
3448,4068,-98.2301,29.1374,-98.2301.29.1374,4068,11.4898,81,1,1,WILSON
3449,4069,-98.2201,29.1374,-98.2201.29.1374,4069,11.5922,52,1,1,WILSON
3450,4070,-98.2101,29.1374,-98.2101.29.1374,4070,11.5152,82,1,1,WILSON
3451,4071,-98.2001,29.1374,-98.2001.29.1374,4071,11.5222,82,1,1,WILSON
3452,4072,-98.1801,29.1374,-98.1801.29.1374,4072,11.5776,81,1,1,WILSON
3453,4076,-98.1401,29.1374,-98.1401.29.1374,4076,11.5922,81,1,1,WILSON
3454,4077,-98.1301,29.1374,-98.1301.29.1374,4077,11.9316,81,1,1,WILSON
3455,4078,-98.1201,29.1374,-98.1201.29.1374,4078,12.3018,52,1,1,WILSON
3456,4079,-98.1101,29.1374,-98.1101.29.1374,4079,12.024,81,1,1,WILSON
3457,4080,-98.1001,29.1374,-98.1001.29.1374,4080,12.6554,82,1,1,WILSON
3458,4081,-98.0901,29.1374,-98.0901.29.1374,4081,12.6554,81,1,1,WILSON
3459,4082,-98.0801,29.1374,-98.0801.29.1374,4082,12.122,81,1,1,WILSON
3460,4083,-98.0701,29.1374,-98.0701.29.1374,4083,12.3018,52,1,1,WILSON
3461,4084,-98.0601,29.1374,-98.0601.29.1374,4084,12.024,81,1,1,WILSON
3462,4085,-98.0501,29.1374,-98.0501.29.1374,4085,12.024,81,1,1,WILSON
3463,4086,-98.0401,29.1374,-98.0401.29.1374,4086,12.024,52,1,1,WILSON
3464,4087,-98.0301,29.1374,-98.0301.29.1374,4087,12.024,81,1,1,WILSON
3465,4088,-98.0201,29.1374,-98.0201.29.1374,4088,12.1544,81,1,1,WILSON
3466,4089,-98.0101,29.1374,-98.0101.29.1374,4089,12.7604,52,1,1,WILSON
3467,4091,-97.9901,29.1374,-97.9901.29.1374,4091,13.35,81,1,1,WILSON
3468,4092,-97.9801,29.1374,-97.9801.29.1374,4092,13.288,81,1,1,WILSON
3469,4093,-97.9701,29.1374,-97.9701.29.1374,4093,13.4026,52,1,1,WILSON
3470,4094,-97.9601,29.1374,-97.9601.29.1374,4094,12.67,81,1,1,WILSON
3471,4095,-97.9501,29.1374,-97.9501.29.1374,4095,11.536,81,1,1,WILSON
3472,4096,-97.9401,29.1374,-97.9401.29.1374,4096,11.352,81,1,1,WILSON
3473,4097,-97.9301,29.1374,-97.9301.29.1374,4097,11.8954,81,1,1,WILSON
3474,4098,-97.9201,29.1374,-97.9201.29.1374,4098,8.487,52,1,1,WILSON
3475,4099,-97.9101,29.1374,-97.9101.29.1374,4099,12.1508,81,1,1,WILSON
3476,4100,-97.9001,29.1374,-97.9001.29.1374,4100,12.1508,52,1,1,WILSON
3477,4101,-97.8901,29.1374,-97.8901.29.1374,4101,12.6564,52,1,1,WILSON
3478,4102,-97.8801,29.1374,-97.8801.29.1374,4102,11.8954,52,1,1,WILSON
3479,4103,-97.8701,29.1374,-97.8701.29.1374,4103,11.332,81,1,1,WILSON
3480,4104,-97.8601,29.1374,-97.8601.29.1374,4104,12.077,52,1,1,WILSON
3481,4105,-97.8501,29.1374,-97.8501.29.1374,4105,12.6564,52,1,1,WILSON
3482,4106,-98.3901,29.1274,-98.3901.29.1274,4106,12.2912,81,1,1,WILSON
3483,4108,-98.3701,29.1274,-98.3701.29.1274,4108,11.1276,81,1,1,WILSON
3484,4109,-98.3601,29.1274,-98.3601.29.1274,4109,10.9468,82,1,1,WILSON
3485,4110,-98.3501,29.1274,-98.3501.29.1274,4110,10.9468,81,1,1,WILSON
3486,4111,-98.3401,29.1274,-98.3401.29.1274,4111,11.3232,81,1,1,WILSON
3487,4112,-98.3301,29.1274,-98.3301.29.1274,4112,11.5858,81,1,1,WILSON
3488,4114,-98.3101,29.1274,-98.3101.29.1274,4114,11.3232,81,1,1,WILSON
3489,4115,-98.3001,29.1274,-98.3001.29.1274,4115,10.661,52,1,1,WILSON
3490,4117,-98.2701,29.1274,-98.2701.29.1274,4117,11.3142,81,1,1,WILSON
3491,4118,-98.2601,29.1274,-98.2601.29.1274,4118,11.2824,90,1,1,WILSON
3492,4119,-98.2501,29.1274,-98.2501.29.1274,4119,11.4296,52,1,1,WILSON
3493,4120,-98.2401,29.1274,-98.2401.29.1274,4120,11.4296,71,1,1,WILSON
3494,4121,-98.2201,29.1274,-98.2201.29.1274,4121,11.4962,81,1,1,WILSON
3495,4122,-98.2101,29.1274,-98.2101.29.1274,4122,11.7128,81,1,1,WILSON
3496,4123,-98.2001,29.1274,-98.2001.29.1274,4123,11.555,52,1,1,WILSON
3497,4124,-98.1901,29.1274,-98.1901.29.1274,4124,11.5038,52,1,1,WILSON
3498,4125,-98.1701,29.1274,-98.1701.29.1274,4125,11.311,81,1,1,WILSON
3499,4126,-98.1601,29.1274,-98.1601.29.1274,4126,11.4672,81,1,1,WILSON
3500,4128,-98.1401,29.1274,-98.1401.29.1274,4128,11.252,81,1,1,WILSON
3501,4129,-98.1301,29.1274,-98.1301.29.1274,4129,11.5922,52,1,1,WILSON
3502,4130,-98.1201,29.1274,-98.1201.29.1274,4130,11.4554,52,1,1,WILSON
3503,4131,-98.1101,29.1274,-98.1101.29.1274,4131,11.4554,82,1,1,WILSON
3504,4132,-98.1001,29.1274,-98.1001.29.1274,4132,11.252,81,1,1,WILSON
3505,4133,-98.0901,29.1274,-98.0901.29.1274,4133,11.252,52,1,1,WILSON
3506,4134,-98.0801,29.1274,-98.0801.29.1274,4134,12.7388,81,1,1,WILSON
3507,4135,-98.0701,29.1274,-98.0701.29.1274,4135,12.7388,81,1,1,WILSON
3508,4136,-98.0601,29.1274,-98.0601.29.1274,4136,12.3016,81,1,1,WILSON
3509,4137,-98.0501,29.1274,-98.0501.29.1274,4137,12.0238,81,1,1,WILSON
