Index,RunID, LON, LAT,tag,coord_id,YIELD,land cover,county,check
3239,3846,-98.2301,29.1774,-98.2301.29.1774,3846,13.0536,81,WILSON,1
3240,3847,-98.2201,29.1774,-98.2201.29.1774,3847,12.718,81,WILSON,1
3241,3849,-98.2001,29.1774,-98.2001.29.1774,3849,12.3868,81,WILSON,1
3242,3850,-98.1901,29.1774,-98.1901.29.1774,3850,14.1462,52,WILSON,1
3243,3851,-98.1801,29.1774,-98.1801.29.1774,3851,14.1462,52,WILSON,1
3244,3852,-98.1701,29.1774,-98.1701.29.1774,3852,12.3868,52,WILSON,1
3245,3853,-98.1601,29.1774,-98.1601.29.1774,3853,12.3868,52,WILSON,1
3246,3855,-98.1401,29.1774,-98.1401.29.1774,3855,12.3868,71,WILSON,1
3247,3856,-98.1301,29.1774,-98.1301.29.1774,3856,13.0536,81,WILSON,1
3248,3857,-98.1201,29.1774,-98.1201.29.1774,3857,12.7744,81,WILSON,1
3249,3858,-98.1101,29.1774,-98.1101.29.1774,3858,12.3814,52,WILSON,1
3250,3859,-98.1001,29.1774,-98.1001.29.1774,3859,13.4622,52,WILSON,1
3251,3860,-98.0901,29.1774,-98.0901.29.1774,3860,12.667,81,WILSON,1
3252,3861,-98.0801,29.1774,-98.0801.29.1774,3861,12.667,81,WILSON,1
3253,3862,-98.0701,29.1774,-98.0701.29.1774,3862,12.667,52,WILSON,1
3254,3863,-98.0601,29.1774,-98.0601.29.1774,3863,12.667,52,WILSON,1
3255,3864,-98.0501,29.1774,-98.0501.29.1774,3864,12.943,81,WILSON,1
3256,3865,-98.0401,29.1774,-98.0401.29.1774,3865,12.3814,82,WILSON,1
3257,3866,-98.0301,29.1774,-98.0301.29.1774,3866,8.004,81,WILSON,1
3258,3867,-98.0201,29.1774,-98.0201.29.1774,3867,12.5694,52,WILSON,1
3259,3868,-98.0101,29.1774,-98.0101.29.1774,3868,11.4658,52,WILSON,1
3260,3869,-98.0001,29.1774,-98.0001.29.1774,3869,11.2284,52,WILSON,1
3261,3871,-97.9701,29.1774,-97.9701.29.1774,3871,11.551,52,WILSON,1
3262,3872,-97.9601,29.1774,-97.9601.29.1774,3872,11.372,52,WILSON,1
3263,3873,-97.9501,29.1774,-97.9501.29.1774,3873,12.3128,52,WILSON,1
3264,3874,-97.9401,29.1774,-97.9401.29.1774,3874,11.9606,81,WILSON,1
3265,3875,-97.9301,29.1774,-97.9301.29.1774,3875,11.9606,81,WILSON,1
3266,3876,-97.9201,29.1774,-97.9201.29.1774,3876,11.6984,81,WILSON,1
3267,3877,-97.9101,29.1774,-97.9101.29.1774,3877,11.6984,81,WILSON,1
3268,3878,-97.9001,29.1774,-97.9001.29.1774,3878,12.0306,82,WILSON,1
3269,3879,-97.8901,29.1774,-97.8901.29.1774,3879,11.3154,82,WILSON,1
3270,3880,-97.8801,29.1774,-97.8801.29.1774,3880,11.2452,52,WILSON,1
3271,3881,-97.8701,29.1774,-97.8701.29.1774,3881,8.5834,52,WILSON,1
3272,3882,-97.8601,29.1774,-97.8601.29.1774,3882,8.5834,52,WILSON,1
3273,3883,-97.8501,29.1774,-97.8501.29.1774,3883,11.6562,52,WILSON,1
3274,3884,-97.8401,29.1774,-97.8401.29.1774,3884,11.6562,90,WILSON,1
3275,3885,-97.8301,29.1774,-97.8301.29.1774,3885,11.6562,52,WILSON,1
3276,3886,-97.8201,29.1774,-97.8201.29.1774,3886,11.7458,52,WILSON,1
3277,3887,-97.8101,29.1774,-97.8101.29.1774,3887,11.7458,52,WILSON,1
3278,3888,-97.8001,29.1774,-97.8001.29.1774,3888,11.6562,71,WILSON,1
3279,3889,-97.7901,29.1774,-97.7901.29.1774,3889,11.6562,52,WILSON,1
3280,3890,-98.3601,29.1674,-98.3601.29.1674,3890,12.1368,81,WILSON,1
3281,3891,-98.3501,29.1674,-98.3501.29.1674,3891,11.063,81,WILSON,1
3282,3892,-98.3401,29.1674,-98.3401.29.1674,3892,11.6826,52,WILSON,1
3283,3893,-98.3201,29.1674,-98.3201.29.1674,3893,11.7998,81,WILSON,1
3284,3894,-98.3101,29.1674,-98.3101.29.1674,3894,11.7998,52,WILSON,1
3285,3895,-98.3001,29.1674,-98.3001.29.1674,3895,11.4864,81,WILSON,1
3286,3896,-98.2901,29.1674,-98.2901.29.1674,3896,11.4864,52,WILSON,1
3287,3897,-98.2801,29.1674,-98.2801.29.1674,3897,11.498,52,WILSON,1
3288,3898,-98.2701,29.1674,-98.2701.29.1674,3898,12.299,81,WILSON,1
3289,3899,-98.2601,29.1674,-98.2601.29.1674,3899,12.299,52,WILSON,1
3290,3900,-98.2501,29.1674,-98.2501.29.1674,3900,12.299,52,WILSON,1
3291,3901,-98.2401,29.1674,-98.2401.29.1674,3901,12.299,81,WILSON,1
3292,3902,-98.2301,29.1674,-98.2301.29.1674,3902,12.299,81,WILSON,1
3293,3904,-98.2101,29.1674,-98.2101.29.1674,3904,11.836,71,WILSON,1
3294,3905,-98.2001,29.1674,-98.2001.29.1674,3905,13.8656,52,WILSON,1
3295,3906,-98.1901,29.1674,-98.1901.29.1674,3906,12.718,81,WILSON,1
3296,3907,-98.1801,29.1674,-98.1801.29.1674,3907,12.3864,81,WILSON,1
3297,3908,-98.1701,29.1674,-98.1701.29.1674,3908,12.4218,81,WILSON,1
3298,3909,-98.1601,29.1674,-98.1601.29.1674,3909,13.0534,52,WILSON,1
3299,3910,-98.1501,29.1674,-98.1501.29.1674,3910,12.3864,52,WILSON,1
3300,3911,-98.1401,29.1674,-98.1401.29.1674,3911,13.0548,81,WILSON,1
3301,3912,-98.1301,29.1674,-98.1301.29.1674,3912,12.4638,81,WILSON,1
3302,3913,-98.1201,29.1674,-98.1201.29.1674,3913,12.3864,52,WILSON,1
3303,3914,-98.1101,29.1674,-98.1101.29.1674,3914,12.3864,81,WILSON,1
3304,3915,-98.1001,29.1674,-98.1001.29.1674,3915,12.3864,52,WILSON,1
3305,3916,-98.0901,29.1674,-98.0901.29.1674,3916,7.9658,52,WILSON,1
3306,3917,-98.0801,29.1674,-98.0801.29.1674,3917,12.6668,52,WILSON,1
3307,3918,-98.0701,29.1674,-98.0701.29.1674,3918,12.6668,81,WILSON,1
3308,3919,-98.0601,29.1674,-98.0601.29.1674,3919,12.6668,81,WILSON,1
3309,3920,-98.0501,29.1674,-98.0501.29.1674,3920,12.6668,81,WILSON,1
3310,3921,-98.0401,29.1674,-98.0401.29.1674,3921,13.4622,81,WILSON,1
3311,3922,-98.0301,29.1674,-98.0301.29.1674,3922,12.6668,82,WILSON,1
3312,3923,-98.0201,29.1674,-98.0201.29.1674,3923,12.6668,81,WILSON,1
3313,3924,-98.0101,29.1674,-98.0101.29.1674,3924,12.6768,52,WILSON,1
3314,3925,-98.0001,29.1674,-98.0001.29.1674,3925,13.565,82,WILSON,1
3315,3926,-97.9901,29.1674,-97.9901.29.1674,3926,11.7534,82,WILSON,1
3316,3927,-97.9801,29.1674,-97.9801.29.1674,3927,11.4412,82,WILSON,1
3317,3928,-97.9701,29.1674,-97.9701.29.1674,3928,11.6762,82,WILSON,1
3318,3929,-97.9601,29.1674,-97.9601.29.1674,3929,11.3718,52,WILSON,1
3319,3930,-97.9501,29.1674,-97.9501.29.1674,3930,11.0972,81,WILSON,1
3320,3931,-97.9401,29.1674,-97.9401.29.1674,3931,11.644,82,WILSON,1
3321,3932,-97.9301,29.1674,-97.9301.29.1674,3932,11.644,82,WILSON,1
3322,3933,-97.9201,29.1674,-97.9201.29.1674,3933,11.644,81,WILSON,1
3323,3934,-97.9101,29.1674,-97.9101.29.1674,3934,11.9604,82,WILSON,1
3324,3935,-97.9001,29.1674,-97.9001.29.1674,3935,12.288,81,WILSON,1
3325,3936,-97.8901,29.1674,-97.8901.29.1674,3936,11.6982,81,WILSON,1
3326,3938,-97.8701,29.1674,-97.8701.29.1674,3938,11.3154,52,WILSON,1
3327,3939,-97.8601,29.1674,-97.8601.29.1674,3939,11.6558,52,WILSON,1
3328,3940,-97.8501,29.1674,-97.8501.29.1674,3940,11.8,52,WILSON,1
3329,3941,-97.8401,29.1674,-97.8401.29.1674,3941,11.7078,52,WILSON,1
3330,3942,-97.8301,29.1674,-97.8301.29.1674,3942,11.6558,52,WILSON,1
3331,3943,-97.8201,29.1674,-97.8201.29.1674,3943,11.7458,52,WILSON,1
3332,3944,-97.8101,29.1674,-97.8101.29.1674,3944,11.6558,81,WILSON,1
3333,3945,-98.3601,29.1574,-98.3601.29.1574,3945,10.8918,52,WILSON,1
3334,3946,-98.3501,29.1574,-98.3501.29.1574,3946,10.6566,52,WILSON,1
3335,3947,-98.3401,29.1574,-98.3401.29.1574,3947,10.8918,52,WILSON,1
3336,3948,-98.3301,29.1574,-98.3301.29.1574,3948,11.7056,81,WILSON,1
3337,3949,-98.3201,29.1574,-98.3201.29.1574,3949,11.1686,81,WILSON,1
3338,3950,-98.3101,29.1574,-98.3101.29.1574,3950,11.4864,81,WILSON,1
3339,3951,-98.3001,29.1574,-98.3001.29.1574,3951,11.4864,52,WILSON,1
3340,3952,-98.2901,29.1574,-98.2901.29.1574,3952,12.2452,71,WILSON,1
3341,3954,-98.2701,29.1574,-98.2701.29.1574,3954,12.2994,81,WILSON,1
3342,3955,-98.2601,29.1574,-98.2601.29.1574,3955,12.2994,52,WILSON,1
3343,3956,-98.2501,29.1574,-98.2501.29.1574,3956,12.2994,82,WILSON,1
3344,3957,-98.2401,29.1574,-98.2401.29.1574,3957,12.2452,52,WILSON,1
3345,3958,-98.2301,29.1574,-98.2301.29.1574,3958,11.7998,71,WILSON,1
3346,3959,-98.2201,29.1574,-98.2201.29.1574,3959,11.6618,52,WILSON,1
3347,3961,-98.1901,29.1574,-98.1901.29.1574,3961,11.6618,52,WILSON,1
3348,3962,-98.1801,29.1574,-98.1801.29.1574,3962,11.2586,52,WILSON,1
3349,3963,-98.1701,29.1574,-98.1701.29.1574,3963,12.3866,81,WILSON,1
3350,3964,-98.1601,29.1574,-98.1601.29.1574,3964,12.3866,52,WILSON,1
3351,3965,-98.1501,29.1574,-98.1501.29.1574,3965,12.3866,81,WILSON,1
3352,3967,-98.1301,29.1574,-98.1301.29.1574,3967,12.3866,52,WILSON,1
3353,3968,-98.1201,29.1574,-98.1201.29.1574,3968,12.3866,81,WILSON,1
3354,3969,-98.1101,29.1574,-98.1101.29.1574,3969,13.0536,81,WILSON,1
3355,3970,-98.1001,29.1574,-98.1001.29.1574,3970,7.9658,81,WILSON,1
3356,3971,-98.0901,29.1574,-98.0901.29.1574,3971,12.3866,81,WILSON,1
3357,3972,-98.0801,29.1574,-98.0801.29.1574,3972,12.3866,81,WILSON,1
3358,3973,-98.0701,29.1574,-98.0701.29.1574,3973,12.3866,81,WILSON,1
3359,3974,-98.0601,29.1574,-98.0601.29.1574,3974,13.1042,81,WILSON,1
3360,3975,-98.0501,29.1574,-98.0501.29.1574,3975,12.774,81,WILSON,1
3361,3976,-98.0401,29.1574,-98.0401.29.1574,3976,12.7494,81,WILSON,1
3362,3977,-98.0301,29.1574,-98.0301.29.1574,3977,13.677,81,WILSON,1
3363,3978,-98.0201,29.1574,-98.0201.29.1574,3978,13.0082,81,WILSON,1
3364,3979,-98.0101,29.1574,-98.0101.29.1574,3979,13.0082,81,WILSON,1
3365,3980,-98.0001,29.1574,-98.0001.29.1574,3980,13.462,81,WILSON,1
3366,3981,-97.9901,29.1574,-97.9901.29.1574,3981,14.1634,52,WILSON,1
3367,3982,-97.9801,29.1574,-97.9801.29.1574,3982,13.7296,90,WILSON,1
3368,3983,-97.9701,29.1574,-97.9701.29.1574,3983,11.8828,52,WILSON,1
3369,3985,-97.9501,29.1574,-97.9501.29.1574,3985,11.4,82,WILSON,1
3370,3986,-97.9401,29.1574,-97.9401.29.1574,3986,11.9604,82,WILSON,1
3371,3987,-97.9301,29.1574,-97.9301.29.1574,3987,12.206,81,WILSON,1
3372,3988,-97.9201,29.1574,-97.9201.29.1574,3988,11.6236,81,WILSON,1
3373,3989,-97.9101,29.1574,-97.9101.29.1574,3989,12.0088,52,WILSON,1
3374,3990,-97.9001,29.1574,-97.9001.29.1574,3990,12.148,52,WILSON,1
3375,3991,-97.8901,29.1574,-97.8901.29.1574,3991,11.9604,52,WILSON,1
3376,3992,-97.8801,29.1574,-97.8801.29.1574,3992,12.148,52,WILSON,1
3377,3993,-97.8701,29.1574,-97.8701.29.1574,3993,12.0088,52,WILSON,1
3378,3994,-97.8601,29.1574,-97.8601.29.1574,3994,12.148,52,WILSON,1
3379,3995,-97.8501,29.1574,-97.8501.29.1574,3995,11.8628,52,WILSON,1
3380,3996,-97.8401,29.1574,-97.8401.29.1574,3996,11.708,52,WILSON,1
3381,3997,-97.8301,29.1574,-97.8301.29.1574,3997,12.3722,52,WILSON,1
3382,3998,-97.8201,29.1574,-97.8201.29.1574,3998,11.6558,81,WILSON,1
3383,3999,-98.3701,29.1474,-98.3701.29.1474,3999,10.6566,71,WILSON,1
3384,4000,-98.3601,29.1474,-98.3601.29.1474,4000,10.8916,71,WILSON,1
3385,4001,-98.3501,29.1474,-98.3501.29.1474,4001,11.7054,81,WILSON,1
3386,4002,-98.3401,29.1474,-98.3401.29.1474,4002,11.7054,52,WILSON,1
3387,4003,-98.3301,29.1474,-98.3301.29.1474,4003,11.7054,52,WILSON,1
3388,4004,-98.3201,29.1474,-98.3201.29.1474,4004,11.0278,71,WILSON,1
3389,4005,-98.3101,29.1474,-98.3101.29.1474,4005,10.8916,81,WILSON,1
3390,4006,-98.3001,29.1474,-98.3001.29.1474,4006,10.8916,52,WILSON,1
3391,4007,-98.2901,29.1474,-98.2901.29.1474,4007,11.498,81,WILSON,1
3392,4008,-98.2801,29.1474,-98.2801.29.1474,4008,11.4864,71,WILSON,1
3393,4009,-98.2701,29.1474,-98.2701.29.1474,4009,11.7996,52,WILSON,1
3394,4010,-98.2601,29.1474,-98.2601.29.1474,4010,11.7262,52,WILSON,1
3395,4011,-98.2501,29.1474,-98.2501.29.1474,4011,11.4864,52,WILSON,1
3396,4012,-98.2401,29.1474,-98.2401.29.1474,4012,7.5498,81,WILSON,1
3397,4013,-98.2301,29.1474,-98.2301.29.1474,4013,11.7996,82,WILSON,1
3398,4014,-98.2201,29.1474,-98.2201.29.1474,4014,11.4864,82,WILSON,1
3399,4015,-98.2101,29.1474,-98.2101.29.1474,4015,11.4864,82,WILSON,1
3400,4016,-98.2001,29.1474,-98.2001.29.1474,4016,11.6524,90,WILSON,1
3401,4017,-98.1901,29.1474,-98.1901.29.1474,4017,11.6614,90,WILSON,1
3402,4021,-98.1401,29.1474,-98.1401.29.1474,4021,12.4638,52,WILSON,1
3403,4022,-98.1301,29.1474,-98.1301.29.1474,4022,12.5026,71,WILSON,1
3404,4023,-98.1201,29.1474,-98.1201.29.1474,4023,13.0536,81,WILSON,1
3405,4024,-98.1101,29.1474,-98.1101.29.1474,4024,12.5368,52,WILSON,1
3406,4025,-98.1001,29.1474,-98.1001.29.1474,4025,12.6094,81,WILSON,1
3407,4026,-98.0901,29.1474,-98.0901.29.1474,4026,12.8192,82,WILSON,1
3408,4027,-98.0801,29.1474,-98.0801.29.1474,4027,13.0556,81,WILSON,1
3409,4028,-98.0701,29.1474,-98.0701.29.1474,4028,12.8192,81,WILSON,1
3410,4029,-98.0601,29.1474,-98.0601.29.1474,4029,12.8192,81,WILSON,1
3411,4030,-98.0501,29.1474,-98.0501.29.1474,4030,12.4638,81,WILSON,1
3412,4031,-98.0401,29.1474,-98.0401.29.1474,4031,12.7736,81,WILSON,1
3413,4032,-98.0301,29.1474,-98.0301.29.1474,4032,12.3864,81,WILSON,1
3414,4033,-98.0201,29.1474,-98.0201.29.1474,4033,12.6664,81,WILSON,1
3415,4034,-98.0101,29.1474,-98.0101.29.1474,4034,12.943,81,WILSON,1
3416,4035,-98.0001,29.1474,-98.0001.29.1474,4035,12.6768,81,WILSON,1
3417,4036,-97.9901,29.1474,-97.9901.29.1474,4036,13.6804,81,WILSON,1
3418,4037,-97.9801,29.1474,-97.9801.29.1474,4037,13.286,52,WILSON,1
3419,4038,-97.9701,29.1474,-97.9701.29.1474,4038,12.1104,52,WILSON,1
3420,4039,-97.9601,29.1474,-97.9601.29.1474,4039,11.6698,81,WILSON,1
3421,4040,-97.9501,29.1474,-97.9501.29.1474,4040,11.34,82,WILSON,1
3422,4041,-97.9401,29.1474,-97.9401.29.1474,4041,12.1478,81,WILSON,1
3423,4042,-97.9301,29.1474,-97.9301.29.1474,4042,12.1478,82,WILSON,1
3424,4043,-97.9201,29.1474,-97.9201.29.1474,4043,11.6232,52,WILSON,1
3425,4044,-97.9101,29.1474,-97.9101.29.1474,4044,11.6232,52,WILSON,1
3426,4045,-97.9001,29.1474,-97.9001.29.1474,4045,11.6232,81,WILSON,1
3427,4046,-97.8901,29.1474,-97.8901.29.1474,4046,12.0448,81,WILSON,1
3428,4047,-97.8801,29.1474,-97.8801.29.1474,4047,12.0302,81,WILSON,1
3429,4048,-97.8701,29.1474,-97.8701.29.1474,4048,11.9604,81,WILSON,1
3430,4049,-97.8601,29.1474,-97.8601.29.1474,4049,12.0086,81,WILSON,1
3431,4050,-97.8501,29.1474,-97.8501.29.1474,4050,12.0448,52,WILSON,1
3432,4051,-97.8401,29.1474,-97.8401.29.1474,4051,12.0448,52,WILSON,1
3433,4052,-97.8301,29.1474,-97.8301.29.1474,4052,11.708,52,WILSON,1
3434,4053,-98.3801,29.1374,-98.3801.29.1374,4053,12.1364,81,WILSON,1
3435,4054,-98.3701,29.1374,-98.3701.29.1374,4054,11.341,81,WILSON,1
3436,4055,-98.3601,29.1374,-98.3601.29.1374,4055,11.7054,82,WILSON,1
3437,4056,-98.3501,29.1374,-98.3501.29.1374,4056,10.8916,81,WILSON,1
3438,4057,-98.3401,29.1374,-98.3401.29.1374,4057,11.0274,52,WILSON,1
3439,4058,-98.3301,29.1374,-98.3301.29.1374,4058,10.8318,81,WILSON,1
3440,4060,-98.3101,29.1374,-98.3101.29.1374,4060,10.8916,52,WILSON,1
3441,4061,-98.3001,29.1374,-98.3001.29.1374,4061,10.6564,81,WILSON,1
3442,4063,-98.2801,29.1374,-98.2801.29.1374,4063,10.8916,81,WILSON,1
3443,4064,-98.2701,29.1374,-98.2701.29.1374,4064,11.6882,81,WILSON,1
3444,4065,-98.2601,29.1374,-98.2601.29.1374,4065,11.8532,52,WILSON,1
3445,4066,-98.2501,29.1374,-98.2501.29.1374,4066,11.7996,71,WILSON,1
3446,4067,-98.2401,29.1374,-98.2401.29.1374,4067,11.5058,52,WILSON,1
3447,4068,-98.2301,29.1374,-98.2301.29.1374,4068,11.6882,81,WILSON,1
3448,4069,-98.2201,29.1374,-98.2201.29.1374,4069,11.7996,52,WILSON,1
3449,4070,-98.2101,29.1374,-98.2101.29.1374,4070,11.6524,82,WILSON,1
3450,4071,-98.2001,29.1374,-98.2001.29.1374,4071,11.7262,82,WILSON,1
3451,4072,-98.1801,29.1374,-98.1801.29.1374,4072,11.816,81,WILSON,1
3452,4076,-98.1401,29.1374,-98.1401.29.1374,4076,11.7996,81,WILSON,1
3453,4077,-98.1301,29.1374,-98.1301.29.1374,4077,12.3976,81,WILSON,1
3454,4078,-98.1201,29.1374,-98.1201.29.1374,4078,12.609,52,WILSON,1
3455,4079,-98.1101,29.1374,-98.1101.29.1374,4079,12.3864,81,WILSON,1
3456,4080,-98.1001,29.1374,-98.1001.29.1374,4080,12.8192,82,WILSON,1
3457,4081,-98.0901,29.1374,-98.0901.29.1374,4081,12.8192,81,WILSON,1
3458,4082,-98.0801,29.1374,-98.0801.29.1374,4082,12.4638,81,WILSON,1
3459,4083,-98.0701,29.1374,-98.0701.29.1374,4083,12.609,52,WILSON,1
3460,4084,-98.0601,29.1374,-98.0601.29.1374,4084,12.3864,81,WILSON,1
3461,4085,-98.0501,29.1374,-98.0501.29.1374,4085,12.3864,81,WILSON,1
3462,4086,-98.0401,29.1374,-98.0401.29.1374,4086,12.3864,52,WILSON,1
3463,4087,-98.0301,29.1374,-98.0301.29.1374,4087,12.3864,81,WILSON,1
3464,4088,-98.0201,29.1374,-98.0201.29.1374,4088,12.146,81,WILSON,1
3465,4089,-98.0101,29.1374,-98.0101.29.1374,4089,13.187,52,WILSON,1
3466,4091,-97.9901,29.1374,-97.9901.29.1374,4091,13.6802,81,WILSON,1
3467,4092,-97.9801,29.1374,-97.9801.29.1374,4092,13.564,81,WILSON,1
3468,4093,-97.9701,29.1374,-97.9701.29.1374,4093,13.5756,52,WILSON,1
3469,4094,-97.9601,29.1374,-97.9601.29.1374,4094,12.9084,81,WILSON,1
3470,4095,-97.9501,29.1374,-97.9501.29.1374,4095,11.3894,81,WILSON,1
3471,4096,-97.9401,29.1374,-97.9401.29.1374,4096,11.4534,81,WILSON,1
3472,4097,-97.9301,29.1374,-97.9301.29.1374,4097,12.0088,81,WILSON,1
3473,4098,-97.9201,29.1374,-97.9201.29.1374,4098,8.7926,52,WILSON,1
3474,4099,-97.9101,29.1374,-97.9101.29.1374,4099,11.9604,81,WILSON,1
3475,4100,-97.9001,29.1374,-97.9001.29.1374,4100,11.9604,52,WILSON,1
3476,4101,-97.8901,29.1374,-97.8901.29.1374,4101,12.7828,52,WILSON,1
3477,4102,-97.8801,29.1374,-97.8801.29.1374,4102,12.0088,52,WILSON,1
3478,4103,-97.8701,29.1374,-97.8701.29.1374,4103,11.6228,81,WILSON,1
3479,4104,-97.8601,29.1374,-97.8601.29.1374,4104,12.1474,52,WILSON,1
3480,4105,-97.8501,29.1374,-97.8501.29.1374,4105,12.7828,52,WILSON,1
3481,4106,-98.3901,29.1274,-98.3901.29.1274,4106,12.6524,81,WILSON,1
3482,4108,-98.3701,29.1274,-98.3701.29.1274,4108,11.3098,81,WILSON,1
3483,4109,-98.3601,29.1274,-98.3601.29.1274,4109,10.8918,82,WILSON,1
3484,4110,-98.3501,29.1274,-98.3501.29.1274,4110,10.8918,81,WILSON,1
3485,4111,-98.3401,29.1274,-98.3401.29.1274,4111,10.8118,81,WILSON,1
3486,4112,-98.3301,29.1274,-98.3301.29.1274,4112,11.1656,81,WILSON,1
3487,4114,-98.3101,29.1274,-98.3101.29.1274,4114,10.8118,81,WILSON,1
3488,4115,-98.3001,29.1274,-98.3001.29.1274,4115,10.6182,52,WILSON,1
3489,4117,-98.2701,29.1274,-98.2701.29.1274,4117,11.0626,81,WILSON,1
3490,4118,-98.2601,29.1274,-98.2601.29.1274,4118,11.0196,90,WILSON,1
3491,4119,-98.2501,29.1274,-98.2501.29.1274,4119,11.168,52,WILSON,1
3492,4120,-98.2401,29.1274,-98.2401.29.1274,4120,11.168,71,WILSON,1
3493,4121,-98.2201,29.1274,-98.2201.29.1274,4121,11.6826,81,WILSON,1
3494,4122,-98.2101,29.1274,-98.2101.29.1274,4122,11.9492,81,WILSON,1
3495,4123,-98.2001,29.1274,-98.2001.29.1274,4123,11.7106,52,WILSON,1
3496,4124,-98.1901,29.1274,-98.1901.29.1274,4124,11.726,52,WILSON,1
3497,4125,-98.1701,29.1274,-98.1701.29.1274,4125,11.3056,81,WILSON,1
3498,4126,-98.1601,29.1274,-98.1601.29.1274,4126,11.6696,81,WILSON,1
3499,4128,-98.1401,29.1274,-98.1401.29.1274,4128,11.4864,81,WILSON,1
3500,4129,-98.1301,29.1274,-98.1301.29.1274,4129,11.7994,52,WILSON,1
3501,4130,-98.1201,29.1274,-98.1201.29.1274,4130,11.3036,52,WILSON,1
3502,4131,-98.1101,29.1274,-98.1101.29.1274,4131,11.3036,82,WILSON,1
3503,4132,-98.1001,29.1274,-98.1001.29.1274,4132,11.4864,81,WILSON,1
3504,4133,-98.0901,29.1274,-98.0901.29.1274,4133,11.4864,52,WILSON,1
3505,4134,-98.0801,29.1274,-98.0801.29.1274,4134,13.1036,81,WILSON,1
3506,4135,-98.0701,29.1274,-98.0701.29.1274,4135,13.1036,81,WILSON,1
3507,4136,-98.0601,29.1274,-98.0601.29.1274,4136,12.6088,81,WILSON,1
3508,4137,-98.0501,29.1274,-98.0501.29.1274,4137,12.3866,81,WILSON,1
3509,4138,-98.0401,29.1274,-98.0401.29.1274,4138,12.502,81,WILSON,1
3510,4139,-98.0301,29.1274,-98.0301.29.1274,4139,12.819,52,WILSON,1
3511,4140,-98.0201,29.1274,-98.0201.29.1274,4140,12.819,52,WILSON,1
3512,4141,-98.0101,29.1274,-98.0101.29.1274,4141,13.249,82,WILSON,1
3513,4142,-98.0001,29.1274,-98.0001.29.1274,4142,13.0554,52,WILSON,1
3514,4143,-97.9901,29.1274,-97.9901.29.1274,4143,13.0554,52,WILSON,1
3515,4146,-97.9601,29.1274,-97.9601.29.1274,4146,12.312,81,WILSON,1
3516,4147,-97.9501,29.1274,-97.9501.29.1274,4147,12.5898,82,WILSON,1
3517,4148,-97.9401,29.1274,-97.9401.29.1274,4148,13.4344,81,WILSON,1
3518,4149,-97.9301,29.1274,-97.9301.29.1274,4149,12.9732,81,WILSON,1
3519,4150,-97.9201,29.1274,-97.9201.29.1274,4150,12.1724,52,WILSON,1
3520,4151,-97.9101,29.1274,-97.9101.29.1274,4151,12.1724,52,WILSON,1
3521,4152,-97.9001,29.1274,-97.9001.29.1274,4152,12.0084,52,WILSON,1
3522,4153,-97.8901,29.1274,-97.8901.29.1274,4153,12.0084,52,WILSON,1
3523,4154,-97.8801,29.1274,-97.8801.29.1274,4154,12.0084,81,WILSON,1
3524,4155,-97.8701,29.1274,-97.8701.29.1274,4155,12.0084,52,WILSON,1
3525,4156,-97.8601,29.1274,-97.8601.29.1274,4156,12.0084,81,WILSON,1
3526,4157,-98.4001,29.1174,-98.4001.29.1174,4157,11.2462,81,WILSON,1
3527,4158,-98.3901,29.1174,-98.3901.29.1174,4158,11.5596,82,WILSON,1
3528,4159,-98.3801,29.1174,-98.3801.29.1174,4159,11.2462,81,WILSON,1
3529,4160,-98.3701,29.1174,-98.3701.29.1174,4160,11.4268,81,WILSON,1
3530,4161,-98.3601,29.1174,-98.3601.29.1174,4161,11.5508,82,WILSON,1
3531,4162,-98.3501,29.1174,-98.3501.29.1174,4162,11.2148,82,WILSON,1
3532,4163,-98.3401,29.1174,-98.3401.29.1174,4163,12.0134,52,WILSON,1
3533,4164,-98.3301,29.1174,-98.3301.29.1174,4164,10.5086,81,WILSON,1
3534,4165,-98.3201,29.1174,-98.3201.29.1174,4165,10.8918,52,WILSON,1
3535,4166,-98.3101,29.1174,-98.3101.29.1174,4166,11.0628,52,WILSON,1
3536,4167,-98.3001,29.1174,-98.3001.29.1174,4167,10.8918,81,WILSON,1
3537,4168,-98.2901,29.1174,-98.2901.29.1174,4168,10.6182,52,WILSON,1
3538,4169,-98.2801,29.1174,-98.2801.29.1174,4169,11.168,81,WILSON,1
3539,4170,-98.2701,29.1174,-98.2701.29.1174,4170,11.0146,81,WILSON,1
3540,4171,-98.2601,29.1174,-98.2601.29.1174,4171,11.0196,81,WILSON,1
3541,4172,-98.2501,29.1174,-98.2501.29.1174,4172,10.8918,81,WILSON,1
3542,4173,-98.2401,29.1174,-98.2401.29.1174,4173,10.8918,81,WILSON,1
3543,4174,-98.2301,29.1174,-98.2301.29.1174,4174,11.0272,71,WILSON,1
3544,4175,-98.2201,29.1174,-98.2201.29.1174,4175,11.6696,81,WILSON,1
3545,4176,-98.2101,29.1174,-98.2101.29.1174,4176,12.2458,81,WILSON,1
3546,4177,-98.2001,29.1174,-98.2001.29.1174,4177,11.8194,52,WILSON,1
3547,4178,-98.1901,29.1174,-98.1901.29.1174,4178,11.6606,82,WILSON,1
3548,4180,-98.1701,29.1174,-98.1701.29.1174,4180,11.4848,81,WILSON,1
3549,4181,-98.1601,29.1174,-98.1601.29.1174,4181,11.3054,52,WILSON,1
