index,RunID, LON, LAT,tag,Coord_ID,county,YIELD,land cover
3192,3796,-98.1501,29.1874,-98.1501.29.1874,3796,WILSON,11.886,52
3193,3797,-98.1401,29.1874,-98.1401.29.1874,3797,WILSON,12.3962,71
3194,3798,-98.1301,29.1874,-98.1301.29.1874,3798,WILSON,12.1912,81
3195,3800,-98.1101,29.1874,-98.1101.29.1874,3800,WILSON,11.847,81
3196,3801,-98.1001,29.1874,-98.1001.29.1874,3801,WILSON,6.9812,52
3197,3802,-98.0901,29.1874,-98.0901.29.1874,3802,WILSON,6.9812,81
3198,3803,-98.0801,29.1874,-98.0801.29.1874,3803,WILSON,12.0018,81
3199,3804,-98.0701,29.1874,-98.0701.29.1874,3804,WILSON,12.3614,52
3200,3805,-98.0601,29.1874,-98.0601.29.1874,3805,WILSON,12.8132,81
3201,3806,-98.0501,29.1874,-98.0501.29.1874,3806,WILSON,12.0018,81
3202,3807,-98.0401,29.1874,-98.0401.29.1874,3807,WILSON,12.6274,81
3203,3808,-98.0301,29.1874,-98.0301.29.1874,3808,WILSON,12.0018,52
3204,3810,-98.0101,29.1874,-98.0101.29.1874,3810,WILSON,10.9104,52
3205,3811,-98.0001,29.1874,-98.0001.29.1874,3811,WILSON,10.9104,52
3206,3812,-97.9901,29.1874,-97.9901.29.1874,3812,WILSON,10.4678,52
3207,3813,-97.9801,29.1874,-97.9801.29.1874,3813,WILSON,11.2556,81
3208,3814,-97.9701,29.1874,-97.9701.29.1874,3814,WILSON,11.3508,81
3209,3815,-97.9601,29.1874,-97.9601.29.1874,3815,WILSON,11.4648,81
3210,3816,-97.9501,29.1874,-97.9501.29.1874,3816,WILSON,12.2508,81
3211,3817,-97.9401,29.1874,-97.9401.29.1874,3817,WILSON,10.8468,82
3212,3818,-97.9301,29.1874,-97.9301.29.1874,3818,WILSON,11.7812,71
3213,3819,-97.9201,29.1874,-97.9201.29.1874,3819,WILSON,7.8036,81
3214,3820,-97.9101,29.1874,-97.9101.29.1874,3820,WILSON,11.3748,82
3215,3821,-97.9001,29.1874,-97.9001.29.1874,3821,WILSON,11.3748,52
3216,3822,-97.8901,29.1874,-97.8901.29.1874,3822,WILSON,11.3748,81
3217,3823,-97.8801,29.1874,-97.8801.29.1874,3823,WILSON,11.6632,52
3218,3824,-97.8701,29.1874,-97.8701.29.1874,3824,WILSON,11.6632,81
3219,3825,-97.8601,29.1874,-97.8601.29.1874,3825,WILSON,11.6632,52
3220,3826,-97.8501,29.1874,-97.8501.29.1874,3826,WILSON,11.3748,52
3221,3827,-97.8401,29.1874,-97.8401.29.1874,3827,WILSON,11.3958,52
3222,3828,-97.8301,29.1874,-97.8301.29.1874,3828,WILSON,11.3958,52
3223,3829,-97.8201,29.1874,-97.8201.29.1874,3829,WILSON,10.68,81
3224,3830,-97.8101,29.1874,-97.8101.29.1874,3830,WILSON,11.3958,52
3225,3831,-97.8001,29.1874,-97.8001.29.1874,3831,WILSON,11.6632,52
3226,3832,-97.7901,29.1874,-97.7901.29.1874,3832,WILSON,11.8388,52
3227,3833,-97.7801,29.1874,-97.7801.29.1874,3833,WILSON,11.8388,52
3228,3834,-98.3501,29.1774,-98.3501.29.1774,3834,WILSON,12.3818,81
3229,3835,-98.3401,29.1774,-98.3401.29.1774,3835,WILSON,11.8254,81
3230,3836,-98.3301,29.1774,-98.3301.29.1774,3836,WILSON,10.8036,81
3231,3837,-98.3201,29.1774,-98.3201.29.1774,3837,WILSON,10.8036,71
3232,3838,-98.3101,29.1774,-98.3101.29.1774,3838,WILSON,11.4646,52
3233,3839,-98.3001,29.1774,-98.3001.29.1774,3839,WILSON,11.3102,52
3234,3840,-98.2901,29.1774,-98.2901.29.1774,3840,WILSON,11.4556,52
3235,3841,-98.2801,29.1774,-98.2801.29.1774,3841,WILSON,6.7696,52
3236,3842,-98.2701,29.1774,-98.2701.29.1774,3842,WILSON,11.1592,81
3237,3843,-98.2601,29.1774,-98.2601.29.1774,3843,WILSON,11.2538,81
3238,3844,-98.2501,29.1774,-98.2501.29.1774,3844,WILSON,11.1592,52
3239,3845,-98.2401,29.1774,-98.2401.29.1774,3845,WILSON,11.6592,81
3240,3846,-98.2301,29.1774,-98.2301.29.1774,3846,WILSON,12.6924,81
3241,3847,-98.2201,29.1774,-98.2201.29.1774,3847,WILSON,11.9162,81
3242,3849,-98.2001,29.1774,-98.2001.29.1774,3849,WILSON,11.6592,81
3243,3850,-98.1901,29.1774,-98.1901.29.1774,3850,WILSON,13.291,52
3244,3851,-98.1801,29.1774,-98.1801.29.1774,3851,WILSON,13.291,52
3245,3852,-98.1701,29.1774,-98.1701.29.1774,3852,WILSON,11.6592,52
3246,3853,-98.1601,29.1774,-98.1601.29.1774,3853,WILSON,11.6592,52
3247,3855,-98.1401,29.1774,-98.1401.29.1774,3855,WILSON,11.6592,71
3248,3856,-98.1301,29.1774,-98.1301.29.1774,3856,WILSON,12.6924,81
3249,3857,-98.1201,29.1774,-98.1201.29.1774,3857,WILSON,12.3962,81
3250,3858,-98.1101,29.1774,-98.1101.29.1774,3858,WILSON,11.847,52
3251,3859,-98.1001,29.1774,-98.1001.29.1774,3859,WILSON,12.6276,52
3252,3860,-98.0901,29.1774,-98.0901.29.1774,3860,WILSON,12.0018,81
3253,3861,-98.0801,29.1774,-98.0801.29.1774,3861,WILSON,12.0018,81
3254,3862,-98.0701,29.1774,-98.0701.29.1774,3862,WILSON,12.0018,52
3255,3863,-98.0601,29.1774,-98.0601.29.1774,3863,WILSON,12.0018,52
3256,3864,-98.0501,29.1774,-98.0501.29.1774,3864,WILSON,12.8134,81
3257,3865,-98.0401,29.1774,-98.0401.29.1774,3865,WILSON,11.847,82
3258,3866,-98.0301,29.1774,-98.0301.29.1774,3866,WILSON,6.9814,81
3259,3867,-98.0201,29.1774,-98.0201.29.1774,3867,WILSON,12.2608,52
3260,3868,-98.0101,29.1774,-98.0101.29.1774,3868,WILSON,10.835,52
3261,3869,-98.0001,29.1774,-98.0001.29.1774,3869,WILSON,10.4678,52
3262,3871,-97.9701,29.1774,-97.9701.29.1774,3871,WILSON,11.0406,52
3263,3872,-97.9601,29.1774,-97.9601.29.1774,3872,WILSON,10.7608,52
3264,3873,-97.9501,29.1774,-97.9501.29.1774,3873,WILSON,11.9162,52
3265,3874,-97.9401,29.1774,-97.9401.29.1774,3874,WILSON,11.7812,81
3266,3875,-97.9301,29.1774,-97.9301.29.1774,3875,WILSON,11.7812,81
3267,3876,-97.9201,29.1774,-97.9201.29.1774,3876,WILSON,11.4812,81
3268,3877,-97.9101,29.1774,-97.9101.29.1774,3877,WILSON,11.4812,81
3269,3878,-97.9001,29.1774,-97.9001.29.1774,3878,WILSON,11.6074,82
3270,3879,-97.8901,29.1774,-97.8901.29.1774,3879,WILSON,11.3748,82
3271,3880,-97.8801,29.1774,-97.8801.29.1774,3880,WILSON,11.0876,52
3272,3881,-97.8701,29.1774,-97.8701.29.1774,3881,WILSON,7.8454,52
3273,3882,-97.8601,29.1774,-97.8601.29.1774,3882,WILSON,7.8454,52
3274,3883,-97.8501,29.1774,-97.8501.29.1774,3883,WILSON,11.3958,52
3275,3884,-97.8401,29.1774,-97.8401.29.1774,3884,WILSON,11.3958,90
3276,3885,-97.8301,29.1774,-97.8301.29.1774,3885,WILSON,11.3958,52
3277,3886,-97.8201,29.1774,-97.8201.29.1774,3886,WILSON,11.8126,52
3278,3887,-97.8101,29.1774,-97.8101.29.1774,3887,WILSON,11.8126,52
3279,3888,-97.8001,29.1774,-97.8001.29.1774,3888,WILSON,11.3958,71
3280,3889,-97.7901,29.1774,-97.7901.29.1774,3889,WILSON,11.3958,52
3281,3890,-98.3601,29.1674,-98.3601.29.1674,3890,WILSON,11.9622,81
3282,3891,-98.3501,29.1674,-98.3501.29.1674,3891,WILSON,10.8926,81
3283,3892,-98.3401,29.1674,-98.3401.29.1674,3892,WILSON,11.3102,52
3284,3893,-98.3201,29.1674,-98.3201.29.1674,3893,WILSON,11.3556,81
3285,3894,-98.3101,29.1674,-98.3101.29.1674,3894,WILSON,11.3556,52
3286,3895,-98.3001,29.1674,-98.3001.29.1674,3895,WILSON,10.8034,81
3287,3896,-98.2901,29.1674,-98.2901.29.1674,3896,WILSON,10.8034,52
3288,3897,-98.2801,29.1674,-98.2801.29.1674,3897,WILSON,11.0254,52
3289,3898,-98.2701,29.1674,-98.2701.29.1674,3898,WILSON,11.8522,81
3290,3899,-98.2601,29.1674,-98.2601.29.1674,3899,WILSON,11.8522,52
3291,3900,-98.2501,29.1674,-98.2501.29.1674,3900,WILSON,11.8522,52
3292,3901,-98.2401,29.1674,-98.2401.29.1674,3901,WILSON,11.8522,81
3293,3902,-98.2301,29.1674,-98.2301.29.1674,3902,WILSON,11.8522,81
3294,3904,-98.2101,29.1674,-98.2101.29.1674,3904,WILSON,11.7984,71
3295,3905,-98.2001,29.1674,-98.2001.29.1674,3905,WILSON,13.422,52
3296,3906,-98.1901,29.1674,-98.1901.29.1674,3906,WILSON,11.9162,81
3297,3907,-98.1801,29.1674,-98.1801.29.1674,3907,WILSON,11.6592,81
3298,3908,-98.1701,29.1674,-98.1701.29.1674,3908,WILSON,11.9244,81
3299,3909,-98.1601,29.1674,-98.1601.29.1674,3909,WILSON,12.692,52
3300,3910,-98.1501,29.1674,-98.1501.29.1674,3910,WILSON,11.6592,52
3301,3911,-98.1401,29.1674,-98.1401.29.1674,3911,WILSON,12.1912,81
3302,3912,-98.1301,29.1674,-98.1301.29.1674,3912,WILSON,11.9778,81
3303,3913,-98.1201,29.1674,-98.1201.29.1674,3913,WILSON,11.6592,52
3304,3914,-98.1101,29.1674,-98.1101.29.1674,3914,WILSON,11.6592,81
3305,3915,-98.1001,29.1674,-98.1001.29.1674,3915,WILSON,11.6592,52
3306,3916,-98.0901,29.1674,-98.0901.29.1674,3916,WILSON,7.0272,52
3307,3917,-98.0801,29.1674,-98.0801.29.1674,3917,WILSON,12.0018,52
3308,3918,-98.0701,29.1674,-98.0701.29.1674,3918,WILSON,12.0018,81
3309,3919,-98.0601,29.1674,-98.0601.29.1674,3919,WILSON,12.0018,81
3310,3920,-98.0501,29.1674,-98.0501.29.1674,3920,WILSON,12.0018,81
3311,3921,-98.0401,29.1674,-98.0401.29.1674,3921,WILSON,12.6276,81
3312,3922,-98.0301,29.1674,-98.0301.29.1674,3922,WILSON,12.0018,82
3313,3923,-98.0201,29.1674,-98.0201.29.1674,3923,WILSON,12.0018,81
3314,3924,-98.0101,29.1674,-98.0101.29.1674,3924,WILSON,12.3758,52
3315,3925,-98.0001,29.1674,-98.0001.29.1674,3925,WILSON,13.103,82
3316,3926,-97.9901,29.1674,-97.9901.29.1674,3926,WILSON,11.2554,82
3317,3927,-97.9801,29.1674,-97.9801.29.1674,3927,WILSON,10.861,82
3318,3928,-97.9701,29.1674,-97.9701.29.1674,3928,WILSON,11.1628,82
3319,3929,-97.9601,29.1674,-97.9601.29.1674,3929,WILSON,10.7606,52
3320,3930,-97.9501,29.1674,-97.9501.29.1674,3930,WILSON,10.971,81
3321,3931,-97.9401,29.1674,-97.9401.29.1674,3931,WILSON,11.0988,82
3322,3932,-97.9301,29.1674,-97.9301.29.1674,3932,WILSON,11.0988,82
3323,3933,-97.9201,29.1674,-97.9201.29.1674,3933,WILSON,11.0988,81
3324,3934,-97.9101,29.1674,-97.9101.29.1674,3934,WILSON,11.7808,82
3325,3935,-97.9001,29.1674,-97.9001.29.1674,3935,WILSON,12.0372,81
3326,3936,-97.8901,29.1674,-97.8901.29.1674,3936,WILSON,11.4812,81
3327,3938,-97.8701,29.1674,-97.8701.29.1674,3938,WILSON,11.3744,52
3328,3939,-97.8601,29.1674,-97.8601.29.1674,3939,WILSON,11.3958,52
3329,3940,-97.8501,29.1674,-97.8501.29.1674,3940,WILSON,11.627,52
3330,3941,-97.8401,29.1674,-97.8401.29.1674,3941,WILSON,11.478,52
3331,3942,-97.8301,29.1674,-97.8301.29.1674,3942,WILSON,11.3958,52
3332,3943,-97.8201,29.1674,-97.8201.29.1674,3943,WILSON,11.8126,52
3333,3944,-97.8101,29.1674,-97.8101.29.1674,3944,WILSON,11.3958,81
3334,3945,-98.3601,29.1574,-98.3601.29.1574,3945,WILSON,10.3744,52
3335,3946,-98.3501,29.1574,-98.3501.29.1574,3946,WILSON,10.168,52
3336,3947,-98.3401,29.1574,-98.3401.29.1574,3947,WILSON,10.3744,52
3337,3948,-98.3301,29.1574,-98.3301.29.1574,3948,WILSON,11.4422,81
3338,3949,-98.3201,29.1574,-98.3201.29.1574,3949,WILSON,10.9448,81
3339,3950,-98.3101,29.1574,-98.3101.29.1574,3950,WILSON,10.8034,81
3340,3951,-98.3001,29.1574,-98.3001.29.1574,3951,WILSON,10.8034,52
3341,3952,-98.2901,29.1574,-98.2901.29.1574,3952,WILSON,11.8252,71
3342,3954,-98.2701,29.1574,-98.2701.29.1574,3954,WILSON,11.8522,81
3343,3955,-98.2601,29.1574,-98.2601.29.1574,3955,WILSON,11.8522,52
3344,3956,-98.2501,29.1574,-98.2501.29.1574,3956,WILSON,11.8522,82
3345,3957,-98.2401,29.1574,-98.2401.29.1574,3957,WILSON,11.8252,52
3346,3958,-98.2301,29.1574,-98.2301.29.1574,3958,WILSON,11.3556,71
3347,3959,-98.2201,29.1574,-98.2201.29.1574,3959,WILSON,11.0458,52
3348,3961,-98.1901,29.1574,-98.1901.29.1574,3961,WILSON,11.0458,52
3349,3962,-98.1801,29.1574,-98.1801.29.1574,3962,WILSON,10.606,52
3350,3963,-98.1701,29.1574,-98.1701.29.1574,3963,WILSON,11.6594,81
3351,3964,-98.1601,29.1574,-98.1601.29.1574,3964,WILSON,11.6594,52
3352,3965,-98.1501,29.1574,-98.1501.29.1574,3965,WILSON,11.6594,81
3353,3967,-98.1301,29.1574,-98.1301.29.1574,3967,WILSON,11.6594,52
3354,3968,-98.1201,29.1574,-98.1201.29.1574,3968,WILSON,11.6594,81
3355,3969,-98.1101,29.1574,-98.1101.29.1574,3969,WILSON,12.1914,81
3356,3970,-98.1001,29.1574,-98.1001.29.1574,3970,WILSON,7.0248,81
3357,3971,-98.0901,29.1574,-98.0901.29.1574,3971,WILSON,11.6594,81
3358,3972,-98.0801,29.1574,-98.0801.29.1574,3972,WILSON,11.6594,81
3359,3973,-98.0701,29.1574,-98.0701.29.1574,3973,WILSON,11.6594,81
3360,3974,-98.0601,29.1574,-98.0601.29.1574,3974,WILSON,12.5134,81
3361,3975,-98.0501,29.1574,-98.0501.29.1574,3975,WILSON,12.3958,81
3362,3976,-98.0401,29.1574,-98.0401.29.1574,3976,WILSON,12.5322,81
3363,3977,-98.0301,29.1574,-98.0301.29.1574,3977,WILSON,13.4282,81
3364,3978,-98.0201,29.1574,-98.0201.29.1574,3978,WILSON,12.8346,81
3365,3979,-98.0101,29.1574,-98.0101.29.1574,3979,WILSON,12.8346,81
3366,3980,-98.0001,29.1574,-98.0001.29.1574,3980,WILSON,12.6276,81
3367,3981,-97.9901,29.1574,-97.9901.29.1574,3981,WILSON,13.8618,52
3368,3982,-97.9801,29.1574,-97.9801.29.1574,3982,WILSON,13.5652,90
3369,3983,-97.9701,29.1574,-97.9701.29.1574,3983,WILSON,11.4644,52
3370,3985,-97.9501,29.1574,-97.9501.29.1574,3985,WILSON,11.2754,82
3371,3986,-97.9401,29.1574,-97.9401.29.1574,3986,WILSON,11.7808,82
3372,3987,-97.9301,29.1574,-97.9301.29.1574,3987,WILSON,11.8566,81
3373,3988,-97.9201,29.1574,-97.9201.29.1574,3988,WILSON,10.7712,81
3374,3989,-97.9101,29.1574,-97.9101.29.1574,3989,WILSON,11.474,52
3375,3990,-97.9001,29.1574,-97.9001.29.1574,3990,WILSON,11.6876,52
3376,3991,-97.8901,29.1574,-97.8901.29.1574,3991,WILSON,11.7808,52
3377,3992,-97.8801,29.1574,-97.8801.29.1574,3992,WILSON,11.6876,52
3378,3993,-97.8701,29.1574,-97.8701.29.1574,3993,WILSON,11.474,52
3379,3994,-97.8601,29.1574,-97.8601.29.1574,3994,WILSON,11.6876,52
3380,3995,-97.8501,29.1574,-97.8501.29.1574,3995,WILSON,11.926,52
3381,3996,-97.8401,29.1574,-97.8401.29.1574,3996,WILSON,11.4782,52
3382,3997,-97.8301,29.1574,-97.8301.29.1574,3997,WILSON,12.143,52
3383,3998,-97.8201,29.1574,-97.8201.29.1574,3998,WILSON,11.3956,81
3384,3999,-98.3701,29.1474,-98.3701.29.1474,3999,WILSON,10.168,71
3385,4000,-98.3601,29.1474,-98.3601.29.1474,4000,WILSON,10.3744,71
3386,4001,-98.3501,29.1474,-98.3501.29.1474,4001,WILSON,11.442,81
3387,4002,-98.3401,29.1474,-98.3401.29.1474,4002,WILSON,11.442,52
3388,4003,-98.3301,29.1474,-98.3301.29.1474,4003,WILSON,11.442,52
3389,4004,-98.3201,29.1474,-98.3201.29.1474,4004,WILSON,10.7332,71
3390,4005,-98.3101,29.1474,-98.3101.29.1474,4005,WILSON,10.3744,81
3391,4006,-98.3001,29.1474,-98.3001.29.1474,4006,WILSON,10.3744,52
3392,4007,-98.2901,29.1474,-98.2901.29.1474,4007,WILSON,11.0254,81
3393,4008,-98.2801,29.1474,-98.2801.29.1474,4008,WILSON,10.8032,71
3394,4009,-98.2701,29.1474,-98.2701.29.1474,4009,WILSON,11.3556,52
3395,4010,-98.2601,29.1474,-98.2601.29.1474,4010,WILSON,11.2152,52
3396,4011,-98.2501,29.1474,-98.2501.29.1474,4011,WILSON,10.8032,52
3397,4012,-98.2401,29.1474,-98.2401.29.1474,4012,WILSON,6.7694,81
3398,4013,-98.2301,29.1474,-98.2301.29.1474,4013,WILSON,11.3556,82
3399,4014,-98.2201,29.1474,-98.2201.29.1474,4014,WILSON,10.8032,82
3400,4015,-98.2101,29.1474,-98.2101.29.1474,4015,WILSON,10.8032,82
3401,4016,-98.2001,29.1474,-98.2001.29.1474,4016,WILSON,11.1854,90
3402,4017,-98.1901,29.1474,-98.1901.29.1474,4017,WILSON,11.0458,90
3403,4021,-98.1401,29.1474,-98.1401.29.1474,4021,WILSON,11.9776,52
3404,4022,-98.1301,29.1474,-98.1301.29.1474,4022,WILSON,12.1452,71
3405,4023,-98.1201,29.1474,-98.1201.29.1474,4023,WILSON,12.1914,81
3406,4024,-98.1101,29.1474,-98.1101.29.1474,4024,WILSON,11.7148,52
3407,4025,-98.1001,29.1474,-98.1001.29.1474,4025,WILSON,12.1844,81
3408,4026,-98.0901,29.1474,-98.0901.29.1474,4026,WILSON,12.6354,82
3409,4027,-98.0801,29.1474,-98.0801.29.1474,4027,WILSON,12.577,81
3410,4028,-98.0701,29.1474,-98.0701.29.1474,4028,WILSON,12.6354,81
3411,4029,-98.0601,29.1474,-98.0601.29.1474,4029,WILSON,12.6354,81
3412,4030,-98.0501,29.1474,-98.0501.29.1474,4030,WILSON,11.9776,81
3413,4031,-98.0401,29.1474,-98.0401.29.1474,4031,WILSON,12.3958,81
3414,4032,-98.0301,29.1474,-98.0301.29.1474,4032,WILSON,11.6594,81
3415,4033,-98.0201,29.1474,-98.0201.29.1474,4033,WILSON,12.0014,81
3416,4034,-98.0101,29.1474,-98.0101.29.1474,4034,WILSON,12.813,81
3417,4035,-98.0001,29.1474,-98.0001.29.1474,4035,WILSON,12.3758,81
3418,4036,-97.9901,29.1474,-97.9901.29.1474,4036,WILSON,13.153,81
3419,4037,-97.9801,29.1474,-97.9801.29.1474,4037,WILSON,13.1918,52
3420,4038,-97.9701,29.1474,-97.9701.29.1474,4038,WILSON,11.5606,52
3421,4039,-97.9601,29.1474,-97.9601.29.1474,4039,WILSON,11.077,81
3422,4040,-97.9501,29.1474,-97.9501.29.1474,4040,WILSON,11.0798,82
3423,4041,-97.9401,29.1474,-97.9401.29.1474,4041,WILSON,11.6876,81
3424,4042,-97.9301,29.1474,-97.9301.29.1474,4042,WILSON,11.6876,82
3425,4043,-97.9201,29.1474,-97.9201.29.1474,4043,WILSON,10.7712,52
3426,4044,-97.9101,29.1474,-97.9101.29.1474,4044,WILSON,10.7712,52
3427,4045,-97.9001,29.1474,-97.9001.29.1474,4045,WILSON,10.7712,81
3428,4046,-97.8901,29.1474,-97.8901.29.1474,4046,WILSON,11.5422,81
3429,4047,-97.8801,29.1474,-97.8801.29.1474,4047,WILSON,11.6072,81
3430,4048,-97.8701,29.1474,-97.8701.29.1474,4048,WILSON,11.7806,81
3431,4049,-97.8601,29.1474,-97.8601.29.1474,4049,WILSON,11.4738,81
3432,4050,-97.8501,29.1474,-97.8501.29.1474,4050,WILSON,11.5422,52
3433,4051,-97.8401,29.1474,-97.8401.29.1474,4051,WILSON,11.5422,52
3434,4052,-97.8301,29.1474,-97.8301.29.1474,4052,WILSON,11.478,52
3435,4053,-98.3801,29.1374,-98.3801.29.1374,4053,WILSON,11.9618,81
3436,4054,-98.3701,29.1374,-98.3701.29.1374,4054,WILSON,11.1502,81
3437,4055,-98.3601,29.1374,-98.3601.29.1374,4055,WILSON,11.4416,82
3438,4056,-98.3501,29.1374,-98.3501.29.1374,4056,WILSON,10.3742,81
3439,4057,-98.3401,29.1374,-98.3401.29.1374,4057,WILSON,10.733,52
3440,4058,-98.3301,29.1374,-98.3301.29.1374,4058,WILSON,10.6184,81
3441,4060,-98.3101,29.1374,-98.3101.29.1374,4060,WILSON,10.3742,52
3442,4061,-98.3001,29.1374,-98.3001.29.1374,4061,WILSON,10.1682,81
3443,4063,-98.2801,29.1374,-98.2801.29.1374,4063,WILSON,10.3742,81
3444,4064,-98.2701,29.1374,-98.2701.29.1374,4064,WILSON,11.2654,81
3445,4065,-98.2601,29.1374,-98.2601.29.1374,4065,WILSON,11.8176,52
3446,4066,-98.2501,29.1374,-98.2501.29.1374,4066,WILSON,11.3556,71
3447,4067,-98.2401,29.1374,-98.2401.29.1374,4067,WILSON,11.455,52
3448,4068,-98.2301,29.1374,-98.2301.29.1374,4068,WILSON,11.2654,81
3449,4069,-98.2201,29.1374,-98.2201.29.1374,4069,WILSON,11.3556,52
3450,4070,-98.2101,29.1374,-98.2101.29.1374,4070,WILSON,11.1852,82
3451,4071,-98.2001,29.1374,-98.2001.29.1374,4071,WILSON,11.2154,82
3452,4072,-98.1801,29.1374,-98.1801.29.1374,4072,WILSON,11.2486,81
3453,4076,-98.1401,29.1374,-98.1401.29.1374,4076,WILSON,11.3556,81
3454,4077,-98.1301,29.1374,-98.1301.29.1374,4077,WILSON,11.9884,81
3455,4078,-98.1201,29.1374,-98.1201.29.1374,4078,WILSON,12.1842,52
3456,4079,-98.1101,29.1374,-98.1101.29.1374,4079,WILSON,11.659,81
3457,4080,-98.1001,29.1374,-98.1001.29.1374,4080,WILSON,12.6354,82
3458,4081,-98.0901,29.1374,-98.0901.29.1374,4081,WILSON,12.6354,81
3459,4082,-98.0801,29.1374,-98.0801.29.1374,4082,WILSON,11.9776,81
3460,4083,-98.0701,29.1374,-98.0701.29.1374,4083,WILSON,12.1842,52
3461,4084,-98.0601,29.1374,-98.0601.29.1374,4084,WILSON,11.659,81
3462,4085,-98.0501,29.1374,-98.0501.29.1374,4085,WILSON,11.659,81
3463,4086,-98.0401,29.1374,-98.0401.29.1374,4086,WILSON,11.659,52
3464,4087,-98.0301,29.1374,-98.0301.29.1374,4087,WILSON,11.659,81
3465,4088,-98.0201,29.1374,-98.0201.29.1374,4088,WILSON,12.0682,81
3466,4089,-98.0101,29.1374,-98.0101.29.1374,4089,WILSON,12.6482,52
3467,4091,-97.9901,29.1374,-97.9901.29.1374,4091,WILSON,13.153,81
3468,4092,-97.9801,29.1374,-97.9801.29.1374,4092,WILSON,13.1028,81
3469,4093,-97.9701,29.1374,-97.9701.29.1374,4093,WILSON,13.4866,52
3470,4094,-97.9601,29.1374,-97.9601.29.1374,4094,WILSON,12.7492,81
3471,4095,-97.9501,29.1374,-97.9501.29.1374,4095,WILSON,11.0588,81
3472,4096,-97.9401,29.1374,-97.9401.29.1374,4096,WILSON,10.9592,81
3473,4097,-97.9301,29.1374,-97.9301.29.1374,4097,WILSON,11.4736,81
3474,4098,-97.9201,29.1374,-97.9201.29.1374,4098,WILSON,7.8036,52
3475,4099,-97.9101,29.1374,-97.9101.29.1374,4099,WILSON,11.7804,81
3476,4100,-97.9001,29.1374,-97.9001.29.1374,4100,WILSON,11.7804,52
3477,4101,-97.8901,29.1374,-97.8901.29.1374,4101,WILSON,12.2496,52
3478,4102,-97.8801,29.1374,-97.8801.29.1374,4102,WILSON,11.4736,52
3479,4103,-97.8701,29.1374,-97.8701.29.1374,4103,WILSON,10.7712,81
3480,4104,-97.8601,29.1374,-97.8601.29.1374,4104,WILSON,11.6876,52
3481,4105,-97.8501,29.1374,-97.8501.29.1374,4105,WILSON,12.2496,52
3482,4106,-98.3901,29.1274,-98.3901.29.1274,4106,WILSON,12.1818,81
3483,4108,-98.3701,29.1274,-98.3701.29.1274,4108,WILSON,10.721,81
3484,4109,-98.3601,29.1274,-98.3601.29.1274,4109,WILSON,10.374,82
3485,4110,-98.3501,29.1274,-98.3501.29.1274,4110,WILSON,10.374,81
3486,4111,-98.3401,29.1274,-98.3401.29.1274,4111,WILSON,10.9764,81
3487,4112,-98.3301,29.1274,-98.3301.29.1274,4112,WILSON,11.3678,81
3488,4114,-98.3101,29.1274,-98.3101.29.1274,4114,WILSON,10.9764,81
3489,4115,-98.3001,29.1274,-98.3001.29.1274,4115,WILSON,10.084,52
3490,4117,-98.2701,29.1274,-98.2701.29.1274,4117,WILSON,10.8922,81
3491,4118,-98.2601,29.1274,-98.2601.29.1274,4118,WILSON,10.8416,90
3492,4119,-98.2501,29.1274,-98.2501.29.1274,4119,WILSON,10.9446,52
3493,4120,-98.2401,29.1274,-98.2401.29.1274,4120,WILSON,10.9446,71
3494,4121,-98.2201,29.1274,-98.2201.29.1274,4121,WILSON,11.31,81
3495,4122,-98.2101,29.1274,-98.2101.29.1274,4122,WILSON,11.5442,81
3496,4123,-98.2001,29.1274,-98.2001.29.1274,4123,WILSON,11.2196,52
3497,4124,-98.1901,29.1274,-98.1901.29.1274,4124,WILSON,11.0698,52
3498,4125,-98.1701,29.1274,-98.1701.29.1274,4125,WILSON,11.0716,81
3499,4126,-98.1601,29.1274,-98.1601.29.1274,4126,WILSON,11.1584,81
3500,4128,-98.1401,29.1274,-98.1401.29.1274,4128,WILSON,10.8032,81
3501,4129,-98.1301,29.1274,-98.1301.29.1274,4129,WILSON,11.3556,52
3502,4130,-98.1201,29.1274,-98.1201.29.1274,4130,WILSON,11.1982,52
3503,4131,-98.1101,29.1274,-98.1101.29.1274,4131,WILSON,11.1982,82
3504,4132,-98.1001,29.1274,-98.1001.29.1274,4132,WILSON,10.8032,81
3505,4133,-98.0901,29.1274,-98.0901.29.1274,4133,WILSON,10.8032,52
3506,4134,-98.0801,29.1274,-98.0801.29.1274,4134,WILSON,12.5132,81
3507,4135,-98.0701,29.1274,-98.0701.29.1274,4135,WILSON,12.5132,81
3508,4136,-98.0601,29.1274,-98.0601.29.1274,4136,WILSON,12.1842,81
3509,4137,-98.0501,29.1274,-98.0501.29.1274,4137,WILSON,11.6586,81
3510,4138,-98.0401,29.1274,-98.0401.29.1274,4138,WILSON,12.1452,81
3511,4139,-98.0301,29.1274,-98.0301.29.1274,4139,WILSON,12.6352,52
3512,4140,-98.0201,29.1274,-98.0201.29.1274,4140,WILSON,12.6352,52
3513,4141,-98.0101,29.1274,-98.0101.29.1274,4141,WILSON,12.896,82
3514,4142,-98.0001,29.1274,-98.0001.29.1274,4142,WILSON,12.5766,52
3515,4143,-97.9901,29.1274,-97.9901.29.1274,4143,WILSON,12.5766,52
3516,4146,-97.9601,29.1274,-97.9601.29.1274,4146,WILSON,11.6082,81
