RunID, LON, LAT,tag,YIELD,land cover
3695,-98.0301,29.2074,-98.0301.29.2074,14.3172,81
3696,-98.0201,29.2074,-98.0201.29.2074,14.333,52
3697,-98.0101,29.2074,-98.0101.29.2074,12.5576,81
3698,-98.0001,29.2074,-98.0001.29.2074,14.1864,52
3699,-97.9901,29.2074,-97.9901.29.2074,13.1728,81
3700,-97.9801,29.2074,-97.9801.29.2074,14.6184,81
3701,-97.9701,29.2074,-97.9701.29.2074,13.0886,52
3702,-97.9601,29.2074,-97.9601.29.2074,13.1506,52
3703,-97.9501,29.2074,-97.9501.29.2074,13.026,52
3704,-97.9401,29.2074,-97.9401.29.2074,12.367,81
3706,-97.9201,29.2074,-97.9201.29.2074,12.7,82
3707,-97.9101,29.2074,-97.9101.29.2074,12.799,81
3708,-97.9001,29.2074,-97.9001.29.2074,12.799,52
3709,-97.8901,29.2074,-97.8901.29.2074,13.026,52
3710,-97.8801,29.2074,-97.8801.29.2074,12.799,52
3711,-97.8701,29.2074,-97.8701.29.2074,12.799,81
3712,-97.8601,29.2074,-97.8601.29.2074,13.026,81
3713,-97.8501,29.2074,-97.8501.29.2074,12.7818,90
3714,-97.8401,29.2074,-97.8401.29.2074,12.2524,81
3715,-97.8301,29.2074,-97.8301.29.2074,13.7638,81
3716,-97.8201,29.2074,-97.8201.29.2074,13.489,52
3717,-97.8101,29.2074,-97.8101.29.2074,13.489,52
3718,-97.8001,29.2074,-97.8001.29.2074,13.7658,52
3719,-97.7901,29.2074,-97.7901.29.2074,13.2124,52
3721,-97.7701,29.2074,-97.7701.29.2074,13.0274,81
3722,-97.7601,29.2074,-97.7601.29.2074,12.8972,81
3723,-97.7501,29.2074,-97.7501.29.2074,9.4016,90
3724,-98.3301,29.1974,-98.3301.29.1974,13.0992,52
3725,-98.3201,29.1974,-98.3201.29.1974,13.018,52
3726,-98.3101,29.1974,-98.3101.29.1974,13.6928,71
3727,-98.3001,29.1974,-98.3001.29.1974,12.3456,52
3728,-98.2801,29.1974,-98.2801.29.1974,13.8608,52
3729,-98.2601,29.1974,-98.2601.29.1974,13.6488,81
3730,-98.2401,29.1974,-98.2401.29.1974,14.0712,52
3732,-98.2201,29.1974,-98.2201.29.1974,13.2026,81
3733,-98.2101,29.1974,-98.2101.29.1974,13.2026,52
3734,-98.2001,29.1974,-98.2001.29.1974,14.213,52
3736,-98.1801,29.1974,-98.1801.29.1974,14.213,52
3737,-98.1701,29.1974,-98.1701.29.1974,14.213,81
3738,-98.1601,29.1974,-98.1601.29.1974,14.213,81
3741,-98.1301,29.1974,-98.1301.29.1974,13.2212,52
3742,-98.1201,29.1974,-98.1201.29.1974,12.9134,52
3743,-98.1101,29.1974,-98.1101.29.1974,12.975,81
3744,-98.1001,29.1974,-98.1001.29.1974,13.2212,52
3746,-98.0801,29.1974,-98.0801.29.1974,12.9134,52
3747,-98.0701,29.1974,-98.0701.29.1974,12.85,81
3748,-98.0601,29.1974,-98.0601.29.1974,8.19,81
3749,-98.0501,29.1974,-98.0501.29.1974,12.9134,52
3751,-98.0301,29.1974,-98.0301.29.1974,12.9134,81
3752,-98.0201,29.1974,-98.0201.29.1974,8.19,81
3753,-98.0101,29.1974,-98.0101.29.1974,13.911,81
3755,-97.9901,29.1974,-97.9901.29.1974,12.1294,82
3756,-97.9801,29.1974,-97.9801.29.1974,12.2962,81
3757,-97.9701,29.1974,-97.9701.29.1974,12.3632,81
3758,-97.9601,29.1974,-97.9601.29.1974,12.2706,52
3759,-97.9501,29.1974,-97.9501.29.1974,13.4088,81
3760,-97.9401,29.1974,-97.9401.29.1974,12.7536,81
3761,-97.9301,29.1974,-97.9301.29.1974,12.4708,52
3762,-97.9201,29.1974,-97.9201.29.1974,12.6964,81
3763,-97.9101,29.1974,-97.9101.29.1974,12.7988,81
3764,-97.9001,29.1974,-97.9001.29.1974,12.7988,82
3765,-97.8901,29.1974,-97.8901.29.1974,12.7988,52
3766,-97.8801,29.1974,-97.8801.29.1974,12.7988,52
3767,-97.8701,29.1974,-97.8701.29.1974,12.7988,52
3768,-97.8601,29.1974,-97.8601.29.1974,12.8264,81
3769,-97.8501,29.1974,-97.8501.29.1974,12.7988,90
3770,-97.8401,29.1974,-97.8401.29.1974,12.692,52
3771,-97.8301,29.1974,-97.8301.29.1974,12.7988,81
3772,-97.8201,29.1974,-97.8201.29.1974,12.2522,52
3773,-97.8101,29.1974,-97.8101.29.1974,12.8634,52
3774,-97.8001,29.1974,-97.8001.29.1974,13.489,52
3775,-97.7901,29.1974,-97.7901.29.1974,13.489,52
3776,-97.7801,29.1974,-97.7801.29.1974,12.8634,90
3777,-97.7701,29.1974,-97.7701.29.1974,13.7112,90
3778,-98.3401,29.1874,-98.3401.29.1874,13.099,81
3779,-98.3301,29.1874,-98.3301.29.1874,13.6928,52
3781,-98.3101,29.1874,-98.3101.29.1874,13.6928,52
3782,-98.3001,29.1874,-98.3001.29.1874,13.004,52
3783,-98.2901,29.1874,-98.2901.29.1874,13.004,52
3784,-98.2801,29.1874,-98.2801.29.1874,13.004,52
3785,-98.2701,29.1874,-98.2701.29.1874,12.329,52
3787,-98.2501,29.1874,-98.2501.29.1874,12.9512,52
3789,-98.2301,29.1874,-98.2301.29.1874,12.9512,81
3790,-98.2101,29.1874,-98.2101.29.1874,14.0712,71
3791,-98.2001,29.1874,-98.2001.29.1874,14.0712,52
3792,-98.1901,29.1874,-98.1901.29.1874,14.2128,81
3794,-98.1701,29.1874,-98.1701.29.1874,14.2128,81
3795,-98.1601,29.1874,-98.1601.29.1874,14.2128,52
3796,-98.1501,29.1874,-98.1501.29.1874,12.669,52
3797,-98.1401,29.1874,-98.1401.29.1874,13.0396,71
3798,-98.1301,29.1874,-98.1301.29.1874,13.472,81
3800,-98.1101,29.1874,-98.1101.29.1874,12.6,81
3801,-98.1001,29.1874,-98.1001.29.1874,8.1902,52
3802,-98.0901,29.1874,-98.0901.29.1874,8.1902,81
3803,-98.0801,29.1874,-98.0801.29.1874,12.9132,81
3804,-98.0701,29.1874,-98.0701.29.1874,12.8264,52
3805,-98.0601,29.1874,-98.0601.29.1874,12.9742,81
3806,-98.0501,29.1874,-98.0501.29.1874,12.9132,81
3807,-98.0401,29.1874,-98.0401.29.1874,13.6834,81
3808,-98.0301,29.1874,-98.0301.29.1874,12.9132,52
3810,-98.0101,29.1874,-98.0101.29.1874,12.3124,52
3811,-98.0001,29.1874,-98.0001.29.1874,12.3124,52
3812,-97.9901,29.1874,-97.9901.29.1874,12.1296,52
3813,-97.9801,29.1874,-97.9801.29.1874,12.5714,81
3814,-97.9701,29.1874,-97.9701.29.1874,12.679,81
3815,-97.9601,29.1874,-97.9601.29.1874,12.9938,81
3816,-97.9501,29.1874,-97.9501.29.1874,13.8428,81
3817,-97.9401,29.1874,-97.9401.29.1874,12.5608,82
3818,-97.9301,29.1874,-97.9301.29.1874,13.1496,71
3819,-97.9201,29.1874,-97.9201.29.1874,9.355,81
3820,-97.9101,29.1874,-97.9101.29.1874,12.7982,82
3821,-97.9001,29.1874,-97.9001.29.1874,12.7982,52
3822,-97.8901,29.1874,-97.8901.29.1874,12.7982,81
3823,-97.8801,29.1874,-97.8801.29.1874,13.0262,52
3824,-97.8701,29.1874,-97.8701.29.1874,13.0262,81
3825,-97.8601,29.1874,-97.8601.29.1874,13.0262,52
3826,-97.8501,29.1874,-97.8501.29.1874,12.7982,52
3827,-97.8401,29.1874,-97.8401.29.1874,12.6918,52
3828,-97.8301,29.1874,-97.8301.29.1874,12.6918,52
3829,-97.8201,29.1874,-97.8201.29.1874,12.2522,81
3830,-97.8101,29.1874,-97.8101.29.1874,12.6918,52
3831,-97.8001,29.1874,-97.8001.29.1874,13.0262,52
3832,-97.7901,29.1874,-97.7901.29.1874,12.8634,52
3833,-97.7801,29.1874,-97.7801.29.1874,12.8634,52
3834,-98.3501,29.1774,-98.3501.29.1774,13.6924,81
3835,-98.3401,29.1774,-98.3401.29.1774,13.2998,81
3836,-98.3301,29.1774,-98.3301.29.1774,12.3456,81
3837,-98.3201,29.1774,-98.3201.29.1774,12.3456,71
3838,-98.3101,29.1774,-98.3101.29.1774,12.7028,52
3839,-98.3001,29.1774,-98.3001.29.1774,12.5118,52
3840,-98.2901,29.1774,-98.2901.29.1774,12.78,52
3841,-98.2801,29.1774,-98.2801.29.1774,8.0208,52
3842,-98.2701,29.1774,-98.2701.29.1774,12.4616,81
3843,-98.2601,29.1774,-98.2601.29.1774,12.8458,81
3844,-98.2501,29.1774,-98.2501.29.1774,12.4616,52
3845,-98.2401,29.1774,-98.2401.29.1774,12.8472,81
3846,-98.2301,29.1774,-98.2301.29.1774,13.2924,81
3847,-98.2201,29.1774,-98.2201.29.1774,13.2026,81
3849,-98.2001,29.1774,-98.2001.29.1774,12.8472,81
3850,-98.1901,29.1774,-98.1901.29.1774,14.2128,52
3851,-98.1801,29.1774,-98.1801.29.1774,14.2128,52
3852,-98.1701,29.1774,-98.1701.29.1774,12.8472,52
3853,-98.1601,29.1774,-98.1601.29.1774,12.8472,52
3855,-98.1401,29.1774,-98.1401.29.1774,12.8472,71
3856,-98.1301,29.1774,-98.1301.29.1774,13.2924,81
3857,-98.1201,29.1774,-98.1201.29.1774,13.0406,81
3858,-98.1101,29.1774,-98.1101.29.1774,12.5996,52
3859,-98.1001,29.1774,-98.1001.29.1774,13.6834,52
3860,-98.0901,29.1774,-98.0901.29.1774,12.913,81
3861,-98.0801,29.1774,-98.0801.29.1774,12.913,81
3862,-98.0701,29.1774,-98.0701.29.1774,12.913,52
3863,-98.0601,29.1774,-98.0601.29.1774,12.913,52
3864,-98.0501,29.1774,-98.0501.29.1774,12.9754,81
3865,-98.0401,29.1774,-98.0401.29.1774,12.5996,82
3866,-98.0301,29.1774,-98.0301.29.1774,8.19,81
3867,-98.0201,29.1774,-98.0201.29.1774,12.6674,52
3868,-98.0101,29.1774,-98.0101.29.1774,12.2954,52
3869,-98.0001,29.1774,-98.0001.29.1774,12.1288,52
3871,-97.9701,29.1774,-97.9701.29.1774,12.4436,52
3872,-97.9601,29.1774,-97.9601.29.1774,12.2284,52
3873,-97.9501,29.1774,-97.9501.29.1774,13.0464,52
3874,-97.9401,29.1774,-97.9401.29.1774,13.1494,81
3875,-97.9301,29.1774,-97.9301.29.1774,13.1494,81
3876,-97.9201,29.1774,-97.9201.29.1774,12.9064,81
3877,-97.9101,29.1774,-97.9101.29.1774,12.9064,81
3878,-97.9001,29.1774,-97.9001.29.1774,12.8768,82
3879,-97.8901,29.1774,-97.8901.29.1774,12.7982,82
3880,-97.8801,29.1774,-97.8801.29.1774,12.7816,52
3881,-97.8701,29.1774,-97.8701.29.1774,9.314,52
3882,-97.8601,29.1774,-97.8601.29.1774,9.314,52
3883,-97.8501,29.1774,-97.8501.29.1774,12.6918,52
3884,-97.8401,29.1774,-97.8401.29.1774,12.6918,90
3885,-97.8301,29.1774,-97.8301.29.1774,12.6918,52
3886,-97.8201,29.1774,-97.8201.29.1774,13.2558,52
3887,-97.8101,29.1774,-97.8101.29.1774,13.2558,52
3888,-97.8001,29.1774,-97.8001.29.1774,12.6918,71
3889,-97.7901,29.1774,-97.7901.29.1774,12.6918,52
3890,-98.3601,29.1674,-98.3601.29.1674,13.4672,81
3891,-98.3501,29.1674,-98.3501.29.1674,12.2964,81
3892,-98.3401,29.1674,-98.3401.29.1674,12.511,52
3893,-98.3201,29.1674,-98.3201.29.1674,12.5934,81
3894,-98.3101,29.1674,-98.3101.29.1674,12.5934,52
3895,-98.3001,29.1674,-98.3001.29.1674,12.3456,81
3896,-98.2901,29.1674,-98.2901.29.1674,12.3456,52
3897,-98.2801,29.1674,-98.2801.29.1674,12.3292,52
3898,-98.2701,29.1674,-98.2701.29.1674,13.004,81
3899,-98.2601,29.1674,-98.2601.29.1674,13.004,52
3900,-98.2501,29.1674,-98.2501.29.1674,13.004,52
3901,-98.2401,29.1674,-98.2401.29.1674,13.004,81
3902,-98.2301,29.1674,-98.2301.29.1674,13.004,81
3904,-98.2101,29.1674,-98.2101.29.1674,13.099,71
3905,-98.2001,29.1674,-98.2001.29.1674,14.071,52
3906,-98.1901,29.1674,-98.1901.29.1674,13.2026,81
3907,-98.1801,29.1674,-98.1801.29.1674,12.8468,81
3908,-98.1701,29.1674,-98.1701.29.1674,12.8112,81
3909,-98.1601,29.1674,-98.1601.29.1674,13.292,52
3910,-98.1501,29.1674,-98.1501.29.1674,12.8468,52
3911,-98.1401,29.1674,-98.1401.29.1674,13.472,81
3912,-98.1301,29.1674,-98.1301.29.1674,12.7994,81
3913,-98.1201,29.1674,-98.1201.29.1674,12.8468,52
3914,-98.1101,29.1674,-98.1101.29.1674,12.8468,81
3915,-98.1001,29.1674,-98.1001.29.1674,12.8468,52
3916,-98.0901,29.1674,-98.0901.29.1674,8.2204,52
3917,-98.0801,29.1674,-98.0801.29.1674,12.9134,52
3918,-98.0701,29.1674,-98.0701.29.1674,12.9134,81
3919,-98.0601,29.1674,-98.0601.29.1674,12.9134,81
3920,-98.0501,29.1674,-98.0501.29.1674,12.9134,81
3921,-98.0401,29.1674,-98.0401.29.1674,13.6834,81
3922,-98.0301,29.1674,-98.0301.29.1674,12.9134,82
3923,-98.0201,29.1674,-98.0201.29.1674,12.9134,81
3924,-98.0101,29.1674,-98.0101.29.1674,12.8502,52
3925,-98.0001,29.1674,-98.0001.29.1674,14.1476,82
3926,-97.9901,29.1674,-97.9901.29.1674,12.5718,82
3927,-97.9801,29.1674,-97.9801.29.1674,12.4234,82
3928,-97.9701,29.1674,-97.9701.29.1674,12.5634,82
3929,-97.9601,29.1674,-97.9601.29.1674,12.2284,52
3930,-97.9501,29.1674,-97.9501.29.1674,12.2698,81
3931,-97.9401,29.1674,-97.9401.29.1674,12.8584,82
3932,-97.9301,29.1674,-97.9301.29.1674,12.8584,82
3933,-97.9201,29.1674,-97.9201.29.1674,12.8584,81
3934,-97.9101,29.1674,-97.9101.29.1674,13.1494,82
3935,-97.9001,29.1674,-97.9001.29.1674,13.4736,81
3936,-97.8901,29.1674,-97.8901.29.1674,12.9062,81
3938,-97.8701,29.1674,-97.8701.29.1674,12.7982,52
3939,-97.8601,29.1674,-97.8601.29.1674,12.6918,52
3940,-97.8501,29.1674,-97.8501.29.1674,12.826,52
3941,-97.8401,29.1674,-97.8401.29.1674,12.6992,52
3942,-97.8301,29.1674,-97.8301.29.1674,12.6918,52
3943,-97.8201,29.1674,-97.8201.29.1674,13.2558,52
3944,-97.8101,29.1674,-97.8101.29.1674,12.6918,81
3945,-98.3601,29.1574,-98.3601.29.1574,12.0792,52
3946,-98.3501,29.1574,-98.3501.29.1574,11.83,52
3947,-98.3401,29.1574,-98.3401.29.1574,12.0792,52
3948,-98.3301,29.1574,-98.3301.29.1574,12.7336,81
3949,-98.3201,29.1574,-98.3201.29.1574,12.3748,81
3950,-98.3101,29.1574,-98.3101.29.1574,12.3456,81
3951,-98.3001,29.1574,-98.3001.29.1574,12.3456,52
3952,-98.2901,29.1574,-98.2901.29.1574,13.2996,71
3954,-98.2701,29.1574,-98.2701.29.1574,13.0038,81
3955,-98.2601,29.1574,-98.2601.29.1574,13.0038,52
3956,-98.2501,29.1574,-98.2501.29.1574,13.0038,82
3957,-98.2401,29.1574,-98.2401.29.1574,13.2996,52
3958,-98.2301,29.1574,-98.2301.29.1574,12.5934,71
3959,-98.2201,29.1574,-98.2201.29.1574,12.5954,52
3961,-98.1901,29.1574,-98.1901.29.1574,12.5954,52
3962,-98.1801,29.1574,-98.1801.29.1574,12.167,52
3963,-98.1701,29.1574,-98.1701.29.1574,12.8464,81
3964,-98.1601,29.1574,-98.1601.29.1574,12.8464,52
3965,-98.1501,29.1574,-98.1501.29.1574,12.8464,81
3967,-98.1301,29.1574,-98.1301.29.1574,12.8464,52
3968,-98.1201,29.1574,-98.1201.29.1574,12.8464,81
3969,-98.1101,29.1574,-98.1101.29.1574,13.4718,81
3970,-98.1001,29.1574,-98.1001.29.1574,8.2204,81
3971,-98.0901,29.1574,-98.0901.29.1574,12.8464,81
3972,-98.0801,29.1574,-98.0801.29.1574,12.8464,81
3973,-98.0701,29.1574,-98.0701.29.1574,12.8464,81
3974,-98.0601,29.1574,-98.0601.29.1574,13.69,81
3975,-98.0501,29.1574,-98.0501.29.1574,13.0406,81
3976,-98.0401,29.1574,-98.0401.29.1574,12.7986,81
3977,-98.0301,29.1574,-98.0301.29.1574,14.234,81
3978,-98.0201,29.1574,-98.0201.29.1574,13.7592,81
3979,-98.0101,29.1574,-98.0101.29.1574,13.7592,81
3980,-98.0001,29.1574,-98.0001.29.1574,13.6834,81
3981,-97.9901,29.1574,-97.9901.29.1574,14.2066,52
3982,-97.9801,29.1574,-97.9801.29.1574,14.2672,90
3983,-97.9701,29.1574,-97.9701.29.1574,12.9934,52
3985,-97.9501,29.1574,-97.9501.29.1574,12.5926,82
3986,-97.9401,29.1574,-97.9401.29.1574,13.1492,82
3987,-97.9301,29.1574,-97.9301.29.1574,13.4078,81
3988,-97.9201,29.1574,-97.9201.29.1574,12.359,81
3989,-97.9101,29.1574,-97.9101.29.1574,12.8418,52
3990,-97.9001,29.1574,-97.9001.29.1574,12.9824,52
3991,-97.8901,29.1574,-97.8901.29.1574,13.1492,52
3992,-97.8801,29.1574,-97.8801.29.1574,12.9824,52
3993,-97.8701,29.1574,-97.8701.29.1574,12.8418,52
3994,-97.8601,29.1574,-97.8601.29.1574,12.9824,52
3995,-97.8501,29.1574,-97.8501.29.1574,13.3086,52
3996,-97.8401,29.1574,-97.8401.29.1574,12.6992,52
3997,-97.8301,29.1574,-97.8301.29.1574,13.6774,52
3998,-97.8201,29.1574,-97.8201.29.1574,12.692,81
3999,-98.3701,29.1474,-98.3701.29.1474,11.83,71
4000,-98.3601,29.1474,-98.3601.29.1474,12.0794,71
4001,-98.3501,29.1474,-98.3501.29.1474,12.7332,81
4002,-98.3401,29.1474,-98.3401.29.1474,12.7332,52
4003,-98.3301,29.1474,-98.3301.29.1474,12.7332,52
4004,-98.3201,29.1474,-98.3201.29.1474,12.2156,71
4005,-98.3101,29.1474,-98.3101.29.1474,12.0794,81
4006,-98.3001,29.1474,-98.3001.29.1474,12.0794,52
4007,-98.2901,29.1474,-98.2901.29.1474,12.3296,81
4008,-98.2801,29.1474,-98.2801.29.1474,12.3456,71
4009,-98.2701,29.1474,-98.2701.29.1474,12.5932,52
4010,-98.2601,29.1474,-98.2601.29.1474,12.4752,52
4011,-98.2501,29.1474,-98.2501.29.1474,12.3456,52
4012,-98.2401,29.1474,-98.2401.29.1474,8.0206,81
4013,-98.2301,29.1474,-98.2301.29.1474,12.5932,82
4014,-98.2201,29.1474,-98.2201.29.1474,12.3456,82
4015,-98.2101,29.1474,-98.2101.29.1474,12.3456,82
4016,-98.2001,29.1474,-98.2001.29.1474,12.7218,90
4017,-98.1901,29.1474,-98.1901.29.1474,12.5954,90
4021,-98.1401,29.1474,-98.1401.29.1474,12.7988,52
4022,-98.1301,29.1474,-98.1301.29.1474,12.8096,71
4023,-98.1201,29.1474,-98.1201.29.1474,13.4718,81
4024,-98.1101,29.1474,-98.1101.29.1474,12.9836,52
4025,-98.1001,29.1474,-98.1001.29.1474,12.9548,81
4026,-98.0901,29.1474,-98.0901.29.1474,13.6174,82
4027,-98.0801,29.1474,-98.0801.29.1474,13.6742,81
4028,-98.0701,29.1474,-98.0701.29.1474,13.6174,81
4029,-98.0601,29.1474,-98.0601.29.1474,13.6174,81
4030,-98.0501,29.1474,-98.0501.29.1474,12.7988,81
4031,-98.0401,29.1474,-98.0401.29.1474,13.0412,81
4032,-98.0301,29.1474,-98.0301.29.1474,12.8464,81
4033,-98.0201,29.1474,-98.0201.29.1474,12.9128,81
4034,-98.0101,29.1474,-98.0101.29.1474,12.974,81
4035,-98.0001,29.1474,-98.0001.29.1474,12.8502,81
4036,-97.9901,29.1474,-97.9901.29.1474,14.1964,81
4037,-97.9801,29.1474,-97.9801.29.1474,14.0564,52
4038,-97.9701,29.1474,-97.9701.29.1474,12.4128,52
4039,-97.9601,29.1474,-97.9601.29.1474,12.5036,81
4040,-97.9501,29.1474,-97.9501.29.1474,12.5566,82
4041,-97.9401,29.1474,-97.9401.29.1474,12.9822,81
4042,-97.9301,29.1474,-97.9301.29.1474,12.9822,82
4043,-97.9201,29.1474,-97.9201.29.1474,12.359,52
4044,-97.9101,29.1474,-97.9101.29.1474,12.359,52
4045,-97.9001,29.1474,-97.9001.29.1474,12.359,81
4046,-97.8901,29.1474,-97.8901.29.1474,12.7736,81
4047,-97.8801,29.1474,-97.8801.29.1474,12.8768,81
4048,-97.8701,29.1474,-97.8701.29.1474,13.1492,81
4049,-97.8601,29.1474,-97.8601.29.1474,12.8416,81
4050,-97.8501,29.1474,-97.8501.29.1474,12.7736,52
4051,-97.8401,29.1474,-97.8401.29.1474,12.7736,52
4052,-97.8301,29.1474,-97.8301.29.1474,12.6992,52
4053,-98.3801,29.1374,-98.3801.29.1374,13.467,81
4054,-98.3701,29.1374,-98.3701.29.1374,12.4968,81
4055,-98.3601,29.1374,-98.3601.29.1374,12.733,82
4056,-98.3501,29.1374,-98.3501.29.1374,12.079,81
4057,-98.3401,29.1374,-98.3401.29.1374,12.2156,52
4058,-98.3301,29.1374,-98.3301.29.1374,12.0856,81
4060,-98.3101,29.1374,-98.3101.29.1374,12.079,52
4061,-98.3001,29.1374,-98.3001.29.1374,11.8298,81
4063,-98.2801,29.1374,-98.2801.29.1374,12.079,81
4064,-98.2701,29.1374,-98.2701.29.1374,12.5928,81
4065,-98.2601,29.1374,-98.2601.29.1374,13.169,52
4066,-98.2501,29.1374,-98.2501.29.1374,12.5932,71
4067,-98.2401,29.1374,-98.2401.29.1374,12.7794,52
4068,-98.2301,29.1374,-98.2301.29.1374,12.5928,81
4069,-98.2201,29.1374,-98.2201.29.1374,12.5932,52
4070,-98.2101,29.1374,-98.2101.29.1374,12.7216,82
4071,-98.2001,29.1374,-98.2001.29.1374,12.4752,82
4072,-98.1801,29.1374,-98.1801.29.1374,12.6428,81
4076,-98.1401,29.1374,-98.1401.29.1374,12.5932,81
4077,-98.1301,29.1374,-98.1301.29.1374,12.7574,81
4078,-98.1201,29.1374,-98.1201.29.1374,12.9546,52
4079,-98.1101,29.1374,-98.1101.29.1374,12.8462,81
4080,-98.1001,29.1374,-98.1001.29.1374,13.6174,82
4081,-98.0901,29.1374,-98.0901.29.1374,13.6174,81
4082,-98.0801,29.1374,-98.0801.29.1374,12.7988,81
4083,-98.0701,29.1374,-98.0701.29.1374,12.9546,52
4084,-98.0601,29.1374,-98.0601.29.1374,12.8462,81
4085,-98.0501,29.1374,-98.0501.29.1374,12.8462,81
4086,-98.0401,29.1374,-98.0401.29.1374,12.8462,52
4087,-98.0301,29.1374,-98.0301.29.1374,12.8462,81
4088,-98.0201,29.1374,-98.0201.29.1374,13.1222,81
4089,-98.0101,29.1374,-98.0101.29.1374,13.7396,52
4091,-97.9901,29.1374,-97.9901.29.1374,14.1964,81
4092,-97.9801,29.1374,-97.9801.29.1374,14.147,81
4093,-97.9701,29.1374,-97.9701.29.1374,14.1854,52
4094,-97.9601,29.1374,-97.9601.29.1374,12.9004,81
4095,-97.9501,29.1374,-97.9501.29.1374,12.5114,81
4096,-97.9401,29.1374,-97.9401.29.1374,12.3874,81
4097,-97.9301,29.1374,-97.9301.29.1374,12.8416,81
4098,-97.9201,29.1374,-97.9201.29.1374,9.3548,52
4099,-97.9101,29.1374,-97.9101.29.1374,13.1492,81
4100,-97.9001,29.1374,-97.9001.29.1374,13.1492,52
4101,-97.8901,29.1374,-97.8901.29.1374,13.842,52
4102,-97.8801,29.1374,-97.8801.29.1374,12.8416,52
4103,-97.8701,29.1374,-97.8701.29.1374,12.359,81
4104,-97.8601,29.1374,-97.8601.29.1374,12.9822,52
4105,-97.8501,29.1374,-97.8501.29.1374,13.842,52
4106,-98.3901,29.1274,-98.3901.29.1274,13.6634,81
4108,-98.3701,29.1274,-98.3701.29.1274,12.1666,81
4109,-98.3601,29.1274,-98.3601.29.1274,12.079,82
4110,-98.3501,29.1274,-98.3501.29.1274,12.079,81
4111,-98.3401,29.1274,-98.3401.29.1274,12.28,81
4112,-98.3301,29.1274,-98.3301.29.1274,12.61,81
4114,-98.3101,29.1274,-98.3101.29.1274,12.28,81
4115,-98.3001,29.1274,-98.3001.29.1274,11.6796,52
4117,-98.2701,29.1274,-98.2701.29.1274,12.2958,81
4118,-98.2601,29.1274,-98.2601.29.1274,12.3192,90
4119,-98.2501,29.1274,-98.2501.29.1274,12.3758,52
4120,-98.2401,29.1274,-98.2401.29.1274,12.3758,71
4121,-98.2201,29.1274,-98.2201.29.1274,12.511,81
4122,-98.2101,29.1274,-98.2101.29.1274,12.7462,81
4123,-98.2001,29.1274,-98.2001.29.1274,12.7456,52
4124,-98.1901,29.1274,-98.1901.29.1274,12.634,52
4125,-98.1701,29.1274,-98.1701.29.1274,12.538,81
4126,-98.1601,29.1274,-98.1601.29.1274,12.4608,81
4128,-98.1401,29.1274,-98.1401.29.1274,12.3458,81
4129,-98.1301,29.1274,-98.1301.29.1274,12.593,52
4130,-98.1201,29.1274,-98.1201.29.1274,12.5482,52
4131,-98.1101,29.1274,-98.1101.29.1274,12.5482,82
4132,-98.1001,29.1274,-98.1001.29.1274,12.3458,81
4133,-98.0901,29.1274,-98.0901.29.1274,12.3458,52
4134,-98.0801,29.1274,-98.0801.29.1274,13.6888,81
4135,-98.0701,29.1274,-98.0701.29.1274,13.6888,81
4136,-98.0601,29.1274,-98.0601.29.1274,12.9546,81
4137,-98.0501,29.1274,-98.0501.29.1274,12.8462,81
4138,-98.0401,29.1274,-98.0401.29.1274,12.8094,81
4139,-98.0301,29.1274,-98.0301.29.1274,13.6176,52
4140,-98.0201,29.1274,-98.0201.29.1274,13.6176,52
4141,-98.0101,29.1274,-98.0101.29.1274,13.7546,82
4142,-98.0001,29.1274,-98.0001.29.1274,13.6738,52
4143,-97.9901,29.1274,-97.9901.29.1274,13.6738,52
4146,-97.9601,29.1274,-97.9601.29.1274,12.8112,81
4147,-97.9501,29.1274,-97.9501.29.1274,12.8692,82
4148,-97.9401,29.1274,-97.9401.29.1274,14.067,81
4149,-97.9301,29.1274,-97.9301.29.1274,12.9942,81
4150,-97.9201,29.1274,-97.9201.29.1274,12.747,52
4151,-97.9101,29.1274,-97.9101.29.1274,12.747,52
4152,-97.9001,29.1274,-97.9001.29.1274,12.8414,52
4153,-97.8901,29.1274,-97.8901.29.1274,12.8414,52
4154,-97.8801,29.1274,-97.8801.29.1274,12.8414,81
4155,-97.8701,29.1274,-97.8701.29.1274,12.8414,52
4156,-97.8601,29.1274,-97.8601.29.1274,12.8414,81
4157,-98.4001,29.1174,-98.4001.29.1174,12.1758,81
4158,-98.3901,29.1174,-98.3901.29.1174,12.4934,82
4159,-98.3801,29.1174,-98.3801.29.1174,12.1758,81
4160,-98.3701,29.1174,-98.3701.29.1174,12.3574,81
4161,-98.3601,29.1174,-98.3601.29.1174,12.4434,82
4162,-98.3501,29.1174,-98.3501.29.1174,12.3642,82
4163,-98.3401,29.1174,-98.3401.29.1174,13.0872,52
4164,-98.3301,29.1174,-98.3301.29.1174,12.0824,81
4165,-98.3201,29.1174,-98.3201.29.1174,12.0788,52
4166,-98.3101,29.1174,-98.3101.29.1174,12.2958,52
4167,-98.3001,29.1174,-98.3001.29.1174,12.0788,81
4168,-98.2901,29.1174,-98.2901.29.1174,11.6796,52
4169,-98.2801,29.1174,-98.2801.29.1174,12.3758,81
4170,-98.2701,29.1174,-98.2701.29.1174,12.528,81
4171,-98.2601,29.1174,-98.2601.29.1174,12.319,81
4172,-98.2501,29.1174,-98.2501.29.1174,12.0788,81
