index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county,p
3129,3722,-97.7601,29.2074,-97.7601.29.2074,3722,11.7688,81,WILSON,1
3130,3723,-97.7501,29.2074,-97.7501.29.2074,3723,7.7482,90,WILSON,1
3131,3724,-98.3301,29.1974,-98.3301.29.1974,3724,11.6436,52,WILSON,1
3132,3725,-98.3201,29.1974,-98.3201.29.1974,3725,11.5396,52,WILSON,1
3133,3726,-98.3101,29.1974,-98.3101.29.1974,3726,12.4214,71,WILSON,1
3134,3727,-98.3001,29.1974,-98.3001.29.1974,3727,10.963,52,WILSON,1
3135,3728,-98.2801,29.1974,-98.2801.29.1974,3728,13.699,52,WILSON,1
3136,3729,-98.2601,29.1974,-98.2601.29.1974,3729,13.3466,81,WILSON,1
3137,3730,-98.2401,29.1974,-98.2401.29.1974,3730,13.9028,52,WILSON,1
3138,3732,-98.2201,29.1974,-98.2201.29.1974,3732,12.69,81,WILSON,1
3139,3733,-98.2101,29.1974,-98.2101.29.1974,3733,12.69,52,WILSON,1
3140,3734,-98.2001,29.1974,-98.2001.29.1974,3734,13.9638,52,WILSON,1
3141,3736,-98.1801,29.1974,-98.1801.29.1974,3736,13.9638,52,WILSON,1
3142,3737,-98.1701,29.1974,-98.1701.29.1974,3737,13.9638,81,WILSON,1
3143,3738,-98.1601,29.1974,-98.1601.29.1974,3738,13.9638,81,WILSON,1
3144,3741,-98.1301,29.1974,-98.1301.29.1974,3741,13.0992,52,WILSON,1
3145,3742,-98.1201,29.1974,-98.1201.29.1974,3742,12.4598,52,WILSON,1
3146,3743,-98.1101,29.1974,-98.1101.29.1974,3743,12.9258,81,WILSON,1
3147,3744,-98.1001,29.1974,-98.1001.29.1974,3744,13.0992,52,WILSON,1
3148,3746,-98.0801,29.1974,-98.0801.29.1974,3746,12.4598,52,WILSON,1
3149,3747,-98.0701,29.1974,-98.0701.29.1974,3747,12.5956,81,WILSON,1
3150,3748,-98.0601,29.1974,-98.0601.29.1974,3748,7.0284,81,WILSON,1
3151,3749,-98.0501,29.1974,-98.0501.29.1974,3749,12.4598,52,WILSON,1
3152,3751,-98.0301,29.1974,-98.0301.29.1974,3751,12.4598,81,WILSON,1
3153,3752,-98.0201,29.1974,-98.0201.29.1974,3752,7.0284,81,WILSON,1
3154,3753,-98.0101,29.1974,-98.0101.29.1974,3753,13.7112,81,WILSON,1
3155,3755,-97.9901,29.1974,-97.9901.29.1974,3755,10.8116,82,WILSON,1
3156,3756,-97.9801,29.1974,-97.9801.29.1974,3756,11.0644,81,WILSON,1
3157,3757,-97.9701,29.1974,-97.9701.29.1974,3757,11.0212,81,WILSON,1
3158,3758,-97.9601,29.1974,-97.9601.29.1974,3758,10.9068,52,WILSON,1
3159,3759,-97.9501,29.1974,-97.9501.29.1974,3759,12.0418,81,WILSON,1
3160,3760,-97.9401,29.1974,-97.9401.29.1974,3760,11.45,81,WILSON,1
3161,3761,-97.9301,29.1974,-97.9301.29.1974,3761,10.7032,52,WILSON,1
3162,3762,-97.9201,29.1974,-97.9201.29.1974,3762,10.886,81,WILSON,1
3163,3763,-97.9101,29.1974,-97.9101.29.1974,3763,10.7924,81,WILSON,1
3164,3764,-97.9001,29.1974,-97.9001.29.1974,3764,10.7924,82,WILSON,1
3165,3765,-97.8901,29.1974,-97.8901.29.1974,3765,10.7924,52,WILSON,1
3166,3766,-97.8801,29.1974,-97.8801.29.1974,3766,10.7924,52,WILSON,1
3167,3767,-97.8701,29.1974,-97.8701.29.1974,3767,10.7924,52,WILSON,1
3168,3768,-97.8601,29.1974,-97.8601.29.1974,3768,11.2748,81,WILSON,1
3169,3769,-97.8501,29.1974,-97.8501.29.1974,3769,10.7924,90,WILSON,1
3170,3770,-97.8401,29.1974,-97.8401.29.1974,3770,11.1082,52,WILSON,1
3171,3771,-97.8301,29.1974,-97.8301.29.1974,3771,10.7924,81,WILSON,1
3172,3772,-97.8201,29.1974,-97.8201.29.1974,3772,10.5774,52,WILSON,1
3173,3773,-97.8101,29.1974,-97.8101.29.1974,3773,11.773,52,WILSON,1
3174,3774,-97.8001,29.1974,-97.8001.29.1974,3774,11.9712,52,WILSON,1
3175,3775,-97.7901,29.1974,-97.7901.29.1974,3775,11.9712,52,WILSON,1
3176,3776,-97.7801,29.1974,-97.7801.29.1974,3776,11.773,90,WILSON,1
3177,3777,-97.7701,29.1974,-97.7701.29.1974,3777,12.203,90,WILSON,1
3178,3778,-98.3401,29.1874,-98.3401.29.1874,3778,11.6436,81,WILSON,1
3179,3779,-98.3301,29.1874,-98.3301.29.1874,3779,12.4214,52,WILSON,1
3180,3781,-98.3101,29.1874,-98.3101.29.1874,3781,12.4214,52,WILSON,1
3181,3782,-98.3001,29.1874,-98.3001.29.1874,3782,11.7836,52,WILSON,1
3182,3783,-98.2901,29.1874,-98.2901.29.1874,3783,11.7836,52,WILSON,1
3183,3784,-98.2801,29.1874,-98.2801.29.1874,3784,11.7836,52,WILSON,1
3184,3785,-98.2701,29.1874,-98.2701.29.1874,3785,11.0382,52,WILSON,1
3185,3787,-98.2501,29.1874,-98.2501.29.1874,3787,12.7312,52,WILSON,1
3186,3789,-98.2301,29.1874,-98.2301.29.1874,3789,12.7312,81,WILSON,1
3187,3790,-98.2101,29.1874,-98.2101.29.1874,3790,13.9026,71,WILSON,1
3188,3791,-98.2001,29.1874,-98.2001.29.1874,3791,13.9026,52,WILSON,1
3189,3792,-98.1901,29.1874,-98.1901.29.1874,3792,13.9638,81,WILSON,1
3190,3794,-98.1701,29.1874,-98.1701.29.1874,3794,13.9638,81,WILSON,1
3191,3795,-98.1601,29.1874,-98.1601.29.1874,3795,13.9638,52,WILSON,1
3192,3796,-98.1501,29.1874,-98.1501.29.1874,3796,12.3914,52,WILSON,1
3193,3797,-98.1401,29.1874,-98.1401.29.1874,3797,12.8268,71,WILSON,1
3194,3798,-98.1301,29.1874,-98.1301.29.1874,3798,13.0858,81,WILSON,1
3195,3800,-98.1101,29.1874,-98.1101.29.1874,3800,12.219,81,WILSON,1
3196,3801,-98.1001,29.1874,-98.1001.29.1874,3801,7.0282,52,WILSON,1
3197,3802,-98.0901,29.1874,-98.0901.29.1874,3802,7.0282,81,WILSON,1
3198,3803,-98.0801,29.1874,-98.0801.29.1874,3803,12.4596,81,WILSON,1
3199,3804,-98.0701,29.1874,-98.0701.29.1874,3804,12.5366,52,WILSON,1
3200,3805,-98.0601,29.1874,-98.0601.29.1874,3805,12.9258,81,WILSON,1
3201,3806,-98.0501,29.1874,-98.0501.29.1874,3806,12.4596,81,WILSON,1
3202,3807,-98.0401,29.1874,-98.0401.29.1874,3807,13.3694,81,WILSON,1
3203,3808,-98.0301,29.1874,-98.0301.29.1874,3808,12.4596,52,WILSON,1
3204,3810,-98.0101,29.1874,-98.0101.29.1874,3810,10.9758,52,WILSON,1
3205,3811,-98.0001,29.1874,-98.0001.29.1874,3811,10.9758,52,WILSON,1
3206,3812,-97.9901,29.1874,-97.9901.29.1874,3812,10.8114,52,WILSON,1
3207,3813,-97.9801,29.1874,-97.9801.29.1874,3813,11.3874,81,WILSON,1
3208,3814,-97.9701,29.1874,-97.9701.29.1874,3814,11.3232,81,WILSON,1
3209,3815,-97.9601,29.1874,-97.9601.29.1874,3815,11.5654,81,WILSON,1
3210,3816,-97.9501,29.1874,-97.9501.29.1874,3816,12.4334,81,WILSON,1
3211,3817,-97.9401,29.1874,-97.9401.29.1874,3817,11.3078,82,WILSON,1
3212,3818,-97.9301,29.1874,-97.9301.29.1874,3818,11.7782,71,WILSON,1
3213,3819,-97.9201,29.1874,-97.9201.29.1874,3819,7.7778,81,WILSON,1
3214,3820,-97.9101,29.1874,-97.9101.29.1874,3820,10.7924,82,WILSON,1
3215,3821,-97.9001,29.1874,-97.9001.29.1874,3821,10.7924,52,WILSON,1
3216,3822,-97.8901,29.1874,-97.8901.29.1874,3822,10.7924,81,WILSON,1
3217,3823,-97.8801,29.1874,-97.8801.29.1874,3823,11.076,52,WILSON,1
3218,3824,-97.8701,29.1874,-97.8701.29.1874,3824,11.076,81,WILSON,1
3219,3825,-97.8601,29.1874,-97.8601.29.1874,3825,11.076,52,WILSON,1
3220,3826,-97.8501,29.1874,-97.8501.29.1874,3826,10.7924,52,WILSON,1
3221,3827,-97.8401,29.1874,-97.8401.29.1874,3827,11.1082,52,WILSON,1
3222,3828,-97.8301,29.1874,-97.8301.29.1874,3828,11.1082,52,WILSON,1
3223,3829,-97.8201,29.1874,-97.8201.29.1874,3829,10.5774,81,WILSON,1
3224,3830,-97.8101,29.1874,-97.8101.29.1874,3830,11.1082,52,WILSON,1
3225,3831,-97.8001,29.1874,-97.8001.29.1874,3831,11.076,52,WILSON,1
3226,3832,-97.7901,29.1874,-97.7901.29.1874,3832,11.773,52,WILSON,1
3227,3833,-97.7801,29.1874,-97.7801.29.1874,3833,11.773,52,WILSON,1
3228,3834,-98.3501,29.1774,-98.3501.29.1774,3834,12.4212,81,WILSON,1
3229,3835,-98.3401,29.1774,-98.3401.29.1774,3835,11.844,81,WILSON,1
3230,3836,-98.3301,29.1774,-98.3301.29.1774,3836,10.9628,81,WILSON,1
3231,3837,-98.3201,29.1774,-98.3201.29.1774,3837,10.9628,71,WILSON,1
3232,3838,-98.3101,29.1774,-98.3101.29.1774,3838,11.2024,52,WILSON,1
3233,3839,-98.3001,29.1774,-98.3001.29.1774,3839,11.3266,52,WILSON,1
3234,3840,-98.2901,29.1774,-98.2901.29.1774,3840,11.2146,52,WILSON,1
3235,3841,-98.2801,29.1774,-98.2801.29.1774,3841,6.5,52,WILSON,1
3236,3842,-98.2701,29.1774,-98.2701.29.1774,3842,11.1944,81,WILSON,1
3237,3843,-98.2601,29.1774,-98.2601.29.1774,3843,11.3826,81,WILSON,1
3238,3844,-98.2501,29.1774,-98.2501.29.1774,3844,11.1944,52,WILSON,1
3239,3845,-98.2401,29.1774,-98.2401.29.1774,3845,12.3222,81,WILSON,1
3240,3846,-98.2301,29.1774,-98.2301.29.1774,3846,13.0164,81,WILSON,1
3241,3847,-98.2201,29.1774,-98.2201.29.1774,3847,12.6896,81,WILSON,1
3242,3849,-98.2001,29.1774,-98.2001.29.1774,3849,12.3222,81,WILSON,1
3243,3850,-98.1901,29.1774,-98.1901.29.1774,3850,13.964,52,WILSON,1
3244,3851,-98.1801,29.1774,-98.1801.29.1774,3851,13.964,52,WILSON,1
3245,3852,-98.1701,29.1774,-98.1701.29.1774,3852,12.3222,52,WILSON,1
3246,3853,-98.1601,29.1774,-98.1601.29.1774,3853,12.3222,52,WILSON,1
3247,3855,-98.1401,29.1774,-98.1401.29.1774,3855,12.3222,71,WILSON,1
3248,3856,-98.1301,29.1774,-98.1301.29.1774,3856,13.0164,81,WILSON,1
3249,3857,-98.1201,29.1774,-98.1201.29.1774,3857,12.8268,81,WILSON,1
3250,3858,-98.1101,29.1774,-98.1101.29.1774,3858,12.2188,52,WILSON,1
3251,3859,-98.1001,29.1774,-98.1001.29.1774,3859,13.3692,52,WILSON,1
3252,3860,-98.0901,29.1774,-98.0901.29.1774,3860,12.4592,81,WILSON,1
3253,3861,-98.0801,29.1774,-98.0801.29.1774,3861,12.4592,81,WILSON,1
3254,3862,-98.0701,29.1774,-98.0701.29.1774,3862,12.4592,52,WILSON,1
3255,3863,-98.0601,29.1774,-98.0601.29.1774,3863,12.4592,52,WILSON,1
3256,3864,-98.0501,29.1774,-98.0501.29.1774,3864,12.9256,81,WILSON,1
3257,3865,-98.0401,29.1774,-98.0401.29.1774,3865,12.2188,82,WILSON,1
3258,3866,-98.0301,29.1774,-98.0301.29.1774,3866,7.0284,81,WILSON,1
3259,3867,-98.0201,29.1774,-98.0201.29.1774,3867,12.3816,52,WILSON,1
3260,3868,-98.0101,29.1774,-98.0101.29.1774,3868,11.0644,52,WILSON,1
3261,3869,-98.0001,29.1774,-98.0001.29.1774,3869,10.8114,52,WILSON,1
3262,3871,-97.9701,29.1774,-97.9701.29.1774,3871,11.2522,52,WILSON,1
3263,3872,-97.9601,29.1774,-97.9601.29.1774,3872,10.9658,52,WILSON,1
3264,3873,-97.9501,29.1774,-97.9501.29.1774,3873,12.023,52,WILSON,1
3265,3874,-97.9401,29.1774,-97.9401.29.1774,3874,11.778,81,WILSON,1
3266,3875,-97.9301,29.1774,-97.9301.29.1774,3875,11.778,81,WILSON,1
3267,3876,-97.9201,29.1774,-97.9201.29.1774,3876,11.4974,81,WILSON,1
3268,3877,-97.9101,29.1774,-97.9101.29.1774,3877,11.4974,81,WILSON,1
3269,3878,-97.9001,29.1774,-97.9001.29.1774,3878,11.829,82,WILSON,1
3270,3879,-97.8901,29.1774,-97.8901.29.1774,3879,10.7922,82,WILSON,1
3271,3880,-97.8801,29.1774,-97.8801.29.1774,3880,10.7246,52,WILSON,1
3272,3881,-97.8701,29.1774,-97.8701.29.1774,3881,7.4576,52,WILSON,1
3273,3882,-97.8601,29.1774,-97.8601.29.1774,3882,7.4576,52,WILSON,1
3274,3883,-97.8501,29.1774,-97.8501.29.1774,3883,11.1078,52,WILSON,1
3275,3884,-97.8401,29.1774,-97.8401.29.1774,3884,11.1078,90,WILSON,1
3276,3885,-97.8301,29.1774,-97.8301.29.1774,3885,11.1078,52,WILSON,1
3277,3886,-97.8201,29.1774,-97.8201.29.1774,3886,11.346,52,WILSON,1
3278,3887,-97.8101,29.1774,-97.8101.29.1774,3887,11.346,52,WILSON,1
3279,3888,-97.8001,29.1774,-97.8001.29.1774,3888,11.1078,71,WILSON,1
3280,3889,-97.7901,29.1774,-97.7901.29.1774,3889,11.1078,52,WILSON,1
3281,3890,-98.3601,29.1674,-98.3601.29.1674,3890,11.658,81,WILSON,1
3282,3891,-98.3501,29.1674,-98.3501.29.1674,3891,10.5174,81,WILSON,1
3283,3892,-98.3401,29.1674,-98.3401.29.1674,3892,11.3264,52,WILSON,1
3284,3893,-98.3201,29.1674,-98.3201.29.1674,3893,11.3544,81,WILSON,1
3285,3894,-98.3101,29.1674,-98.3101.29.1674,3894,11.3544,52,WILSON,1
3286,3895,-98.3001,29.1674,-98.3001.29.1674,3895,10.9628,81,WILSON,1
3287,3896,-98.2901,29.1674,-98.2901.29.1674,3896,10.9628,52,WILSON,1
3288,3897,-98.2801,29.1674,-98.2801.29.1674,3897,11.0376,52,WILSON,1
3289,3898,-98.2701,29.1674,-98.2701.29.1674,3898,11.783,81,WILSON,1
3290,3899,-98.2601,29.1674,-98.2601.29.1674,3899,11.783,52,WILSON,1
3291,3900,-98.2501,29.1674,-98.2501.29.1674,3900,11.783,52,WILSON,1
3292,3901,-98.2401,29.1674,-98.2401.29.1674,3901,11.783,81,WILSON,1
3293,3902,-98.2301,29.1674,-98.2301.29.1674,3902,11.783,81,WILSON,1
3294,3904,-98.2101,29.1674,-98.2101.29.1674,3904,11.6432,71,WILSON,1
3295,3905,-98.2001,29.1674,-98.2001.29.1674,3905,13.902,52,WILSON,1
3296,3906,-98.1901,29.1674,-98.1901.29.1674,3906,12.6898,81,WILSON,1
3297,3907,-98.1801,29.1674,-98.1801.29.1674,3907,12.3214,81,WILSON,1
3298,3908,-98.1701,29.1674,-98.1701.29.1674,3908,12.542,81,WILSON,1
3299,3909,-98.1601,29.1674,-98.1601.29.1674,3909,13.0164,52,WILSON,1
3300,3910,-98.1501,29.1674,-98.1501.29.1674,3910,12.3214,52,WILSON,1
3301,3911,-98.1401,29.1674,-98.1401.29.1674,3911,13.0856,81,WILSON,1
3302,3912,-98.1301,29.1674,-98.1301.29.1674,3912,12.493,81,WILSON,1
3303,3913,-98.1201,29.1674,-98.1201.29.1674,3913,12.3214,52,WILSON,1
3304,3914,-98.1101,29.1674,-98.1101.29.1674,3914,12.3214,81,WILSON,1
3305,3915,-98.1001,29.1674,-98.1001.29.1674,3915,12.3214,52,WILSON,1
3306,3916,-98.0901,29.1674,-98.0901.29.1674,3916,7.0252,52,WILSON,1
3307,3917,-98.0801,29.1674,-98.0801.29.1674,3917,12.4592,52,WILSON,1
3308,3918,-98.0701,29.1674,-98.0701.29.1674,3918,12.4592,81,WILSON,1
3309,3919,-98.0601,29.1674,-98.0601.29.1674,3919,12.4592,81,WILSON,1
3310,3920,-98.0501,29.1674,-98.0501.29.1674,3920,12.4592,81,WILSON,1
3311,3921,-98.0401,29.1674,-98.0401.29.1674,3921,13.3694,81,WILSON,1
3312,3922,-98.0301,29.1674,-98.0301.29.1674,3922,12.4592,82,WILSON,1
3313,3923,-98.0201,29.1674,-98.0201.29.1674,3923,12.4592,81,WILSON,1
3314,3924,-98.0101,29.1674,-98.0101.29.1674,3924,12.5954,52,WILSON,1
3315,3925,-98.0001,29.1674,-98.0001.29.1674,3925,14.0524,82,WILSON,1
3316,3926,-97.9901,29.1674,-97.9901.29.1674,3926,11.387,82,WILSON,1
3317,3927,-97.9801,29.1674,-97.9801.29.1674,3927,11.0866,82,WILSON,1
3318,3928,-97.9701,29.1674,-97.9701.29.1674,3928,11.285,82,WILSON,1
3319,3929,-97.9601,29.1674,-97.9601.29.1674,3929,10.966,52,WILSON,1
3320,3930,-97.9501,29.1674,-97.9501.29.1674,3930,10.9058,81,WILSON,1
3321,3931,-97.9401,29.1674,-97.9401.29.1674,3931,11.3872,82,WILSON,1
3322,3932,-97.9301,29.1674,-97.9301.29.1674,3932,11.3872,82,WILSON,1
3323,3933,-97.9201,29.1674,-97.9201.29.1674,3933,11.3872,81,WILSON,1
3324,3934,-97.9101,29.1674,-97.9101.29.1674,3934,11.7778,82,WILSON,1
3325,3935,-97.9001,29.1674,-97.9001.29.1674,3935,12.114,81,WILSON,1
3326,3936,-97.8901,29.1674,-97.8901.29.1674,3936,11.4974,81,WILSON,1
3327,3938,-97.8701,29.1674,-97.8701.29.1674,3938,10.7922,52,WILSON,1
3328,3939,-97.8601,29.1674,-97.8601.29.1674,3939,11.1078,52,WILSON,1
3329,3940,-97.8501,29.1674,-97.8501.29.1674,3940,11.2748,52,WILSON,1
3330,3941,-97.8401,29.1674,-97.8401.29.1674,3941,11.1324,52,WILSON,1
3331,3942,-97.8301,29.1674,-97.8301.29.1674,3942,11.1078,52,WILSON,1
3332,3943,-97.8201,29.1674,-97.8201.29.1674,3943,11.3458,52,WILSON,1
3333,3944,-97.8101,29.1674,-97.8101.29.1674,3944,11.1078,81,WILSON,1
3334,3945,-98.3601,29.1574,-98.3601.29.1574,3945,10.2354,52,WILSON,1
3335,3946,-98.3501,29.1574,-98.3501.29.1574,3946,10.0114,52,WILSON,1
3336,3947,-98.3401,29.1574,-98.3401.29.1574,3947,10.2354,52,WILSON,1
3337,3948,-98.3301,29.1574,-98.3301.29.1574,3948,11.0544,81,WILSON,1
3338,3949,-98.3201,29.1574,-98.3201.29.1574,3949,10.6176,81,WILSON,1
3339,3950,-98.3101,29.1574,-98.3101.29.1574,3950,10.9628,81,WILSON,1
3340,3951,-98.3001,29.1574,-98.3001.29.1574,3951,10.9628,52,WILSON,1
3341,3952,-98.2901,29.1574,-98.2901.29.1574,3952,11.8438,71,WILSON,1
3342,3954,-98.2701,29.1574,-98.2701.29.1574,3954,11.7832,81,WILSON,1
3343,3955,-98.2601,29.1574,-98.2601.29.1574,3955,11.7832,52,WILSON,1
3344,3956,-98.2501,29.1574,-98.2501.29.1574,3956,11.7832,82,WILSON,1
3345,3957,-98.2401,29.1574,-98.2401.29.1574,3957,11.8438,52,WILSON,1
3346,3958,-98.2301,29.1574,-98.2301.29.1574,3958,11.3544,71,WILSON,1
3347,3959,-98.2201,29.1574,-98.2201.29.1574,3959,11.059,52,WILSON,1
3348,3961,-98.1901,29.1574,-98.1901.29.1574,3961,11.059,52,WILSON,1
3349,3962,-98.1801,29.1574,-98.1801.29.1574,3962,10.75,52,WILSON,1
3350,3963,-98.1701,29.1574,-98.1701.29.1574,3963,12.3212,81,WILSON,1
3351,3964,-98.1601,29.1574,-98.1601.29.1574,3964,12.3212,52,WILSON,1
3352,3965,-98.1501,29.1574,-98.1501.29.1574,3965,12.3212,81,WILSON,1
3353,3967,-98.1301,29.1574,-98.1301.29.1574,3967,12.3212,52,WILSON,1
3354,3968,-98.1201,29.1574,-98.1201.29.1574,3968,12.3212,81,WILSON,1
3355,3969,-98.1101,29.1574,-98.1101.29.1574,3969,13.0856,81,WILSON,1
3356,3970,-98.1001,29.1574,-98.1001.29.1574,3970,7.0252,81,WILSON,1
3357,3971,-98.0901,29.1574,-98.0901.29.1574,3971,12.3212,81,WILSON,1
3358,3972,-98.0801,29.1574,-98.0801.29.1574,3972,12.3212,81,WILSON,1
3359,3973,-98.0701,29.1574,-98.0701.29.1574,3973,12.3212,81,WILSON,1
3360,3974,-98.0601,29.1574,-98.0601.29.1574,3974,13.3226,81,WILSON,1
3361,3975,-98.0501,29.1574,-98.0501.29.1574,3975,12.8266,81,WILSON,1
3362,3976,-98.0401,29.1574,-98.0401.29.1574,3976,12.7476,81,WILSON,1
3363,3977,-98.0301,29.1574,-98.0301.29.1574,3977,14.3304,81,WILSON,1
3364,3978,-98.0201,29.1574,-98.0201.29.1574,3978,13.555,81,WILSON,1
3365,3979,-98.0101,29.1574,-98.0101.29.1574,3979,13.555,81,WILSON,1
3366,3980,-98.0001,29.1574,-98.0001.29.1574,3980,13.3692,81,WILSON,1
3367,3981,-97.9901,29.1574,-97.9901.29.1574,3981,14.2064,52,WILSON,1
3368,3982,-97.9801,29.1574,-97.9801.29.1574,3982,14.398,90,WILSON,1
3369,3983,-97.9701,29.1574,-97.9701.29.1574,3983,11.5648,52,WILSON,1
3370,3985,-97.9501,29.1574,-97.9501.29.1574,3985,11.201,82,WILSON,1
3371,3986,-97.9401,29.1574,-97.9401.29.1574,3986,11.7778,82,WILSON,1
3372,3987,-97.9301,29.1574,-97.9301.29.1574,3987,12.0412,81,WILSON,1
3373,3988,-97.9201,29.1574,-97.9201.29.1574,3988,11.1322,81,WILSON,1
3374,3989,-97.9101,29.1574,-97.9101.29.1574,3989,11.662,52,WILSON,1
3375,3990,-97.9001,29.1574,-97.9001.29.1574,3990,11.8674,52,WILSON,1
3376,3991,-97.8901,29.1574,-97.8901.29.1574,3991,11.7778,52,WILSON,1
3377,3992,-97.8801,29.1574,-97.8801.29.1574,3992,11.8674,52,WILSON,1
3378,3993,-97.8701,29.1574,-97.8701.29.1574,3993,11.662,52,WILSON,1
3379,3994,-97.8601,29.1574,-97.8601.29.1574,3994,11.8674,52,WILSON,1
3380,3995,-97.8501,29.1574,-97.8501.29.1574,3995,11.4622,52,WILSON,1
3381,3996,-97.8401,29.1574,-97.8401.29.1574,3996,11.1326,52,WILSON,1
3382,3997,-97.8301,29.1574,-97.8301.29.1574,3997,11.8094,52,WILSON,1
3383,3998,-97.8201,29.1574,-97.8201.29.1574,3998,11.108,81,WILSON,1
3384,3999,-98.3701,29.1474,-98.3701.29.1474,3999,10.0112,71,WILSON,1
3385,4000,-98.3601,29.1474,-98.3601.29.1474,4000,10.235,71,WILSON,1
3386,4001,-98.3501,29.1474,-98.3501.29.1474,4001,11.0544,81,WILSON,1
3387,4002,-98.3401,29.1474,-98.3401.29.1474,4002,11.0544,52,WILSON,1
3388,4003,-98.3301,29.1474,-98.3301.29.1474,4003,11.0544,52,WILSON,1
3389,4004,-98.3201,29.1474,-98.3201.29.1474,4004,10.4562,71,WILSON,1
3390,4005,-98.3101,29.1474,-98.3101.29.1474,4005,10.235,81,WILSON,1
3391,4006,-98.3001,29.1474,-98.3001.29.1474,4006,10.235,52,WILSON,1
3392,4007,-98.2901,29.1474,-98.2901.29.1474,4007,11.0372,81,WILSON,1
3393,4008,-98.2801,29.1474,-98.2801.29.1474,4008,10.9628,71,WILSON,1
3394,4009,-98.2701,29.1474,-98.2701.29.1474,4009,11.3544,52,WILSON,1
3395,4010,-98.2601,29.1474,-98.2601.29.1474,4010,11.2268,52,WILSON,1
3396,4011,-98.2501,29.1474,-98.2501.29.1474,4011,10.9628,52,WILSON,1
3397,4012,-98.2401,29.1474,-98.2401.29.1474,4012,6.4996,81,WILSON,1
3398,4013,-98.2301,29.1474,-98.2301.29.1474,4013,11.3544,82,WILSON,1
3399,4014,-98.2201,29.1474,-98.2201.29.1474,4014,10.9628,82,WILSON,1
3400,4015,-98.2101,29.1474,-98.2101.29.1474,4015,10.9628,82,WILSON,1
3401,4016,-98.2001,29.1474,-98.2001.29.1474,4016,11.2632,90,WILSON,1
3402,4017,-98.1901,29.1474,-98.1901.29.1474,4017,11.0592,90,WILSON,1
3403,4021,-98.1401,29.1474,-98.1401.29.1474,4021,12.4928,52,WILSON,1
3404,4022,-98.1301,29.1474,-98.1301.29.1474,4022,12.6358,71,WILSON,1
3405,4023,-98.1201,29.1474,-98.1201.29.1474,4023,13.0854,81,WILSON,1
3406,4024,-98.1101,29.1474,-98.1101.29.1474,4024,12.5734,52,WILSON,1
3407,4025,-98.1001,29.1474,-98.1001.29.1474,4025,12.67,81,WILSON,1
3408,4026,-98.0901,29.1474,-98.0901.29.1474,4026,13.2946,82,WILSON,1
3409,4027,-98.0801,29.1474,-98.0801.29.1474,4027,13.4478,81,WILSON,1
3410,4028,-98.0701,29.1474,-98.0701.29.1474,4028,13.2946,81,WILSON,1
3411,4029,-98.0601,29.1474,-98.0601.29.1474,4029,13.2946,81,WILSON,1
3412,4030,-98.0501,29.1474,-98.0501.29.1474,4030,12.4928,81,WILSON,1
3413,4031,-98.0401,29.1474,-98.0401.29.1474,4031,12.8266,81,WILSON,1
3414,4032,-98.0301,29.1474,-98.0301.29.1474,4032,12.321,81,WILSON,1
3415,4033,-98.0201,29.1474,-98.0201.29.1474,4033,12.4592,81,WILSON,1
3416,4034,-98.0101,29.1474,-98.0101.29.1474,4034,12.9262,81,WILSON,1
3417,4035,-98.0001,29.1474,-98.0001.29.1474,4035,12.5948,81,WILSON,1
3418,4036,-97.9901,29.1474,-97.9901.29.1474,4036,14.0858,81,WILSON,1
3419,4037,-97.9801,29.1474,-97.9801.29.1474,4037,13.985,52,WILSON,1
3420,4038,-97.9701,29.1474,-97.9701.29.1474,4038,11.6008,52,WILSON,1
3421,4039,-97.9601,29.1474,-97.9601.29.1474,4039,11.033,81,WILSON,1
3422,4040,-97.9501,29.1474,-97.9501.29.1474,4040,11.1246,82,WILSON,1
3423,4041,-97.9401,29.1474,-97.9401.29.1474,4041,11.867,81,WILSON,1
3424,4042,-97.9301,29.1474,-97.9301.29.1474,4042,11.867,82,WILSON,1
3425,4043,-97.9201,29.1474,-97.9201.29.1474,4043,11.1318,52,WILSON,1
3426,4044,-97.9101,29.1474,-97.9101.29.1474,4044,11.1318,52,WILSON,1
3427,4045,-97.9001,29.1474,-97.9001.29.1474,4045,11.1318,81,WILSON,1
3428,4046,-97.8901,29.1474,-97.8901.29.1474,4046,11.6794,81,WILSON,1
3429,4047,-97.8801,29.1474,-97.8801.29.1474,4047,11.8286,81,WILSON,1
3430,4048,-97.8701,29.1474,-97.8701.29.1474,4048,11.7778,81,WILSON,1
3431,4049,-97.8601,29.1474,-97.8601.29.1474,4049,11.6616,81,WILSON,1
3432,4050,-97.8501,29.1474,-97.8501.29.1474,4050,11.6794,52,WILSON,1
3433,4051,-97.8401,29.1474,-97.8401.29.1474,4051,11.6794,52,WILSON,1
3434,4052,-97.8301,29.1474,-97.8301.29.1474,4052,11.1324,52,WILSON,1
3435,4053,-98.3801,29.1374,-98.3801.29.1374,4053,11.6572,81,WILSON,1
3436,4054,-98.3701,29.1374,-98.3701.29.1374,4054,10.7464,81,WILSON,1
3437,4055,-98.3601,29.1374,-98.3601.29.1374,4055,11.054,82,WILSON,1
3438,4056,-98.3501,29.1374,-98.3501.29.1374,4056,10.2352,81,WILSON,1
3439,4057,-98.3401,29.1374,-98.3401.29.1374,4057,10.4562,52,WILSON,1
