index,RunID, LON, LAT,tag,Coordinate_ID,check,YIELD,land cover,county,county
3135,3728,-98.2601,29.1974,-98.2601.29.1974,3729,0,10.5024,81,WL_824,WILSON
3136,3729,-98.2401,29.1974,-98.2401.29.1974,3730,0,11.0114,52,WL_825,WILSON
3137,3731,-98.2201,29.1974,-98.2201.29.1974,3732,0,10.3054,81,WL_827,WILSON
3138,3732,-98.2101,29.1974,-98.2101.29.1974,3733,0,10.3054,52,WL_828,WILSON
3139,3733,-98.2001,29.1974,-98.2001.29.1974,3734,0,11.4086,52,WL_829,WILSON
3140,3735,-98.1801,29.1974,-98.1801.29.1974,3736,0,11.4086,52,WL_831,WILSON
3141,3736,-98.1701,29.1974,-98.1701.29.1974,3737,0,11.4086,81,WL_832,WILSON
3142,3737,-98.1601,29.1974,-98.1601.29.1974,3738,0,11.4086,81,WL_833,WILSON
3143,3740,-98.1301,29.1974,-98.1301.29.1974,3741,0,10.9856,52,WL_836,WILSON
3144,3741,-98.1201,29.1974,-98.1201.29.1974,3742,0,10.0212,52,WL_837,WILSON
3145,3742,-98.1101,29.1974,-98.1101.29.1974,3743,0,10.4578,81,WL_838,WILSON
3146,3743,-98.1001,29.1974,-98.1001.29.1974,3744,0,10.9856,52,WL_839,WILSON
3147,3745,-98.0801,29.1974,-98.0801.29.1974,3746,0,10.0212,52,WL_841,WILSON
3148,3746,-98.0701,29.1974,-98.0701.29.1974,3747,0,10.1708,81,WL_842,WILSON
3149,3747,-98.0601,29.1974,-98.0601.29.1974,3748,0,6.5564,81,WL_843,WILSON
3150,3748,-98.0501,29.1974,-98.0501.29.1974,3749,0,10.0212,52,WL_844,WILSON
3151,3750,-98.0301,29.1974,-98.0301.29.1974,3751,0,10.0212,81,WL_846,WILSON
3152,3751,-98.0201,29.1974,-98.0201.29.1974,3752,0,6.5564,81,WL_847,WILSON
3153,3752,-98.0101,29.1974,-98.0101.29.1974,3753,0,10.2912,81,WL_848,WILSON
3154,3754,-97.9901,29.1974,-97.9901.29.1974,3755,0,10.0212,82,WL_850,WILSON
3155,3755,-97.9801,29.1974,-97.9801.29.1974,3756,0,10.1708,81,WL_851,WILSON
3156,3756,-97.9701,29.1974,-97.9701.29.1974,3757,0,9.7416,81,WL_852,WILSON
3157,3757,-97.9601,29.1974,-97.9601.29.1974,3758,0,9.6904,52,WL_853,WILSON
3158,3758,-97.9501,29.1974,-97.9501.29.1974,3759,0,11.5702,81,WL_854,WILSON
3159,3759,-97.9401,29.1974,-97.9401.29.1974,3760,0,11.3196,81,WL_855,WILSON
3160,3760,-97.9301,29.1974,-97.9301.29.1974,3761,0,10.871,52,WL_856,WILSON
3161,3761,-97.9201,29.1974,-97.9201.29.1974,3762,0,11.3196,81,WL_857,WILSON
3162,3762,-97.9101,29.1974,-97.9101.29.1974,3763,0,10.8084,81,WL_858,WILSON
3163,3763,-97.9001,29.1974,-97.9001.29.1974,3764,0,10.8084,82,WL_859,WILSON
3164,3764,-97.8901,29.1974,-97.8901.29.1974,3765,0,10.8084,52,WL_860,WILSON
3165,3765,-97.8801,29.1974,-97.8801.29.1974,3766,0,10.8084,52,WL_861,WILSON
3166,3766,-97.8701,29.1974,-97.8701.29.1974,3767,0,10.8084,52,WL_862,WILSON
3167,3767,-97.8601,29.1974,-97.8601.29.1974,3768,0,11.6832,81,WL_863,WILSON
3168,3768,-97.8501,29.1974,-97.8501.29.1974,3769,0,10.8084,90,WL_864,WILSON
3169,3769,-97.8401,29.1974,-97.8401.29.1974,3770,0,11.4992,52,WL_865,WILSON
3170,3770,-97.8301,29.1974,-97.8301.29.1974,3771,0,10.8084,81,WL_866,WILSON
3171,3771,-97.8201,29.1974,-97.8201.29.1974,3772,0,10.9424,52,WL_867,WILSON
3172,3772,-97.8101,29.1974,-97.8101.29.1974,3773,0,11.4992,52,WL_868,WILSON
3173,3773,-97.8001,29.1974,-97.8001.29.1974,3774,0,11.027,52,WL_869,WILSON
3174,3774,-97.7901,29.1974,-97.7901.29.1974,3775,0,11.027,52,WL_870,WILSON
3175,3775,-97.7801,29.1974,-97.7801.29.1974,3776,0,11.4992,90,WL_871,WILSON
3176,3776,-97.7701,29.1974,-97.7701.29.1974,3777,0,11.952,90,WL_872,WILSON
3177,3777,-98.3401,29.1874,-98.3401.29.1874,3778,0,10.1836,81,WL_873,WILSON
3178,3778,-98.3301,29.1874,-98.3301.29.1874,3779,0,11.4086,52,WL_874,WILSON
3179,3780,-98.3101,29.1874,-98.3101.29.1874,3781,0,11.4086,52,WL_876,WILSON
3180,3781,-98.3001,29.1874,-98.3001.29.1874,3782,0,10.9858,52,WL_877,WILSON
3181,3782,-98.2901,29.1874,-98.2901.29.1874,3783,0,10.9858,52,WL_878,WILSON
3182,3783,-98.2801,29.1874,-98.2801.29.1874,3784,0,10.9858,52,WL_879,WILSON
3183,3784,-98.2701,29.1874,-98.2701.29.1874,3785,0,9.9094,52,WL_880,WILSON
3184,3786,-98.2501,29.1874,-98.2501.29.1874,3787,0,10.106,52,WL_882,WILSON
3185,3788,-98.2301,29.1874,-98.2301.29.1874,3789,0,10.106,81,WL_884,WILSON
3186,3789,-98.2101,29.1874,-98.2101.29.1874,3790,0,11.0114,71,WL_885,WILSON
3187,3790,-98.2001,29.1874,-98.2001.29.1874,3791,0,11.0114,52,WL_886,WILSON
3188,3791,-98.1901,29.1874,-98.1901.29.1874,3792,0,11.4086,81,WL_887,WILSON
3189,3793,-98.1701,29.1874,-98.1701.29.1874,3794,0,11.4086,81,WL_889,WILSON
3190,3794,-98.1601,29.1874,-98.1601.29.1874,3795,0,11.4086,52,WL_890,WILSON
3191,3795,-98.1501,29.1874,-98.1501.29.1874,3796,0,9.9094,52,WL_891,WILSON
3192,3796,-98.1401,29.1874,-98.1401.29.1874,3797,0,10.4578,71,WL_892,WILSON
3193,3797,-98.1301,29.1874,-98.1301.29.1874,3798,0,10.2912,81,WL_893,WILSON
3194,3799,-98.1101,29.1874,-98.1101.29.1874,3800,0,9.7966,81,WL_895,WILSON
3195,3800,-98.1001,29.1874,-98.1001.29.1874,3801,0,6.5564,52,WL_896,WILSON
3196,3801,-98.0901,29.1874,-98.0901.29.1874,3802,0,6.5564,81,WL_897,WILSON
3197,3802,-98.0801,29.1874,-98.0801.29.1874,3803,0,10.0212,81,WL_898,WILSON
3198,3803,-98.0701,29.1874,-98.0701.29.1874,3804,0,10.348,52,WL_899,WILSON
3199,3804,-98.0601,29.1874,-98.0601.29.1874,3805,0,10.4578,81,WL_900,WILSON
3200,3805,-98.0501,29.1874,-98.0501.29.1874,3806,0,10.0212,81,WL_901,WILSON
3201,3806,-98.0401,29.1874,-98.0401.29.1874,3807,0,10.2912,81,WL_902,WILSON
3202,3807,-98.0301,29.1874,-98.0301.29.1874,3808,0,10.0212,52,WL_903,WILSON
3203,3809,-98.0101,29.1874,-98.0101.29.1874,3810,0,10.3488,52,WL_905,WILSON
3204,3810,-98.0001,29.1874,-98.0001.29.1874,3811,0,10.3488,52,WL_906,WILSON
3205,3811,-97.9901,29.1874,-97.9901.29.1874,3812,0,10.0212,52,WL_907,WILSON
3206,3812,-97.9801,29.1874,-97.9801.29.1874,3813,0,10.4578,81,WL_908,WILSON
3207,3813,-97.9701,29.1874,-97.9701.29.1874,3814,0,10.1738,81,WL_909,WILSON
3208,3814,-97.9601,29.1874,-97.9601.29.1874,3815,0,10.9106,81,WL_910,WILSON
3209,3815,-97.9501,29.1874,-97.9501.29.1874,3816,0,12.3332,81,WL_911,WILSON
3210,3816,-97.9401,29.1874,-97.9401.29.1874,3817,0,10.871,82,WL_912,WILSON
3211,3817,-97.9301,29.1874,-97.9301.29.1874,3818,0,11.027,71,WL_913,WILSON
3212,3818,-97.9201,29.1874,-97.9201.29.1874,3819,0,8.2264,81,WL_914,WILSON
3213,3819,-97.9101,29.1874,-97.9101.29.1874,3820,0,10.8084,82,WL_915,WILSON
3214,3820,-97.9001,29.1874,-97.9001.29.1874,3821,0,10.8084,52,WL_916,WILSON
3215,3821,-97.8901,29.1874,-97.8901.29.1874,3822,0,10.8084,81,WL_917,WILSON
3216,3822,-97.8801,29.1874,-97.8801.29.1874,3823,0,11.027,52,WL_918,WILSON
3217,3823,-97.8701,29.1874,-97.8701.29.1874,3824,0,11.027,81,WL_919,WILSON
3218,3824,-97.8601,29.1874,-97.8601.29.1874,3825,0,11.027,52,WL_920,WILSON
3219,3825,-97.8501,29.1874,-97.8501.29.1874,3826,0,10.8084,52,WL_921,WILSON
3220,3826,-97.8401,29.1874,-97.8401.29.1874,3827,0,11.4992,52,WL_922,WILSON
3221,3827,-97.8301,29.1874,-97.8301.29.1874,3828,0,11.4992,52,WL_923,WILSON
3222,3828,-97.8201,29.1874,-97.8201.29.1874,3829,0,10.9424,81,WL_924,WILSON
3223,3829,-97.8101,29.1874,-97.8101.29.1874,3830,0,11.4992,52,WL_925,WILSON
3224,3830,-97.8001,29.1874,-97.8001.29.1874,3831,0,11.027,52,WL_926,WILSON
3225,3831,-97.7901,29.1874,-97.7901.29.1874,3832,0,11.4992,52,WL_927,WILSON
3226,3832,-97.7801,29.1874,-97.7801.29.1874,3833,0,11.4992,52,WL_928,WILSON
3227,3833,-98.3501,29.1774,-98.3501.29.1774,3834,0,11.4086,81,WL_929,WILSON
3228,3834,-98.3401,29.1774,-98.3401.29.1774,3835,0,10.9666,81,WL_930,WILSON
3229,3835,-98.3301,29.1774,-98.3301.29.1774,3836,0,10.021,81,WL_931,WILSON
3230,3836,-98.3201,29.1774,-98.3201.29.1774,3837,0,10.021,71,WL_932,WILSON
3231,3837,-98.3101,29.1774,-98.3101.29.1774,3838,0,10.7834,52,WL_933,WILSON
3232,3838,-98.3001,29.1774,-98.3001.29.1774,3839,0,10.084,52,WL_934,WILSON
3233,3839,-98.2901,29.1774,-98.2901.29.1774,3840,0,9.7414,52,WL_935,WILSON
3234,3840,-98.2801,29.1774,-98.2801.29.1774,3841,0,6.5562,52,WL_936,WILSON
3235,3841,-98.2701,29.1774,-98.2701.29.1774,3842,0,10.1708,81,WL_937,WILSON
3236,3842,-98.2601,29.1774,-98.2601.29.1774,3843,0,10.2912,81,WL_938,WILSON
3237,3843,-98.2501,29.1774,-98.2501.29.1774,3844,0,10.1708,52,WL_939,WILSON
3238,3844,-98.2401,29.1774,-98.2401.29.1774,3845,0,10.021,81,WL_940,WILSON
3239,3845,-98.2301,29.1774,-98.2301.29.1774,3846,0,10.9858,81,WL_941,WILSON
3240,3846,-98.2201,29.1774,-98.2201.29.1774,3847,0,10.3054,81,WL_942,WILSON
3241,3848,-98.2001,29.1774,-98.2001.29.1774,3849,0,10.021,81,WL_944,WILSON
3242,3849,-98.1901,29.1774,-98.1901.29.1774,3850,0,11.4086,52,WL_945,WILSON
3243,3850,-98.1801,29.1774,-98.1801.29.1774,3851,0,11.4086,52,WL_946,WILSON
3244,3851,-98.1701,29.1774,-98.1701.29.1774,3852,0,10.021,52,WL_947,WILSON
3245,3852,-98.1601,29.1774,-98.1601.29.1774,3853,0,10.021,52,WL_948,WILSON
3246,3854,-98.1401,29.1774,-98.1401.29.1774,3855,0,10.021,71,WL_950,WILSON
3247,3855,-98.1301,29.1774,-98.1301.29.1774,3856,0,10.9858,81,WL_951,WILSON
3248,3856,-98.1201,29.1774,-98.1201.29.1774,3857,0,10.4578,81,WL_952,WILSON
3249,3857,-98.1101,29.1774,-98.1101.29.1774,3858,0,9.7966,52,WL_953,WILSON
3250,3858,-98.1001,29.1774,-98.1001.29.1774,3859,0,10.2912,52,WL_954,WILSON
3251,3859,-98.0901,29.1774,-98.0901.29.1774,3860,0,10.021,81,WL_955,WILSON
3252,3860,-98.0801,29.1774,-98.0801.29.1774,3861,0,10.021,81,WL_956,WILSON
3253,3861,-98.0701,29.1774,-98.0701.29.1774,3862,0,10.021,52,WL_957,WILSON
3254,3862,-98.0601,29.1774,-98.0601.29.1774,3863,0,10.021,52,WL_958,WILSON
3255,3863,-98.0501,29.1774,-98.0501.29.1774,3864,0,10.4578,81,WL_959,WILSON
3256,3864,-98.0401,29.1774,-98.0401.29.1774,3865,0,9.7966,82,WL_960,WILSON
3257,3865,-98.0301,29.1774,-98.0301.29.1774,3866,0,6.5562,81,WL_961,WILSON
3258,3866,-98.0201,29.1774,-98.0201.29.1774,3867,0,10.3488,52,WL_962,WILSON
3259,3867,-98.0101,29.1774,-98.0101.29.1774,3868,0,10.1708,52,WL_963,WILSON
3260,3868,-98.0001,29.1774,-98.0001.29.1774,3869,0,10.021,52,WL_964,WILSON
3261,3870,-97.9701,29.1774,-97.9701.29.1774,3871,0,10.344,52,WL_966,WILSON
3262,3871,-97.9601,29.1774,-97.9601.29.1774,3872,0,10.1276,52,WL_967,WILSON
3263,3872,-97.9501,29.1774,-97.9501.29.1774,3873,0,11.808,52,WL_968,WILSON
3264,3873,-97.9401,29.1774,-97.9401.29.1774,3874,0,11.0266,81,WL_969,WILSON
3265,3874,-97.9301,29.1774,-97.9301.29.1774,3875,0,11.0266,81,WL_970,WILSON
3266,3875,-97.9201,29.1774,-97.9201.29.1774,3876,0,10.8082,81,WL_971,WILSON
3267,3876,-97.9101,29.1774,-97.9101.29.1774,3877,0,10.8082,81,WL_972,WILSON
3268,3877,-97.9001,29.1774,-97.9001.29.1774,3878,0,11.4558,82,WL_973,WILSON
3269,3878,-97.8901,29.1774,-97.8901.29.1774,3879,0,10.8082,82,WL_974,WILSON
3270,3879,-97.8801,29.1774,-97.8801.29.1774,3880,0,10.8728,52,WL_975,WILSON
3271,3880,-97.8701,29.1774,-97.8701.29.1774,3881,0,8.2264,52,WL_976,WILSON
3272,3881,-97.8601,29.1774,-97.8601.29.1774,3882,0,8.2264,52,WL_977,WILSON
3273,3882,-97.8501,29.1774,-97.8501.29.1774,3883,0,11.4992,52,WL_978,WILSON
3274,3883,-97.8401,29.1774,-97.8401.29.1774,3884,0,11.4992,90,WL_979,WILSON
3275,3884,-97.8301,29.1774,-97.8301.29.1774,3885,0,11.4992,52,WL_980,WILSON
3276,3885,-97.8201,29.1774,-97.8201.29.1774,3886,0,11.5702,52,WL_981,WILSON
3277,3886,-97.8101,29.1774,-97.8101.29.1774,3887,0,11.5702,52,WL_982,WILSON
3278,3887,-97.8001,29.1774,-97.8001.29.1774,3888,0,11.4992,71,WL_983,WILSON
3279,3888,-97.7901,29.1774,-97.7901.29.1774,3889,0,11.4992,52,WL_984,WILSON
3280,3889,-98.3601,29.1674,-98.3601.29.1674,3890,0,11.4086,81,WL_985,WILSON
3281,3890,-98.3501,29.1674,-98.3501.29.1674,3891,0,10.084,81,WL_986,WILSON
3282,3891,-98.3401,29.1674,-98.3401.29.1674,3892,0,10.084,52,WL_987,WILSON
3283,3892,-98.3201,29.1674,-98.3201.29.1674,3893,0,10.3438,81,WL_988,WILSON
3284,3893,-98.3101,29.1674,-98.3101.29.1674,3894,0,10.3438,52,WL_989,WILSON
3285,3894,-98.3001,29.1674,-98.3001.29.1674,3895,0,10.021,81,WL_990,WILSON
3286,3895,-98.2901,29.1674,-98.2901.29.1674,3896,0,10.021,52,WL_991,WILSON
3287,3896,-98.2801,29.1674,-98.2801.29.1674,3897,0,9.9094,52,WL_992,WILSON
3288,3897,-98.2701,29.1674,-98.2701.29.1674,3898,0,10.9858,81,WL_993,WILSON
3289,3898,-98.2601,29.1674,-98.2601.29.1674,3899,0,10.9858,52,WL_994,WILSON
3290,3899,-98.2501,29.1674,-98.2501.29.1674,3900,0,10.9858,52,WL_995,WILSON
3291,3900,-98.2401,29.1674,-98.2401.29.1674,3901,0,10.9858,81,WL_996,WILSON
3292,3901,-98.2301,29.1674,-98.2301.29.1674,3902,0,10.9858,81,WL_997,WILSON
3293,3903,-98.2101,29.1674,-98.2101.29.1674,3904,0,10.1836,71,WL_999,WILSON
3294,3904,-98.2001,29.1674,-98.2001.29.1674,3905,0,11.0112,52,WL_1000,WILSON
3295,3905,-98.1901,29.1674,-98.1901.29.1674,3906,0,10.305,81,WL_1001,WILSON
3296,3906,-98.1801,29.1674,-98.1801.29.1674,3907,0,10.021,81,WL_1002,WILSON
3297,3907,-98.1701,29.1674,-98.1701.29.1674,3908,0,9.9498,81,WL_1003,WILSON
3298,3908,-98.1601,29.1674,-98.1601.29.1674,3909,0,10.9858,52,WL_1004,WILSON
3299,3909,-98.1501,29.1674,-98.1501.29.1674,3910,0,10.021,52,WL_1005,WILSON
3300,3910,-98.1401,29.1674,-98.1401.29.1674,3911,0,10.2914,81,WL_1006,WILSON
3301,3911,-98.1301,29.1674,-98.1301.29.1674,3912,0,10.1708,81,WL_1007,WILSON
3302,3912,-98.1201,29.1674,-98.1201.29.1674,3913,0,10.021,52,WL_1008,WILSON
3303,3913,-98.1101,29.1674,-98.1101.29.1674,3914,0,10.021,81,WL_1009,WILSON
3304,3914,-98.1001,29.1674,-98.1001.29.1674,3915,0,10.021,52,WL_1010,WILSON
3305,3915,-98.0901,29.1674,-98.0901.29.1674,3916,0,6.5564,52,WL_1011,WILSON
3306,3916,-98.0801,29.1674,-98.0801.29.1674,3917,0,10.021,52,WL_1012,WILSON
3307,3917,-98.0701,29.1674,-98.0701.29.1674,3918,0,10.021,81,WL_1013,WILSON
3308,3918,-98.0601,29.1674,-98.0601.29.1674,3919,0,10.021,81,WL_1014,WILSON
3309,3919,-98.0501,29.1674,-98.0501.29.1674,3920,0,10.021,81,WL_1015,WILSON
3310,3920,-98.0401,29.1674,-98.0401.29.1674,3921,0,10.2914,81,WL_1016,WILSON
3311,3921,-98.0301,29.1674,-98.0301.29.1674,3922,0,10.021,82,WL_1017,WILSON
3312,3922,-98.0201,29.1674,-98.0201.29.1674,3923,0,10.021,81,WL_1018,WILSON
3313,3923,-98.0101,29.1674,-98.0101.29.1674,3924,0,10.1708,52,WL_1019,WILSON
3314,3924,-98.0001,29.1674,-98.0001.29.1674,3925,0,10.2136,82,WL_1020,WILSON
3315,3925,-97.9901,29.1674,-97.9901.29.1674,3926,0,10.4578,82,WL_1021,WILSON
3316,3926,-97.9801,29.1674,-97.9801.29.1674,3927,0,10.313,82,WL_1022,WILSON
3317,3927,-97.9701,29.1674,-97.9701.29.1674,3928,0,10.413,82,WL_1023,WILSON
3318,3928,-97.9601,29.1674,-97.9601.29.1674,3929,0,10.1276,52,WL_1024,WILSON
3319,3929,-97.9501,29.1674,-97.9501.29.1674,3930,0,9.6904,81,WL_1025,WILSON
3320,3930,-97.9401,29.1674,-97.9401.29.1674,3931,0,10.8728,82,WL_1026,WILSON
3321,3931,-97.9301,29.1674,-97.9301.29.1674,3932,0,10.8728,82,WL_1027,WILSON
3322,3932,-97.9201,29.1674,-97.9201.29.1674,3933,0,10.8728,81,WL_1028,WILSON
3323,3933,-97.9101,29.1674,-97.9101.29.1674,3934,0,11.0268,82,WL_1029,WILSON
3324,3934,-97.9001,29.1674,-97.9001.29.1674,3935,0,11.523,81,WL_1030,WILSON
3325,3935,-97.8901,29.1674,-97.8901.29.1674,3936,0,10.8082,81,WL_1031,WILSON
3326,3937,-97.8701,29.1674,-97.8701.29.1674,3938,0,10.8082,52,WL_1033,WILSON
3327,3938,-97.8601,29.1674,-97.8601.29.1674,3939,0,11.499,52,WL_1034,WILSON
3328,3939,-97.8501,29.1674,-97.8501.29.1674,3940,0,11.6836,52,WL_1035,WILSON
3329,3940,-97.8401,29.1674,-97.8401.29.1674,3941,0,11.6746,52,WL_1036,WILSON
3330,3941,-97.8301,29.1674,-97.8301.29.1674,3942,0,11.499,52,WL_1037,WILSON
3331,3942,-97.8201,29.1674,-97.8201.29.1674,3943,0,11.57,52,WL_1038,WILSON
3332,3943,-97.8101,29.1674,-97.8101.29.1674,3944,0,11.499,81,WL_1039,WILSON
3333,3944,-98.3601,29.1574,-98.3601.29.1574,3945,0,10.021,52,WL_1040,WILSON
3334,3945,-98.3501,29.1574,-98.3501.29.1574,3946,0,9.6204,52,WL_1041,WILSON
3335,3946,-98.3401,29.1574,-98.3401.29.1574,3947,0,10.021,52,WL_1042,WILSON
3336,3947,-98.3301,29.1574,-98.3301.29.1574,3948,0,10.9858,81,WL_1043,WILSON
3337,3948,-98.3201,29.1574,-98.3201.29.1574,3949,0,10.3434,81,WL_1044,WILSON
3338,3949,-98.3101,29.1574,-98.3101.29.1574,3950,0,10.021,81,WL_1045,WILSON
3339,3950,-98.3001,29.1574,-98.3001.29.1574,3951,0,10.021,52,WL_1046,WILSON
3340,3951,-98.2901,29.1574,-98.2901.29.1574,3952,0,10.9666,71,WL_1047,WILSON
3341,3953,-98.2701,29.1574,-98.2701.29.1574,3954,0,10.9858,81,WL_1049,WILSON
3342,3954,-98.2601,29.1574,-98.2601.29.1574,3955,0,10.9858,52,WL_1050,WILSON
3343,3955,-98.2501,29.1574,-98.2501.29.1574,3956,0,10.9858,82,WL_1051,WILSON
3344,3956,-98.2401,29.1574,-98.2401.29.1574,3957,0,10.9666,52,WL_1052,WILSON
3345,3957,-98.2301,29.1574,-98.2301.29.1574,3958,0,10.3434,71,WL_1053,WILSON
3346,3958,-98.2201,29.1574,-98.2201.29.1574,3959,0,10.305,52,WL_1054,WILSON
3347,3960,-98.1901,29.1574,-98.1901.29.1574,3961,0,10.305,52,WL_1056,WILSON
3348,3961,-98.1801,29.1574,-98.1801.29.1574,3962,0,9.6204,52,WL_1057,WILSON
3349,3962,-98.1701,29.1574,-98.1701.29.1574,3963,0,10.021,81,WL_1058,WILSON
3350,3963,-98.1601,29.1574,-98.1601.29.1574,3964,0,10.021,52,WL_1059,WILSON
3351,3964,-98.1501,29.1574,-98.1501.29.1574,3965,0,10.021,81,WL_1060,WILSON
3352,3966,-98.1301,29.1574,-98.1301.29.1574,3967,0,10.021,52,WL_1062,WILSON
3353,3967,-98.1201,29.1574,-98.1201.29.1574,3968,0,10.021,81,WL_1063,WILSON
3354,3968,-98.1101,29.1574,-98.1101.29.1574,3969,0,10.2914,81,WL_1064,WILSON
3355,3969,-98.1001,29.1574,-98.1001.29.1574,3970,0,6.5564,81,WL_1065,WILSON
3356,3970,-98.0901,29.1574,-98.0901.29.1574,3971,0,10.021,81,WL_1066,WILSON
3357,3971,-98.0801,29.1574,-98.0801.29.1574,3972,0,10.021,81,WL_1067,WILSON
3358,3972,-98.0701,29.1574,-98.0701.29.1574,3973,0,10.021,81,WL_1068,WILSON
3359,3973,-98.0601,29.1574,-98.0601.29.1574,3974,0,10.575,81,WL_1069,WILSON
3360,3974,-98.0501,29.1574,-98.0501.29.1574,3975,0,10.4578,81,WL_1070,WILSON
3361,3975,-98.0401,29.1574,-98.0401.29.1574,3976,0,10.084,81,WL_1071,WILSON
3362,3976,-98.0301,29.1574,-98.0301.29.1574,3977,0,10.1738,81,WL_1072,WILSON
3363,3977,-98.0201,29.1574,-98.0201.29.1574,3978,0,9.547,81,WL_1073,WILSON
3364,3978,-98.0101,29.1574,-98.0101.29.1574,3979,0,9.547,81,WL_1074,WILSON
3365,3979,-98.0001,29.1574,-98.0001.29.1574,3980,0,10.2914,81,WL_1075,WILSON
3366,3980,-97.9901,29.1574,-97.9901.29.1574,3981,0,11.0112,52,WL_1076,WILSON
3367,3981,-97.9801,29.1574,-97.9801.29.1574,3982,0,10.1836,90,WL_1077,WILSON
3368,3982,-97.9701,29.1574,-97.9701.29.1574,3983,0,10.9106,52,WL_1078,WILSON
3369,3984,-97.9501,29.1574,-97.9501.29.1574,3985,0,10.1218,82,WL_1080,WILSON
3370,3985,-97.9401,29.1574,-97.9401.29.1574,3986,0,11.0268,82,WL_1081,WILSON
3371,3986,-97.9301,29.1574,-97.9301.29.1574,3987,0,11.5696,81,WL_1082,WILSON
3372,3987,-97.9201,29.1574,-97.9201.29.1574,3988,0,10.9418,81,WL_1083,WILSON
3373,3988,-97.9101,29.1574,-97.9101.29.1574,3989,0,11.499,52,WL_1084,WILSON
3374,3989,-97.9001,29.1574,-97.9001.29.1574,3990,0,11.6836,52,WL_1085,WILSON
3375,3990,-97.8901,29.1574,-97.8901.29.1574,3991,0,11.0268,52,WL_1086,WILSON
3376,3991,-97.8801,29.1574,-97.8801.29.1574,3992,0,11.6836,52,WL_1087,WILSON
3377,3992,-97.8701,29.1574,-97.8701.29.1574,3993,0,11.499,52,WL_1088,WILSON
3378,3993,-97.8601,29.1574,-97.8601.29.1574,3994,0,11.6836,52,WL_1089,WILSON
3379,3994,-97.8501,29.1574,-97.8501.29.1574,3995,0,11.7784,52,WL_1090,WILSON
3380,3995,-97.8401,29.1574,-97.8401.29.1574,3996,0,11.6746,52,WL_1091,WILSON
3381,3996,-97.8301,29.1574,-97.8301.29.1574,3997,0,12.3336,52,WL_1092,WILSON
3382,3997,-97.8201,29.1574,-97.8201.29.1574,3998,0,11.499,81,WL_1093,WILSON
3383,3998,-98.3701,29.1474,-98.3701.29.1474,3999,0,9.6204,71,WL_1094,WILSON
3384,3999,-98.3601,29.1474,-98.3601.29.1474,4000,0,10.021,71,WL_1095,WILSON
3385,4000,-98.3501,29.1474,-98.3501.29.1474,4001,0,10.9858,81,WL_1096,WILSON
3386,4001,-98.3401,29.1474,-98.3401.29.1474,4002,0,10.9858,52,WL_1097,WILSON
3387,4002,-98.3301,29.1474,-98.3301.29.1474,4003,0,10.9858,52,WL_1098,WILSON
3388,4003,-98.3201,29.1474,-98.3201.29.1474,4004,0,10.1706,71,WL_1099,WILSON
3389,4004,-98.3101,29.1474,-98.3101.29.1474,4005,0,10.021,81,WL_1100,WILSON
3390,4005,-98.3001,29.1474,-98.3001.29.1474,4006,0,10.021,52,WL_1101,WILSON
3391,4006,-98.2901,29.1474,-98.2901.29.1474,4007,0,9.9092,81,WL_1102,WILSON
3392,4007,-98.2801,29.1474,-98.2801.29.1474,4008,0,10.021,71,WL_1103,WILSON
3393,4008,-98.2701,29.1474,-98.2701.29.1474,4009,0,10.3434,52,WL_1104,WILSON
3394,4009,-98.2601,29.1474,-98.2601.29.1474,4010,0,10.348,52,WL_1105,WILSON
3395,4010,-98.2501,29.1474,-98.2501.29.1474,4011,0,10.021,52,WL_1106,WILSON
3396,4011,-98.2401,29.1474,-98.2401.29.1474,4012,0,6.5566,81,WL_1107,WILSON
3397,4012,-98.2301,29.1474,-98.2301.29.1474,4013,0,10.3434,82,WL_1108,WILSON
3398,4013,-98.2201,29.1474,-98.2201.29.1474,4014,0,10.021,82,WL_1109,WILSON
3399,4014,-98.2101,29.1474,-98.2101.29.1474,4015,0,10.021,82,WL_1110,WILSON
3400,4015,-98.2001,29.1474,-98.2001.29.1474,4016,0,10.3128,90,WL_1111,WILSON
3401,4016,-98.1901,29.1474,-98.1901.29.1474,4017,0,10.305,90,WL_1112,WILSON
3402,4020,-98.1401,29.1474,-98.1401.29.1474,4021,0,10.1706,52,WL_1116,WILSON
3403,4021,-98.1301,29.1474,-98.1301.29.1474,4022,0,10.084,71,WL_1117,WILSON
3404,4022,-98.1201,29.1474,-98.1201.29.1474,4023,0,10.2908,81,WL_1118,WILSON
3405,4023,-98.1101,29.1474,-98.1101.29.1474,4024,0,9.9884,52,WL_1119,WILSON
3406,4024,-98.1001,29.1474,-98.1001.29.1474,4025,0,10.3434,81,WL_1120,WILSON
3407,4025,-98.0901,29.1474,-98.0901.29.1474,4026,0,9.7414,82,WL_1121,WILSON
3408,4026,-98.0801,29.1474,-98.0801.29.1474,4027,0,10.2136,81,WL_1122,WILSON
3409,4027,-98.0701,29.1474,-98.0701.29.1474,4028,0,9.7414,81,WL_1123,WILSON
3410,4028,-98.0601,29.1474,-98.0601.29.1474,4029,0,9.7414,81,WL_1124,WILSON
3411,4029,-98.0501,29.1474,-98.0501.29.1474,4030,0,10.1706,81,WL_1125,WILSON
3412,4030,-98.0401,29.1474,-98.0401.29.1474,4031,0,10.458,81,WL_1126,WILSON
